subscription_id,account_id,segment,start_date,end_date,contract_type,committed_actions_monthly,status
SUB-0000341,ACC-000858,SMB,2022-09-27,,metered_month_to_month,,active
SUB-0000342,ACC-000859,SMB,2023-09-18,,metered_month_to_month,,active
SUB-0000343,ACC-000860,SMB,2023-11-21,2024-02-21,metered_month_to_month,,churned
SUB-0000344,ACC-000861,SMB,2023-05-15,,metered_month_to_month,,active
SUB-0000345,ACC-000862,SMB,2023-08-28,,metered_month_to_month,,active
SUB-0000346,ACC-000863,SMB,2025-07-08,,metered_month_to_month,,active
SUB-0000347,ACC-000864,SMB,2024-06-05,2025-10-05,metered_month_to_month,,churned
SUB-0000348,ACC-000865,SMB,2025-08-15,,metered_month_to_month,,active
SUB-0000349,ACC-000867,SMB,2024-12-24,,metered_month_to_month,,active
SUB-0000350,ACC-000868,SMB,2024-12-13,,metered_month_to_month,,active
SUB-0000351,ACC-000869,SMB,2024-04-18,,metered_month_to_month,,active
SUB-0000352,ACC-000870,SMB,2023-05-22,,metered_month_to_month,,active
SUB-0000353,ACC-000871,SMB,2022-08-17,2024-07-17,metered_month_to_month,,churned
SUB-0000354,ACC-000872,SMB,2025-01-02,2025-03-02,metered_month_to_month,,churned
SUB-0000355,ACC-000873,SMB,2022-12-24,,metered_month_to_month,,active
SUB-0000356,ACC-000874,SMB,2024-04-09,,metered_month_to_month,,active
SUB-0000357,ACC-000875,SMB,2022-07-15,,metered_month_to_month,,active
SUB-0000358,ACC-000876,SMB,2024-04-28,,metered_month_to_month,,active
SUB-0000359,ACC-000877,SMB,2023-12-15,,metered_month_to_month,,active
SUB-0000360,ACC-000878,SMB,2024-07-12,,metered_month_to_month,,active
SUB-0000361,ACC-000879,SMB,2025-10-16,,metered_month_to_month,,active
SUB-0000362,ACC-000880,SMB,2025-04-27,2025-08-27,metered_month_to_month,,churned
SUB-0000363,ACC-000881,SMB,2024-12-08,2025-09-08,metered_month_to_month,,churned
SUB-0000364,ACC-000882,SMB,2023-11-15,2025-07-15,metered_month_to_month,,churned
SUB-0000365,ACC-000883,SMB,2025-01-10,,metered_month_to_month,,active
SUB-0000366,ACC-000884,SMB,2025-07-24,,metered_month_to_month,,active
SUB-0000367,ACC-000885,SMB,2024-01-21,,metered_month_to_month,,active
SUB-0000368,ACC-000886,SMB,2023-12-26,2024-08-26,metered_month_to_month,,churned
SUB-0000369,ACC-000887,SMB,2025-09-16,,metered_month_to_month,,active
SUB-0000370,ACC-000888,SMB,2025-02-24,,metered_month_to_month,,active
SUB-0000371,ACC-000889,SMB,2024-02-01,,metered_month_to_month,,active
SUB-0000372,ACC-000890,SMB,2024-12-26,,metered_month_to_month,,active
SUB-0000373,ACC-000891,SMB,2020-06-29,2022-11-28,metered_month_to_month,,churned
SUB-0000374,ACC-000892,SMB,2023-04-20,,metered_month_to_month,,active
SUB-0000375,ACC-000893,SMB,2022-11-26,2023-05-26,metered_month_to_month,,churned
SUB-0000376,ACC-000894,SMB,2022-10-12,2023-02-12,metered_month_to_month,,churned
SUB-0000377,ACC-000895,SMB,2024-04-28,,metered_month_to_month,,active
SUB-0000378,ACC-000896,SMB,2021-07-03,2022-11-03,metered_month_to_month,,churned
SUB-0000379,ACC-000898,SMB,2023-01-08,,metered_month_to_month,,active
SUB-0000380,ACC-000899,SMB,2025-09-12,,metered_month_to_month,,active
SUB-0000381,ACC-000900,SMB,2023-08-22,,metered_month_to_month,,active
SUB-0000382,ACC-000901,SMB,2025-10-24,,metered_month_to_month,,active
SUB-0000383,ACC-000902,SMB,2021-05-10,2021-10-10,metered_month_to_month,,churned
SUB-0000384,ACC-000903,SMB,2025-12-15,,metered_month_to_month,,active
SUB-0000385,ACC-000904,SMB,2024-04-18,,metered_month_to_month,,active
SUB-0000386,ACC-000905,SMB,2023-07-28,2024-10-28,metered_month_to_month,,churned
SUB-0000387,ACC-000906,SMB,2023-09-07,2025-02-07,metered_month_to_month,,churned
SUB-0000388,ACC-000907,SMB,2025-11-05,,metered_month_to_month,,active
SUB-0000389,ACC-000908,SMB,2022-09-11,,metered_month_to_month,,active
SUB-0000390,ACC-000909,SMB,2025-10-20,,metered_month_to_month,,active
SUB-0000391,ACC-000910,SMB,2024-11-28,2025-08-28,metered_month_to_month,,churned
SUB-0000392,ACC-000911,SMB,2024-06-03,,metered_month_to_month,,active
SUB-0000393,ACC-000912,SMB,2025-03-06,,metered_month_to_month,,active
SUB-0000394,ACC-000914,SMB,2020-07-03,2021-03-03,metered_month_to_month,,churned
SUB-0000395,ACC-000915,SMB,2020-06-09,,metered_month_to_month,,active
SUB-0000396,ACC-000916,SMB,2023-01-26,,metered_month_to_month,,active
SUB-0000397,ACC-000917,SMB,2021-08-31,2021-12-30,metered_month_to_month,,churned
SUB-0000398,ACC-000919,SMB,2024-06-16,,metered_month_to_month,,active
SUB-0000399,ACC-000920,SMB,2022-04-30,,metered_month_to_month,,active
SUB-0000400,ACC-000921,SMB,2020-01-11,2020-06-11,metered_month_to_month,,churned
SUB-0000401,ACC-000922,SMB,2024-03-11,2025-10-11,metered_month_to_month,,churned
SUB-0000402,ACC-000923,SMB,2025-10-26,,metered_month_to_month,,active
SUB-0000403,ACC-000924,SMB,2023-10-19,,metered_month_to_month,,active
SUB-0000404,ACC-000926,SMB,2025-07-18,,metered_month_to_month,,active
SUB-0000405,ACC-000927,SMB,2023-11-17,,metered_month_to_month,,active
SUB-0000406,ACC-000929,SMB,2021-11-18,,metered_month_to_month,,active
SUB-0000407,ACC-000930,SMB,2025-07-13,,metered_month_to_month,,active
SUB-0000408,ACC-000932,SMB,2023-01-03,,metered_month_to_month,,active
SUB-0000409,ACC-000933,SMB,2024-03-27,,metered_month_to_month,,active
SUB-0000410,ACC-000934,SMB,2024-08-12,,metered_month_to_month,,active
SUB-0000411,ACC-000936,SMB,2025-07-14,,metered_month_to_month,,active
SUB-0000412,ACC-000938,SMB,2022-10-26,2025-07-26,metered_month_to_month,,churned
SUB-0000413,ACC-000939,SMB,2024-10-09,,metered_month_to_month,,active
SUB-0000414,ACC-000940,SMB,2023-12-11,,metered_month_to_month,,active
SUB-0000415,ACC-000941,SMB,2024-01-15,,metered_month_to_month,,active
SUB-0000416,ACC-000943,SMB,2025-11-23,,metered_month_to_month,,active
SUB-0000417,ACC-000944,SMB,2024-09-11,,metered_month_to_month,,active
SUB-0000418,ACC-000945,SMB,2022-06-18,2024-10-18,metered_month_to_month,,churned
SUB-0000419,ACC-000946,SMB,2025-07-19,,metered_month_to_month,,active
SUB-0000420,ACC-000947,SMB,2023-07-21,,metered_month_to_month,,active
SUB-0000421,ACC-000948,SMB,2022-04-13,,metered_month_to_month,,active
SUB-0000422,ACC-000949,SMB,2025-09-12,,metered_month_to_month,,active
SUB-0000423,ACC-000950,SMB,2023-02-20,2023-05-20,metered_month_to_month,,churned
SUB-0000424,ACC-000951,SMB,2022-04-06,,metered_month_to_month,,active
SUB-0000425,ACC-000952,SMB,2025-04-20,,metered_month_to_month,,active
SUB-0000426,ACC-000953,SMB,2025-12-13,,metered_month_to_month,,active
SUB-0000427,ACC-000954,SMB,2024-05-05,,metered_month_to_month,,active
SUB-0000428,ACC-000955,SMB,2025-07-27,,metered_month_to_month,,active
SUB-0000429,ACC-000956,SMB,2024-09-12,,metered_month_to_month,,active
SUB-0000430,ACC-000957,SMB,2023-02-19,,metered_month_to_month,,active
SUB-0000431,ACC-000960,SMB,2021-09-17,,metered_month_to_month,,active
SUB-0000432,ACC-000961,SMB,2025-10-02,,metered_month_to_month,,active
SUB-0000433,ACC-000962,SMB,2023-08-28,,metered_month_to_month,,active
SUB-0000434,ACC-000963,SMB,2025-10-26,,metered_month_to_month,,active
SUB-0000435,ACC-000964,SMB,2025-01-14,,metered_month_to_month,,active
SUB-0000436,ACC-000965,SMB,2024-09-04,,metered_month_to_month,,active
SUB-0000437,ACC-000966,SMB,2022-02-19,2024-05-19,metered_month_to_month,,churned
SUB-0000438,ACC-000967,SMB,2025-02-05,,metered_month_to_month,,active
SUB-0000439,ACC-000968,SMB,2025-01-04,2025-08-04,metered_month_to_month,,churned
SUB-0000440,ACC-000969,SMB,2025-02-03,,metered_month_to_month,,active
SUB-0000441,ACC-000971,SMB,2024-11-04,,metered_month_to_month,,active
SUB-0000442,ACC-000972,SMB,2025-07-27,,metered_month_to_month,,active
SUB-0000443,ACC-000974,SMB,2022-08-18,,metered_month_to_month,,active
SUB-0000444,ACC-000975,SMB,2023-04-08,,metered_month_to_month,,active
SUB-0000445,ACC-000976,SMB,2024-01-23,,metered_month_to_month,,active
SUB-0000446,ACC-000977,SMB,2025-02-09,,metered_month_to_month,,active
SUB-0000447,ACC-000978,SMB,2025-10-23,,metered_month_to_month,,active
SUB-0000448,ACC-000979,SMB,2023-07-15,2025-07-15,metered_month_to_month,,churned
SUB-0000449,ACC-000980,SMB,2024-12-14,,metered_month_to_month,,active
SUB-0000450,ACC-000981,SMB,2021-07-13,2022-07-13,metered_month_to_month,,churned
SUB-0000451,ACC-000982,SMB,2024-11-19,,metered_month_to_month,,active
SUB-0000452,ACC-000983,SMB,2025-06-09,,metered_month_to_month,,active
SUB-0000453,ACC-000984,SMB,2023-03-13,,metered_month_to_month,,active
SUB-0000454,ACC-000985,SMB,2020-04-05,2021-06-05,metered_month_to_month,,churned
SUB-0000455,ACC-000986,SMB,2024-03-14,,metered_month_to_month,,active
SUB-0000456,ACC-000987,SMB,2024-01-06,,metered_month_to_month,,active
SUB-0000457,ACC-000988,SMB,2023-04-07,2024-04-07,metered_month_to_month,,churned
SUB-0000458,ACC-000989,SMB,2022-04-08,2024-08-08,metered_month_to_month,,churned
SUB-0000459,ACC-000990,SMB,2025-09-26,,metered_month_to_month,,active
SUB-0000460,ACC-000991,SMB,2021-06-01,,metered_month_to_month,,active
SUB-0000461,ACC-000992,SMB,2020-11-10,2023-01-10,metered_month_to_month,,churned
SUB-0000462,ACC-000993,SMB,2024-11-26,,metered_month_to_month,,active
SUB-0000463,ACC-000994,SMB,2024-10-18,,metered_month_to_month,,active
SUB-0000464,ACC-000995,SMB,2024-07-13,,metered_month_to_month,,active
SUB-0000465,ACC-000997,SMB,2024-08-27,2025-07-27,metered_month_to_month,,churned
SUB-0000466,ACC-000998,SMB,2021-03-01,,metered_month_to_month,,active
SUB-0000467,ACC-000999,SMB,2022-06-23,2025-02-23,metered_month_to_month,,churned
SUB-0000468,ACC-001000,SMB,2025-01-01,,metered_month_to_month,,active
SUB-0000469,ACC-001001,SMB,2025-07-14,,metered_month_to_month,,active
SUB-0000470,ACC-001002,SMB,2024-12-15,,metered_month_to_month,,active
SUB-0000471,ACC-001003,SMB,2024-04-23,,metered_month_to_month,,active
SUB-0000472,ACC-001004,SMB,2020-02-21,,metered_month_to_month,,active
SUB-0000473,ACC-001005,SMB,2025-08-01,,metered_month_to_month,,active
SUB-0000474,ACC-001006,SMB,2025-12-07,,metered_month_to_month,,active
SUB-0000475,ACC-001007,SMB,2024-08-05,,metered_month_to_month,,active
SUB-0000476,ACC-001008,SMB,2025-03-05,,metered_month_to_month,,active
SUB-0000477,ACC-001009,SMB,2025-12-01,,metered_month_to_month,,active
SUB-0000478,ACC-001010,SMB,2023-11-09,2024-12-09,metered_month_to_month,,churned
SUB-0000479,ACC-001011,SMB,2025-12-24,,metered_month_to_month,,active
SUB-0000480,ACC-001012,SMB,2024-09-18,,metered_month_to_month,,active
SUB-0000481,ACC-001013,SMB,2022-12-17,2023-10-17,metered_month_to_month,,churned
SUB-0000482,ACC-001014,SMB,2025-03-04,,metered_month_to_month,,active
SUB-0000483,ACC-001015,SMB,2024-08-11,,metered_month_to_month,,active
SUB-0000484,ACC-001016,SMB,2023-05-19,,metered_month_to_month,,active
SUB-0000485,ACC-001017,SMB,2025-08-06,2025-10-06,metered_month_to_month,,churned
SUB-0000486,ACC-001018,SMB,2024-07-28,,metered_month_to_month,,active
SUB-0000487,ACC-001019,SMB,2025-10-10,,metered_month_to_month,,active
SUB-0000488,ACC-001020,SMB,2024-06-21,2024-11-21,metered_month_to_month,,churned
SUB-0000489,ACC-001021,SMB,2024-12-09,,metered_month_to_month,,active
SUB-0000490,ACC-001022,SMB,2023-02-09,2023-10-09,metered_month_to_month,,churned
SUB-0000491,ACC-001023,SMB,2025-01-10,2025-11-10,metered_month_to_month,,churned
SUB-0000492,ACC-001025,SMB,2025-03-11,,metered_month_to_month,,active
SUB-0000493,ACC-001026,SMB,2023-12-16,2024-08-16,metered_month_to_month,,churned
SUB-0000494,ACC-001027,SMB,2023-01-25,2024-02-25,metered_month_to_month,,churned
SUB-0000495,ACC-001028,SMB,2023-04-09,,metered_month_to_month,,active
SUB-0000496,ACC-001029,SMB,2024-09-05,,metered_month_to_month,,active
SUB-0000497,ACC-001030,SMB,2023-09-22,,metered_month_to_month,,active
SUB-0000498,ACC-001031,SMB,2023-02-03,,metered_month_to_month,,active
SUB-0000499,ACC-001032,SMB,2024-01-01,,metered_month_to_month,,active
SUB-0000500,ACC-001033,SMB,2025-02-21,2025-10-21,metered_month_to_month,,churned
SUB-0000501,ACC-001034,SMB,2024-08-25,2025-08-25,metered_month_to_month,,churned
SUB-0000502,ACC-001035,SMB,2024-05-22,,metered_month_to_month,,active
SUB-0000503,ACC-001036,SMB,2024-11-07,2025-05-07,metered_month_to_month,,churned
SUB-0000504,ACC-001037,SMB,2024-12-23,,metered_month_to_month,,active
SUB-0000505,ACC-001038,SMB,2025-01-25,,metered_month_to_month,,active
SUB-0000506,ACC-001040,SMB,2021-03-15,2024-01-15,metered_month_to_month,,churned
SUB-0000507,ACC-001041,SMB,2024-01-06,,metered_month_to_month,,active
SUB-0000508,ACC-001042,SMB,2024-12-09,,metered_month_to_month,,active
SUB-0000509,ACC-001043,SMB,2024-12-27,,metered_month_to_month,,active
SUB-0000510,ACC-001044,SMB,2025-04-17,,metered_month_to_month,,active
SUB-0000511,ACC-001045,SMB,2025-07-12,,metered_month_to_month,,active
SUB-0000512,ACC-001046,SMB,2024-11-14,,metered_month_to_month,,active
SUB-0000513,ACC-001047,SMB,2021-11-13,,metered_month_to_month,,active
SUB-0000514,ACC-001048,SMB,2022-12-16,2025-04-16,metered_month_to_month,,churned
SUB-0000515,ACC-001049,SMB,2023-12-04,,metered_month_to_month,,active
SUB-0000516,ACC-001050,SMB,2024-10-11,,metered_month_to_month,,active
SUB-0000517,ACC-001051,SMB,2025-05-18,2025-10-18,metered_month_to_month,,churned
SUB-0000518,ACC-001052,SMB,2021-03-31,2021-12-30,metered_month_to_month,,churned
SUB-0000519,ACC-001053,SMB,2025-06-04,,metered_month_to_month,,active
SUB-0000520,ACC-001054,SMB,2025-07-02,,metered_month_to_month,,active
SUB-0000521,ACC-001055,SMB,2024-12-16,,metered_month_to_month,,active
SUB-0000522,ACC-001057,SMB,2025-07-15,,metered_month_to_month,,active
SUB-0000523,ACC-001059,SMB,2023-09-24,,metered_month_to_month,,active
SUB-0000524,ACC-001060,SMB,2024-06-01,2025-09-01,metered_month_to_month,,churned
SUB-0000525,ACC-001061,SMB,2025-05-23,,metered_month_to_month,,active
SUB-0000526,ACC-001062,SMB,2025-12-08,,metered_month_to_month,,active
SUB-0000527,ACC-001065,SMB,2025-07-13,,metered_month_to_month,,active
SUB-0000528,ACC-001066,SMB,2025-11-03,,metered_month_to_month,,active
SUB-0000529,ACC-001067,SMB,2025-11-13,,metered_month_to_month,,active
SUB-0000530,ACC-001068,SMB,2025-12-19,,metered_month_to_month,,active
SUB-0000531,ACC-001069,SMB,2025-06-09,,metered_month_to_month,,active
SUB-0000532,ACC-001070,SMB,2025-12-14,,metered_month_to_month,,active
SUB-0000533,ACC-001071,SMB,2023-07-02,,metered_month_to_month,,active
SUB-0000534,ACC-001072,SMB,2023-09-11,,metered_month_to_month,,active
SUB-0000535,ACC-001073,SMB,2024-04-01,2024-10-01,metered_month_to_month,,churned
SUB-0000536,ACC-001074,SMB,2024-12-23,,metered_month_to_month,,active
SUB-0000537,ACC-001075,SMB,2025-06-14,,metered_month_to_month,,active
SUB-0000538,ACC-001076,SMB,2023-01-20,,metered_month_to_month,,active
SUB-0000539,ACC-001077,SMB,2024-04-23,,metered_month_to_month,,active
SUB-0000540,ACC-001078,SMB,2021-02-21,,metered_month_to_month,,active
SUB-0000541,ACC-001080,SMB,2025-09-06,,metered_month_to_month,,active
SUB-0000542,ACC-001081,SMB,2023-12-19,2024-08-19,metered_month_to_month,,churned
SUB-0000543,ACC-001082,SMB,2024-04-21,2025-04-21,metered_month_to_month,,churned
SUB-0000544,ACC-001083,SMB,2025-03-21,,metered_month_to_month,,active
SUB-0000545,ACC-001085,SMB,2025-05-26,,metered_month_to_month,,active
SUB-0000546,ACC-001086,SMB,2023-06-28,2025-02-28,metered_month_to_month,,churned
SUB-0000547,ACC-001087,SMB,2025-05-17,,metered_month_to_month,,active
SUB-0000548,ACC-001089,SMB,2020-11-24,2023-11-24,metered_month_to_month,,churned
SUB-0000549,ACC-001090,SMB,2024-01-14,,metered_month_to_month,,active
SUB-0000550,ACC-001091,SMB,2022-02-03,,metered_month_to_month,,active
SUB-0000551,ACC-001092,SMB,2024-09-26,,metered_month_to_month,,active
SUB-0000552,ACC-001093,SMB,2023-11-20,,metered_month_to_month,,active
SUB-0000553,ACC-001094,SMB,2025-05-10,,metered_month_to_month,,active
SUB-0000554,ACC-001095,SMB,2024-03-24,,metered_month_to_month,,active
SUB-0000555,ACC-001096,SMB,2025-12-20,,metered_month_to_month,,active
SUB-0000556,ACC-001097,SMB,2023-08-12,,metered_month_to_month,,active
SUB-0000557,ACC-001098,SMB,2025-04-27,,metered_month_to_month,,active
SUB-0000558,ACC-001100,SMB,2024-12-08,,metered_month_to_month,,active
SUB-0000559,ACC-001102,SMB,2025-10-16,,metered_month_to_month,,active
SUB-0000560,ACC-001103,SMB,2022-09-14,2022-12-14,metered_month_to_month,,churned
SUB-0000561,ACC-001104,SMB,2024-04-06,,metered_month_to_month,,active
SUB-0000562,ACC-001105,SMB,2024-05-16,,metered_month_to_month,,active
SUB-0000563,ACC-001106,SMB,2024-03-23,2024-07-23,metered_month_to_month,,churned
SUB-0000564,ACC-001107,SMB,2024-02-21,,metered_month_to_month,,active
SUB-0000565,ACC-001108,SMB,2025-04-10,,metered_month_to_month,,active
SUB-0000566,ACC-001109,SMB,2025-02-20,,metered_month_to_month,,active
SUB-0000567,ACC-001110,SMB,2025-07-20,,metered_month_to_month,,active
SUB-0000568,ACC-001111,SMB,2025-06-14,,metered_month_to_month,,active
SUB-0000569,ACC-001112,SMB,2025-06-16,,metered_month_to_month,,active
SUB-0000570,ACC-001113,SMB,2024-09-17,2025-10-17,metered_month_to_month,,churned
SUB-0000571,ACC-001115,SMB,2023-11-05,,metered_month_to_month,,active
SUB-0000572,ACC-001116,SMB,2021-09-04,,metered_month_to_month,,active
SUB-0000573,ACC-001117,SMB,2023-02-05,2025-02-05,metered_month_to_month,,churned
SUB-0000574,ACC-001118,SMB,2024-11-28,,metered_month_to_month,,active
SUB-0000575,ACC-001119,SMB,2023-05-03,,metered_month_to_month,,active
SUB-0000576,ACC-001120,SMB,2025-08-26,,metered_month_to_month,,active
SUB-0000577,ACC-001121,SMB,2021-01-18,,metered_month_to_month,,active
SUB-0000578,ACC-001122,SMB,2025-10-03,,metered_month_to_month,,active
SUB-0000579,ACC-001123,SMB,2023-11-19,2025-01-19,metered_month_to_month,,churned
SUB-0000580,ACC-001124,SMB,2024-08-14,2025-10-14,metered_month_to_month,,churned
SUB-0000581,ACC-001125,SMB,2025-09-25,,metered_month_to_month,,active
SUB-0000582,ACC-001126,SMB,2023-09-11,,metered_month_to_month,,active
SUB-0000583,ACC-001127,SMB,2024-03-17,,metered_month_to_month,,active
SUB-0000584,ACC-001128,SMB,2024-07-14,2024-10-14,metered_month_to_month,,churned
SUB-0000585,ACC-001129,SMB,2023-05-25,2025-03-25,metered_month_to_month,,churned
SUB-0000586,ACC-001130,SMB,2025-01-18,,metered_month_to_month,,active
SUB-0000587,ACC-001131,SMB,2025-02-21,,metered_month_to_month,,active
SUB-0000588,ACC-001132,SMB,2025-10-14,,metered_month_to_month,,active
SUB-0000589,ACC-001133,SMB,2025-12-24,,metered_month_to_month,,active
SUB-0000590,ACC-001134,SMB,2023-07-07,,metered_month_to_month,,active
SUB-0000591,ACC-001135,SMB,2024-12-20,,metered_month_to_month,,active
SUB-0000592,ACC-001136,SMB,2025-05-21,,metered_month_to_month,,active
SUB-0000593,ACC-001137,SMB,2025-05-11,,metered_month_to_month,,active
SUB-0000594,ACC-001138,SMB,2025-11-20,,metered_month_to_month,,active
SUB-0000595,ACC-001140,SMB,2024-10-05,,metered_month_to_month,,active
SUB-0000596,ACC-001141,SMB,2025-05-07,,metered_month_to_month,,active
SUB-0000597,ACC-001142,SMB,2024-01-05,,metered_month_to_month,,active
SUB-0000598,ACC-001143,SMB,2025-07-22,,metered_month_to_month,,active
SUB-0000599,ACC-001144,SMB,2023-01-27,,metered_month_to_month,,active
SUB-0000600,ACC-001145,SMB,2023-02-09,,metered_month_to_month,,active
SUB-0000601,ACC-001146,SMB,2024-09-01,2025-08-01,metered_month_to_month,,churned
SUB-0000602,ACC-001147,SMB,2025-07-26,,metered_month_to_month,,active
SUB-0000603,ACC-001148,SMB,2025-07-06,,metered_month_to_month,,active
SUB-0000604,ACC-001149,SMB,2022-02-02,,metered_month_to_month,,active
SUB-0000605,ACC-001150,SMB,2025-01-09,,metered_month_to_month,,active
SUB-0000606,ACC-001151,SMB,2023-06-23,2025-06-23,metered_month_to_month,,churned
SUB-0000607,ACC-001152,SMB,2025-02-15,,metered_month_to_month,,active
SUB-0000608,ACC-001153,SMB,2022-10-06,2025-04-06,metered_month_to_month,,churned
SUB-0000609,ACC-001154,SMB,2024-07-07,,metered_month_to_month,,active
SUB-0000610,ACC-001155,SMB,2021-10-14,2024-10-14,metered_month_to_month,,churned
SUB-0000611,ACC-001156,SMB,2024-04-07,,metered_month_to_month,,active
SUB-0000612,ACC-001157,SMB,2023-07-12,,metered_month_to_month,,active
SUB-0000613,ACC-001158,SMB,2025-06-14,,metered_month_to_month,,active
SUB-0000614,ACC-001159,SMB,2024-01-26,2024-11-26,metered_month_to_month,,churned
SUB-0000615,ACC-001160,SMB,2023-06-05,2025-10-05,metered_month_to_month,,churned
SUB-0000616,ACC-001161,SMB,2023-10-15,,metered_month_to_month,,active
SUB-0000617,ACC-001162,SMB,2025-07-04,,metered_month_to_month,,active
