account_id,segment,effective_date,trigger_reason
ACC-000473,Commercial,2024-05-21,initial_firmographic
ACC-000474,Commercial,2025-08-06,initial_firmographic
ACC-000475,Commercial,2023-08-19,initial_firmographic
ACC-000476,Commercial,2024-04-07,initial_firmographic
ACC-000477,Commercial,2025-04-15,initial_firmographic
ACC-000478,SMB,2021-10-31,initial_default
ACC-000478,Commercial,2022-03-01,usage_threshold
ACC-000479,SMB,2025-07-09,initial_default
ACC-000480,SMB,2025-12-01,initial_default
ACC-000481,SMB,2022-12-25,initial_default
ACC-000482,SMB,2025-05-01,initial_default
ACC-000483,SMB,2020-10-18,initial_default
ACC-000484,SMB,2022-07-27,initial_default
ACC-000485,SMB,2025-11-18,initial_default
ACC-000486,SMB,2024-10-15,initial_default
ACC-000487,SMB,2025-08-09,initial_default
ACC-000488,SMB,2025-12-07,initial_default
ACC-000489,SMB,2024-12-17,initial_default
ACC-000490,SMB,2025-09-10,initial_default
ACC-000491,SMB,2024-02-22,initial_default
ACC-000492,SMB,2024-03-10,initial_default
ACC-000493,SMB,2024-10-15,initial_default
ACC-000494,SMB,2024-11-24,initial_default
ACC-000495,SMB,2025-06-01,initial_default
ACC-000496,SMB,2025-10-25,initial_default
ACC-000497,SMB,2023-06-20,initial_default
ACC-000498,SMB,2025-10-18,initial_default
ACC-000499,SMB,2025-05-27,initial_default
ACC-000500,SMB,2025-09-13,initial_default
ACC-000501,SMB,2025-01-04,initial_default
ACC-000502,SMB,2024-11-19,initial_default
ACC-000503,SMB,2024-08-17,initial_default
ACC-000504,SMB,2024-03-10,initial_default
ACC-000505,SMB,2024-08-02,initial_default
ACC-000506,SMB,2023-05-21,initial_default
ACC-000507,SMB,2023-01-22,initial_default
ACC-000508,SMB,2022-03-31,initial_default
ACC-000509,SMB,2024-08-24,initial_default
ACC-000510,SMB,2024-08-06,initial_default
ACC-000511,SMB,2025-10-09,initial_default
ACC-000512,SMB,2025-06-19,initial_default
ACC-000513,SMB,2025-01-11,initial_default
ACC-000514,SMB,2024-03-26,initial_default
ACC-000514,Commercial,2024-06-01,usage_threshold
ACC-000515,SMB,2023-01-25,initial_default
ACC-000516,SMB,2024-10-02,initial_default
ACC-000517,SMB,2024-04-09,initial_default
ACC-000518,SMB,2024-04-01,initial_default
ACC-000519,SMB,2022-01-09,initial_default
ACC-000520,SMB,2024-08-12,initial_default
ACC-000521,SMB,2025-02-05,initial_default
ACC-000522,SMB,2024-02-24,initial_default
ACC-000523,SMB,2023-07-24,initial_default
ACC-000524,SMB,2023-12-27,initial_default
ACC-000525,SMB,2024-10-12,initial_default
ACC-000526,SMB,2024-01-09,initial_default
ACC-000527,SMB,2022-02-24,initial_default
ACC-000528,SMB,2025-06-28,initial_default
ACC-000528,Commercial,2025-10-01,usage_threshold
ACC-000529,SMB,2024-11-10,initial_default
ACC-000529,Commercial,2025-03-01,usage_threshold
ACC-000530,SMB,2025-04-09,initial_default
ACC-000531,SMB,2025-01-11,initial_default
ACC-000532,SMB,2023-12-25,initial_default
ACC-000533,SMB,2025-02-06,initial_default
ACC-000534,SMB,2023-01-08,initial_default
ACC-000535,SMB,2025-10-26,initial_default
ACC-000536,SMB,2020-12-22,initial_default
ACC-000537,SMB,2024-09-10,initial_default
ACC-000538,SMB,2025-04-16,initial_default
ACC-000539,SMB,2024-03-22,initial_default
ACC-000540,SMB,2023-05-19,initial_default
ACC-000541,SMB,2021-01-01,initial_default
ACC-000542,SMB,2021-09-13,initial_default
ACC-000543,SMB,2024-03-15,initial_default
ACC-000544,SMB,2020-08-11,initial_default
ACC-000545,SMB,2020-09-14,initial_default
ACC-000545,Commercial,2025-07-01,usage_threshold
ACC-000546,SMB,2024-06-27,initial_default
ACC-000547,SMB,2024-01-05,initial_default
ACC-000548,SMB,2024-01-24,initial_default
ACC-000549,SMB,2020-04-28,initial_default
ACC-000550,SMB,2025-07-16,initial_default
ACC-000551,SMB,2025-01-07,initial_default
ACC-000552,SMB,2023-11-21,initial_default
ACC-000553,SMB,2023-03-19,initial_default
ACC-000554,SMB,2025-04-10,initial_default
ACC-000555,SMB,2025-12-20,initial_default
ACC-000556,SMB,2025-09-01,initial_default
ACC-000557,SMB,2024-04-15,initial_default
ACC-000557,Commercial,2024-07-01,usage_threshold
ACC-000558,SMB,2023-11-20,initial_default
ACC-000558,Commercial,2024-03-01,usage_threshold
ACC-000559,SMB,2022-12-31,initial_default
ACC-000560,SMB,2021-03-29,initial_default
ACC-000561,SMB,2020-03-21,initial_default
ACC-000562,SMB,2025-04-27,initial_default
ACC-000563,SMB,2023-05-20,initial_default
ACC-000564,SMB,2023-07-27,initial_default
ACC-000565,SMB,2025-11-16,initial_default
ACC-000566,SMB,2025-12-07,initial_default
ACC-000567,SMB,2021-08-28,initial_default
ACC-000568,SMB,2025-03-02,initial_default
ACC-000569,SMB,2025-09-23,initial_default
ACC-000570,SMB,2025-11-05,initial_default
ACC-000571,SMB,2025-06-17,initial_default
ACC-000572,SMB,2024-02-04,initial_default
ACC-000573,SMB,2025-03-26,initial_default
ACC-000573,Commercial,2025-06-01,firmographic_rescore
ACC-000574,SMB,2020-01-08,initial_default
ACC-000575,SMB,2025-05-28,initial_default
ACC-000576,SMB,2023-04-21,initial_default
ACC-000576,Commercial,2024-10-01,firmographic_rescore
ACC-000577,SMB,2022-06-30,initial_default
ACC-000578,SMB,2025-09-23,initial_default
ACC-000579,SMB,2025-03-18,initial_default
ACC-000580,SMB,2020-06-06,initial_default
ACC-000581,SMB,2023-08-06,initial_default
ACC-000582,SMB,2021-01-21,initial_default
ACC-000583,SMB,2021-10-29,initial_default
ACC-000584,SMB,2024-11-04,initial_default
ACC-000585,SMB,2022-01-04,initial_default
ACC-000586,SMB,2023-08-06,initial_default
ACC-000587,SMB,2025-10-19,initial_default
ACC-000588,SMB,2022-05-29,initial_default
ACC-000589,SMB,2025-08-16,initial_default
ACC-000590,SMB,2025-03-07,initial_default
ACC-000591,SMB,2021-06-18,initial_default
ACC-000592,SMB,2024-01-16,initial_default
ACC-000593,SMB,2024-09-06,initial_default
ACC-000594,SMB,2022-02-09,initial_default
ACC-000595,SMB,2024-07-15,initial_default
ACC-000596,SMB,2024-05-09,initial_default
ACC-000597,SMB,2020-05-23,initial_default
ACC-000598,SMB,2025-02-01,initial_default
ACC-000599,SMB,2023-10-01,initial_default
ACC-000600,SMB,2024-11-01,initial_default
ACC-000600,Commercial,2025-08-01,usage_threshold
ACC-000601,SMB,2022-09-13,initial_default
ACC-000602,SMB,2023-05-01,initial_default
ACC-000603,SMB,2024-03-09,initial_default
ACC-000604,SMB,2025-07-27,initial_default
ACC-000605,SMB,2025-06-16,initial_default
ACC-000605,Commercial,2025-11-01,usage_threshold
ACC-000606,SMB,2025-09-28,initial_default
ACC-000607,SMB,2025-04-28,initial_default
ACC-000608,SMB,2020-08-17,initial_default
ACC-000609,SMB,2025-10-06,initial_default
ACC-000610,SMB,2025-12-15,initial_default
ACC-000611,SMB,2024-12-15,initial_default
ACC-000612,SMB,2024-08-01,initial_default
ACC-000612,Commercial,2025-06-01,usage_threshold
ACC-000613,SMB,2024-09-14,initial_default
ACC-000614,SMB,2024-03-06,initial_default
ACC-000614,Commercial,2025-01-01,usage_threshold
ACC-000615,SMB,2023-07-13,initial_default
ACC-000616,SMB,2025-09-04,initial_default
ACC-000617,SMB,2024-02-08,initial_default
ACC-000618,SMB,2025-04-27,initial_default
ACC-000618,Commercial,2025-08-01,usage_threshold
ACC-000619,SMB,2024-06-26,initial_default
ACC-000620,SMB,2023-03-16,initial_default
ACC-000621,SMB,2023-12-13,initial_default
ACC-000622,SMB,2025-08-18,initial_default
ACC-000623,SMB,2024-10-26,initial_default
ACC-000624,SMB,2025-09-24,initial_default
ACC-000625,SMB,2020-06-03,initial_default
ACC-000626,SMB,2025-04-23,initial_default
ACC-000627,SMB,2024-01-26,initial_default
ACC-000628,SMB,2024-06-16,initial_default
ACC-000629,SMB,2024-03-15,initial_default
ACC-000630,SMB,2022-03-09,initial_default
ACC-000631,SMB,2021-02-06,initial_default
ACC-000631,Commercial,2021-12-01,firmographic_rescore
ACC-000632,SMB,2024-03-15,initial_default
ACC-000633,SMB,2025-03-17,initial_default
ACC-000634,SMB,2023-02-11,initial_default
ACC-000635,SMB,2025-05-20,initial_default
ACC-000636,SMB,2025-11-06,initial_default
ACC-000637,SMB,2025-10-18,initial_default
ACC-000638,SMB,2025-01-08,initial_default
ACC-000639,SMB,2024-08-16,initial_default
ACC-000640,SMB,2024-07-03,initial_default
ACC-000641,SMB,2024-11-07,initial_default
ACC-000642,SMB,2024-03-22,initial_default
ACC-000643,SMB,2025-11-24,initial_default
ACC-000644,SMB,2025-01-09,initial_default
ACC-000645,SMB,2022-06-25,initial_default
ACC-000646,SMB,2025-12-14,initial_default
ACC-000647,SMB,2024-06-11,initial_default
ACC-000648,SMB,2023-10-22,initial_default
ACC-000648,Commercial,2025-08-01,firmographic_rescore
ACC-000649,SMB,2025-09-12,initial_default
ACC-000650,SMB,2024-12-05,initial_default
ACC-000651,SMB,2024-02-18,initial_default
ACC-000652,SMB,2025-10-03,initial_default
ACC-000653,SMB,2025-09-23,initial_default
ACC-000654,SMB,2024-10-10,initial_default
ACC-000655,SMB,2022-05-11,initial_default
ACC-000655,Commercial,2023-08-01,usage_threshold
ACC-000656,SMB,2022-10-10,initial_default
ACC-000657,SMB,2025-04-15,initial_default
ACC-000658,SMB,2023-06-26,initial_default
ACC-000659,SMB,2025-11-10,initial_default
ACC-000660,SMB,2023-12-07,initial_default
ACC-000661,SMB,2023-05-06,initial_default
ACC-000662,SMB,2021-11-27,initial_default
ACC-000663,SMB,2024-06-06,initial_default
ACC-000664,SMB,2025-04-24,initial_default
ACC-000665,SMB,2022-03-25,initial_default
ACC-000665,Commercial,2022-12-01,firmographic_rescore
ACC-000666,SMB,2025-08-02,initial_default
ACC-000667,SMB,2021-03-24,initial_default
ACC-000668,SMB,2025-11-28,initial_default
ACC-000669,SMB,2024-05-06,initial_default
ACC-000670,SMB,2024-11-17,initial_default
ACC-000671,SMB,2022-12-18,initial_default
ACC-000672,SMB,2025-06-12,initial_default
ACC-000673,SMB,2023-10-10,initial_default
ACC-000674,SMB,2025-06-28,initial_default
ACC-000675,SMB,2025-06-08,initial_default
ACC-000676,SMB,2024-12-28,initial_default
ACC-000677,SMB,2024-03-21,initial_default
ACC-000678,SMB,2022-06-04,initial_default
ACC-000679,SMB,2024-04-21,initial_default
ACC-000679,Commercial,2025-03-01,usage_threshold
ACC-000680,SMB,2022-02-14,initial_default
ACC-000681,SMB,2024-10-16,initial_default
ACC-000682,SMB,2025-06-10,initial_default
ACC-000683,SMB,2024-10-03,initial_default
ACC-000683,Commercial,2025-07-01,usage_threshold
ACC-000684,SMB,2024-02-22,initial_default
ACC-000684,Commercial,2025-08-01,usage_threshold
ACC-000685,SMB,2024-12-04,initial_default
ACC-000686,SMB,2025-01-01,initial_default
ACC-000687,SMB,2023-05-13,initial_default
ACC-000688,SMB,2025-11-27,initial_default
ACC-000689,SMB,2025-07-02,initial_default
ACC-000690,SMB,2023-12-08,initial_default
ACC-000691,SMB,2020-03-25,initial_default
ACC-000692,SMB,2025-03-22,initial_default
ACC-000693,SMB,2025-07-23,initial_default
ACC-000694,SMB,2023-04-16,initial_default
ACC-000695,SMB,2025-01-15,initial_default
ACC-000696,SMB,2024-12-02,initial_default
ACC-000697,SMB,2023-01-18,initial_default
ACC-000698,SMB,2024-07-13,initial_default
ACC-000698,Commercial,2024-11-01,usage_threshold
ACC-000699,SMB,2025-07-09,initial_default
ACC-000700,SMB,2025-12-12,initial_default
ACC-000701,SMB,2024-03-14,initial_default
ACC-000702,SMB,2025-12-09,initial_default
ACC-000703,SMB,2024-10-07,initial_default
ACC-000704,SMB,2023-06-10,initial_default
ACC-000705,SMB,2022-11-28,initial_default
ACC-000706,SMB,2023-05-27,initial_default
ACC-000707,SMB,2023-08-24,initial_default
ACC-000707,Commercial,2024-04-01,firmographic_rescore
ACC-000707,Enterprise,2025-10-01,firmographic_rescore
ACC-000708,SMB,2024-01-07,initial_default
ACC-000709,SMB,2023-02-06,initial_default
ACC-000710,SMB,2025-04-20,initial_default
ACC-000711,SMB,2025-08-13,initial_default
ACC-000712,SMB,2024-06-21,initial_default
ACC-000713,SMB,2020-10-04,initial_default
ACC-000714,SMB,2024-10-26,initial_default
ACC-000715,SMB,2024-11-12,initial_default
ACC-000716,SMB,2025-12-09,initial_default
ACC-000717,SMB,2023-06-12,initial_default
ACC-000718,SMB,2024-05-19,initial_default
ACC-000719,SMB,2025-06-09,initial_default
ACC-000720,SMB,2023-08-27,initial_default
ACC-000720,Commercial,2025-06-01,firmographic_rescore
ACC-000721,SMB,2025-12-24,initial_default
ACC-000722,SMB,2025-06-28,initial_default
ACC-000723,SMB,2024-03-04,initial_default
ACC-000724,SMB,2025-03-15,initial_default
ACC-000725,SMB,2025-08-18,initial_default
ACC-000726,SMB,2025-05-20,initial_default
ACC-000727,SMB,2020-08-30,initial_default
ACC-000728,SMB,2025-02-23,initial_default
ACC-000729,SMB,2024-02-21,initial_default
ACC-000729,Commercial,2025-04-01,usage_threshold
ACC-000730,SMB,2025-10-11,initial_default
ACC-000731,SMB,2022-12-20,initial_default
ACC-000731,Commercial,2023-07-01,usage_threshold
ACC-000732,SMB,2022-02-04,initial_default
ACC-000733,SMB,2023-10-05,initial_default
ACC-000734,SMB,2024-04-06,initial_default
ACC-000735,SMB,2025-12-26,initial_default
ACC-000736,SMB,2025-12-04,initial_default
ACC-000737,SMB,2025-08-22,initial_default
ACC-000738,SMB,2023-11-18,initial_default
ACC-000739,SMB,2025-06-10,initial_default
ACC-000740,SMB,2025-05-11,initial_default
ACC-000740,Commercial,2025-09-01,firmographic_rescore
ACC-000741,SMB,2025-01-23,initial_default
ACC-000742,SMB,2025-07-04,initial_default
ACC-000743,SMB,2023-08-13,initial_default
ACC-000743,Commercial,2025-06-01,usage_threshold
ACC-000744,SMB,2023-07-04,initial_default
ACC-000745,SMB,2025-07-20,initial_default
ACC-000746,SMB,2020-01-16,initial_default
ACC-000747,SMB,2025-07-22,initial_default
ACC-000748,SMB,2022-05-22,initial_default
ACC-000749,SMB,2025-08-13,initial_default
ACC-000750,SMB,2025-11-10,initial_default
ACC-000751,SMB,2024-05-10,initial_default
ACC-000752,SMB,2025-10-27,initial_default
ACC-000753,SMB,2020-11-27,initial_default
ACC-000754,SMB,2022-12-13,initial_default
ACC-000754,Commercial,2024-07-01,firmographic_rescore
ACC-000755,SMB,2025-08-01,initial_default
ACC-000756,SMB,2024-10-21,initial_default
ACC-000757,SMB,2023-04-25,initial_default
ACC-000758,SMB,2021-04-09,initial_default
ACC-000759,SMB,2025-03-07,initial_default
ACC-000760,SMB,2025-08-01,initial_default
ACC-000761,SMB,2025-04-04,initial_default
ACC-000762,SMB,2025-10-10,initial_default
ACC-000763,SMB,2023-06-10,initial_default
ACC-000764,SMB,2024-01-22,initial_default
ACC-000765,SMB,2024-12-22,initial_default
ACC-000765,Commercial,2025-02-01,usage_threshold
ACC-000766,SMB,2023-10-13,initial_default
ACC-000767,SMB,2024-05-22,initial_default
ACC-000768,SMB,2025-03-27,initial_default
ACC-000768,Commercial,2025-11-01,usage_threshold
ACC-000769,SMB,2025-11-02,initial_default
ACC-000770,SMB,2020-01-20,initial_default
ACC-000770,Commercial,2022-09-01,firmographic_rescore
ACC-000771,SMB,2024-12-21,initial_default
ACC-000772,SMB,2025-06-15,initial_default
ACC-000773,SMB,2021-08-02,initial_default
ACC-000773,Commercial,2023-12-01,usage_threshold
ACC-000774,SMB,2025-01-11,initial_default
ACC-000775,SMB,2024-01-02,initial_default
ACC-000776,SMB,2025-09-19,initial_default
ACC-000777,SMB,2020-01-11,initial_default
ACC-000778,SMB,2023-03-09,initial_default
ACC-000779,SMB,2025-11-02,initial_default
ACC-000780,SMB,2025-07-10,initial_default
ACC-000781,SMB,2025-10-17,initial_default
ACC-000782,SMB,2020-09-22,initial_default
ACC-000783,SMB,2025-10-18,initial_default
ACC-000784,SMB,2024-11-19,initial_default
ACC-000785,SMB,2023-09-01,initial_default
ACC-000786,SMB,2024-02-24,initial_default
ACC-000787,SMB,2020-12-27,initial_default
ACC-000787,Commercial,2025-02-01,usage_threshold
ACC-000788,SMB,2025-11-15,initial_default
ACC-000789,SMB,2024-07-07,initial_default
ACC-000790,SMB,2024-04-23,initial_default
ACC-000791,SMB,2025-02-10,initial_default
ACC-000792,SMB,2025-07-13,initial_default
ACC-000793,SMB,2025-04-07,initial_default
ACC-000794,SMB,2024-07-19,initial_default
ACC-000795,SMB,2025-03-19,initial_default
ACC-000796,SMB,2021-03-11,initial_default
ACC-000796,Commercial,2024-01-01,usage_threshold
ACC-000797,SMB,2023-11-12,initial_default
ACC-000798,SMB,2022-02-18,initial_default
ACC-000799,SMB,2020-12-27,initial_default
ACC-000800,SMB,2025-01-16,initial_default
ACC-000801,SMB,2023-11-25,initial_default
ACC-000802,SMB,2025-05-21,initial_default
ACC-000803,SMB,2025-05-20,initial_default
ACC-000804,SMB,2023-02-14,initial_default
ACC-000805,SMB,2024-01-05,initial_default
ACC-000806,SMB,2025-09-01,initial_default
ACC-000807,SMB,2023-09-22,initial_default
ACC-000808,SMB,2025-02-07,initial_default
ACC-000809,SMB,2021-08-09,initial_default
ACC-000809,Commercial,2023-05-01,firmographic_rescore
ACC-000809,Enterprise,2025-01-01,usage_threshold
ACC-000810,SMB,2024-07-28,initial_default
ACC-000811,SMB,2023-02-17,initial_default
ACC-000812,SMB,2025-01-14,initial_default
ACC-000813,SMB,2022-05-02,initial_default
ACC-000814,SMB,2024-10-21,initial_default
ACC-000815,SMB,2021-08-08,initial_default
ACC-000816,SMB,2025-10-04,initial_default
ACC-000817,SMB,2025-03-10,initial_default
ACC-000818,SMB,2020-01-21,initial_default
ACC-000818,Commercial,2021-05-01,usage_threshold
ACC-000819,SMB,2020-12-31,initial_default
ACC-000819,Commercial,2024-08-01,usage_threshold
ACC-000819,Enterprise,2025-09-01,usage_threshold
ACC-000820,SMB,2025-01-01,initial_default
ACC-000821,SMB,2023-02-19,initial_default
ACC-000822,SMB,2024-11-15,initial_default
ACC-000823,SMB,2024-05-15,initial_default
ACC-000824,SMB,2024-01-13,initial_default
ACC-000825,SMB,2023-06-17,initial_default
ACC-000826,SMB,2025-11-26,initial_default
ACC-000827,SMB,2023-03-23,initial_default
ACC-000828,SMB,2025-12-18,initial_default
ACC-000829,SMB,2020-01-26,initial_default
ACC-000829,Commercial,2024-07-01,firmographic_rescore
ACC-000830,SMB,2020-03-14,initial_default
ACC-000831,SMB,2025-01-08,initial_default
ACC-000832,SMB,2024-03-27,initial_default
ACC-000833,SMB,2022-07-30,initial_default
ACC-000834,SMB,2024-06-24,initial_default
ACC-000835,SMB,2023-07-10,initial_default
ACC-000836,SMB,2023-08-12,initial_default
