account_id,company_id,segment,employee_count_band,industry,region,channel,signup_date,icp_fit_score,is_personal_email_domain
ACC-000250,CO-0112577,Commercial,1001-5000,Public Sector,North America,inbound_marketing,2023-02-20,66.6,False
ACC-000251,CO-0052434,Commercial,201-1000,Logistics/Supply Chain,North America,inbound_marketing,2025-06-21,54.3,False
ACC-000252,CO-0042256,Commercial,1001-5000,Healthcare,EMEA,inbound_marketing,2020-12-20,69.9,False
ACC-000253,CO-0006274,Commercial,201-1000,Financial Services,EMEA,self_serve,2020-10-27,48.9,False
ACC-000254,CO-0030764,Commercial,201-1000,Technology/SaaS,North America,self_serve,2020-05-29,52.6,False
ACC-000255,CO-0010400,Commercial,1001-5000,Healthcare,North America,self_serve,2025-10-21,68.5,False
ACC-000256,CO-0102751,Commercial,201-1000,Logistics/Supply Chain,North America,inbound_marketing,2024-04-26,62.6,False
ACC-000257,CO-0106975,Commercial,1-10,Financial Services,North America,inbound_marketing,2023-07-10,52.0,False
ACC-000258,CO-0117762,Commercial,51-200,Healthcare,North America,self_serve,2024-09-21,46.4,False
ACC-000259,CO-0012287,Commercial,201-1000,Financial Services,North America,inbound_marketing,2024-08-02,69.7,False
ACC-000260,CO-0113071,Commercial,201-1000,Logistics/Supply Chain,EMEA,self_serve,2025-08-06,60.0,False
ACC-000261,CO-0090748,Commercial,20000+,Retail/E-commerce,North America,inbound_marketing,2025-10-24,70.2,False
ACC-000262,CO-0050207,Commercial,51-200,Retail/E-commerce,APAC,self_serve,2025-10-14,47.4,False
ACC-000263,CO-0103872,Enterprise,11-50,Logistics/Supply Chain,North America,inbound_marketing,2022-03-29,42.6,False
ACC-000264,CO-0044630,Commercial,1001-5000,Technology/SaaS,North America,self_serve,2024-02-23,69.8,False
ACC-000265,CO-0088224,Commercial,51-200,Financial Services,EMEA,self_serve,2025-09-23,54.8,False
ACC-000266,CO-0092217,Commercial,1001-5000,Logistics/Supply Chain,North America,inbound_marketing,2024-07-26,62.0,False
ACC-000267,CO-0093076,Commercial,201-1000,Technology/SaaS,North America,self_serve,2020-06-02,63.5,False
ACC-000268,CO-0065132,Commercial,51-200,Manufacturing,North America,inbound_marketing,2021-05-10,43.6,False
ACC-000269,CO-0100485,Commercial,51-200,Healthcare,APAC,inbound_marketing,2021-06-04,50.1,False
ACC-000270,CO-0012133,Commercial,1001-5000,Technology/SaaS,North America,inbound_marketing,2025-01-26,69.3,False
ACC-000271,CO-0030443,Commercial,51-200,Financial Services,North America,self_serve,2023-04-07,54.0,False
ACC-000272,CO-0108058,Commercial,1001-5000,Professional Services,North America,self_serve,2021-12-13,64.2,False
ACC-000273,CO-0069828,Commercial,201-1000,Financial Services,North America,self_serve,2025-01-09,71.8,False
ACC-000274,CO-0042093,Commercial,1001-5000,Media/Entertainment,EMEA,self_serve,2023-04-25,68.7,False
ACC-000275,CO-0110509,Commercial,201-1000,Public Sector,North America,self_serve,2025-04-11,56.2,False
ACC-000276,CO-0018864,Commercial,201-1000,Public Sector,North America,self_serve,2025-11-03,53.0,False
ACC-000277,CO-0058488,Commercial,1001-5000,Retail/E-commerce,North America,inbound_marketing,2025-10-25,59.4,False
ACC-000278,CO-0069664,Commercial,201-1000,Manufacturing,North America,self_serve,2024-05-15,68.0,False
ACC-000279,CO-0078993,Commercial,201-1000,Media/Entertainment,North America,self_serve,2025-10-18,59.3,False
ACC-000280,CO-0053702,Commercial,1001-5000,Media/Entertainment,EMEA,self_serve,2023-06-27,62.1,False
ACC-000281,CO-0044517,Commercial,201-1000,Manufacturing,North America,self_serve,2024-12-25,58.8,False
ACC-000282,CO-0041909,Commercial,51-200,Financial Services,EMEA,self_serve,2025-12-09,55.8,False
ACC-000283,CO-0099715,Commercial,201-1000,Public Sector,North America,inbound_marketing,2022-08-20,65.7,False
ACC-000284,CO-0102435,Commercial,51-200,Manufacturing,APAC,self_serve,2023-05-01,46.5,False
ACC-000285,CO-0083401,Enterprise,201-1000,Education,APAC,self_serve,2024-02-12,56.0,False
ACC-000286,CO-0104677,Commercial,201-1000,Media/Entertainment,North America,inbound_marketing,2025-08-04,51.0,False
ACC-000287,CO-0099223,Enterprise,1001-5000,Retail/E-commerce,North America,self_serve,2024-10-08,61.3,False
ACC-000288,CO-0045613,Commercial,1001-5000,Financial Services,North America,inbound_marketing,2020-01-30,64.4,False
ACC-000289,CO-0107143,Commercial,1001-5000,Education,North America,self_serve,2023-07-25,55.7,False
ACC-000290,CO-0017156,Commercial,51-200,Technology/SaaS,North America,self_serve,2023-05-01,49.3,False
ACC-000291,CO-0046667,Commercial,201-1000,Technology/SaaS,North America,self_serve,2024-12-03,70.7,False
ACC-000292,CO-0058994,Commercial,201-1000,Public Sector,EMEA,inbound_marketing,2020-04-17,48.9,False
ACC-000293,CO-0035423,Commercial,201-1000,Media/Entertainment,EMEA,inbound_marketing,2025-06-05,48.1,False
ACC-000294,CO-0052715,Enterprise,201-1000,Professional Services,North America,inbound_marketing,2025-01-13,60.2,False
ACC-000295,CO-0086646,Commercial,51-200,Professional Services,North America,self_serve,2025-05-02,51.5,False
ACC-000296,CO-0015023,Commercial,201-1000,Manufacturing,North America,self_serve,2025-09-07,54.1,False
ACC-000297,CO-0045735,Commercial,201-1000,Manufacturing,North America,inbound_marketing,2024-11-11,59.3,False
ACC-000298,CO-0001535,Enterprise,1001-5000,Technology/SaaS,APAC,self_serve,2020-08-11,63.7,False
ACC-000299,CO-0030185,Commercial,1001-5000,Logistics/Supply Chain,North America,inbound_marketing,2025-09-27,63.2,False
ACC-000300,CO-0051502,Commercial,51-200,Technology/SaaS,EMEA,self_serve,2024-10-11,62.2,False
ACC-000301,CO-0057110,Commercial,5001-20000,Media/Entertainment,North America,self_serve,2025-05-02,69.4,False
ACC-000302,CO-0074178,Enterprise,201-1000,Manufacturing,North America,inbound_marketing,2024-11-06,54.7,False
ACC-000303,CO-0025126,Commercial,201-1000,Technology/SaaS,EMEA,inbound_marketing,2024-08-24,54.6,False
ACC-000304,CO-0111732,Commercial,1001-5000,Education,North America,inbound_marketing,2024-07-16,60.8,False
ACC-000305,CO-0064232,Commercial,51-200,Public Sector,North America,inbound_marketing,2025-11-25,55.2,False
ACC-000306,CO-0027614,Commercial,201-1000,Healthcare,EMEA,inbound_marketing,2024-10-10,54.9,False
ACC-000307,CO-0056571,Commercial,1001-5000,Healthcare,North America,self_serve,2025-10-18,59.6,False
ACC-000308,CO-0064797,Enterprise,1001-5000,Logistics/Supply Chain,North America,inbound_marketing,2025-02-01,70.5,False
ACC-000309,CO-0099321,Commercial,1001-5000,Logistics/Supply Chain,North America,inbound_marketing,2024-04-22,68.2,False
ACC-000310,CO-0087174,Commercial,1001-5000,Professional Services,APAC,inbound_marketing,2025-01-02,59.6,False
ACC-000311,CO-0005226,Commercial,51-200,Financial Services,EMEA,self_serve,2023-11-21,56.3,False
ACC-000312,CO-0111891,Commercial,201-1000,Technology/SaaS,EMEA,self_serve,2025-11-18,49.3,False
ACC-000313,CO-0108359,Commercial,201-1000,Retail/E-commerce,EMEA,self_serve,2023-01-15,48.7,False
ACC-000314,CO-0099657,Commercial,1001-5000,Manufacturing,EMEA,self_serve,2021-01-30,61.8,False
ACC-000315,CO-0057823,Enterprise,201-1000,Manufacturing,North America,inbound_marketing,2023-01-02,50.9,False
ACC-000316,CO-0014285,Commercial,201-1000,Retail/E-commerce,North America,self_serve,2023-02-01,55.9,False
ACC-000317,CO-0027136,Commercial,5001-20000,Public Sector,EMEA,self_serve,2022-06-23,65.5,False
ACC-000318,CO-0052231,Commercial,201-1000,Technology/SaaS,North America,inbound_marketing,2021-03-25,56.6,False
ACC-000319,CO-0006942,Commercial,11-50,Financial Services,North America,inbound_marketing,2025-10-18,48.4,False
ACC-000320,CO-0040449,Commercial,1001-5000,Media/Entertainment,North America,self_serve,2021-02-21,60.9,False
ACC-000321,CO-0015351,Commercial,1001-5000,Financial Services,EMEA,self_serve,2023-04-28,65.6,False
ACC-000322,CO-0025743,Commercial,201-1000,Manufacturing,North America,inbound_marketing,2020-12-30,55.2,False
ACC-000323,CO-0098850,Commercial,51-200,Retail/E-commerce,APAC,inbound_marketing,2024-10-06,50.4,False
ACC-000324,CO-0115745,Commercial,201-1000,Technology/SaaS,North America,self_serve,2024-01-26,51.4,False
ACC-000325,CO-0076184,Commercial,1001-5000,Retail/E-commerce,North America,self_serve,2023-02-18,48.7,False
ACC-000326,CO-0043632,Enterprise,1001-5000,Public Sector,North America,inbound_marketing,2025-01-26,70.5,False
ACC-000327,CO-0065931,Commercial,201-1000,Public Sector,North America,inbound_marketing,2024-12-15,53.9,False
ACC-000328,CO-0121075,Enterprise,201-1000,Technology/SaaS,APAC,inbound_marketing,2025-08-25,61.8,False
ACC-000329,CO-0026128,Commercial,51-200,Public Sector,North America,inbound_marketing,2021-08-13,46.4,False
ACC-000330,CO-0086007,Enterprise,5001-20000,Retail/E-commerce,APAC,self_serve,2020-10-19,55.4,False
ACC-000331,CO-0032681,Commercial,5001-20000,Media/Entertainment,EMEA,inbound_marketing,2023-10-01,65.5,False
ACC-000332,CO-0003972,Commercial,51-200,Public Sector,APAC,inbound_marketing,2025-08-23,54.7,False
ACC-000333,CO-0009031,Commercial,1001-5000,Public Sector,North America,inbound_marketing,2025-01-17,69.2,False
ACC-000334,CO-0024879,Enterprise,1001-5000,Technology/SaaS,EMEA,inbound_marketing,2025-08-26,69.7,False
ACC-000335,CO-0050592,Commercial,201-1000,Healthcare,North America,self_serve,2024-10-15,60.4,False
ACC-000336,CO-0010673,Enterprise,201-1000,Financial Services,APAC,self_serve,2023-09-19,68.6,False
ACC-000337,CO-0065829,Commercial,51-200,Public Sector,APAC,inbound_marketing,2022-03-13,44.4,False
ACC-000338,CO-0063193,Commercial,201-1000,Healthcare,EMEA,inbound_marketing,2020-11-19,51.4,False
ACC-000339,CO-0039624,Commercial,51-200,Technology/SaaS,North America,self_serve,2020-02-12,54.5,False
ACC-000340,CO-0063052,Commercial,1001-5000,Professional Services,APAC,inbound_marketing,2025-04-10,56.0,False
ACC-000341,CO-0057360,Commercial,51-200,Public Sector,North America,self_serve,2023-02-04,61.7,False
ACC-000342,CO-0077389,Commercial,201-1000,Logistics/Supply Chain,APAC,self_serve,2022-03-27,61.5,False
ACC-000343,CO-0108314,Commercial,1001-5000,Retail/E-commerce,LATAM,self_serve,2023-07-24,49.7,False
ACC-000344,CO-0036235,Commercial,51-200,Manufacturing,EMEA,self_serve,2025-10-12,53.5,False
ACC-000345,CO-0066366,Commercial,51-200,Retail/E-commerce,EMEA,inbound_marketing,2024-10-07,43.5,False
ACC-000346,CO-0104572,Commercial,201-1000,Financial Services,APAC,self_serve,2022-07-17,54.5,False
ACC-000347,CO-0033606,Commercial,1001-5000,Professional Services,LATAM,self_serve,2024-07-02,71.2,False
ACC-000348,CO-0093049,Enterprise,201-1000,Technology/SaaS,North America,inbound_marketing,2025-01-15,63.5,False
ACC-000349,CO-0052705,Commercial,51-200,Logistics/Supply Chain,North America,self_serve,2025-09-12,49.6,False
ACC-000350,CO-0001127,Commercial,201-1000,Financial Services,North America,inbound_marketing,2024-06-06,60.3,False
ACC-000351,CO-0106448,Commercial,201-1000,Public Sector,EMEA,self_serve,2024-06-17,56.0,False
ACC-000352,CO-0070893,Enterprise,5001-20000,Public Sector,APAC,self_serve,2024-06-21,62.1,False
ACC-000353,CO-0119241,Commercial,1001-5000,Manufacturing,EMEA,self_serve,2024-03-01,64.0,False
ACC-000354,CO-0088553,Commercial,1001-5000,Public Sector,APAC,self_serve,2025-11-27,62.5,False
ACC-000355,CO-0078945,Commercial,201-1000,Media/Entertainment,North America,inbound_marketing,2025-07-28,54.8,False
ACC-000356,CO-0082808,Commercial,1001-5000,Healthcare,EMEA,inbound_marketing,2023-07-09,65.3,False
ACC-000357,CO-0120807,Commercial,201-1000,Technology/SaaS,APAC,self_serve,2023-05-18,50.8,False
ACC-000358,CO-0062183,Commercial,201-1000,Financial Services,EMEA,self_serve,2025-09-17,61.9,False
ACC-000359,CO-0054470,Commercial,201-1000,Manufacturing,APAC,self_serve,2025-08-15,57.5,False
ACC-000360,CO-0034302,Commercial,1001-5000,Healthcare,EMEA,self_serve,2022-07-14,67.3,False
ACC-000361,CO-0062982,Commercial,1001-5000,Retail/E-commerce,North America,inbound_marketing,2024-12-17,54.2,False
ACC-000362,CO-0065396,Enterprise,51-200,Technology/SaaS,North America,self_serve,2025-07-03,62.1,False
ACC-000363,CO-0089831,Commercial,1001-5000,Financial Services,North America,self_serve,2023-02-03,67.3,False
ACC-000364,CO-0067657,Commercial,51-200,Logistics/Supply Chain,North America,inbound_marketing,2024-03-18,54.1,False
ACC-000365,CO-0059110,Commercial,5001-20000,Retail/E-commerce,North America,inbound_marketing,2023-07-14,68.8,False
ACC-000366,CO-0106615,Enterprise,11-50,Financial Services,North America,inbound_marketing,2022-07-10,49.0,False
ACC-000367,CO-0042794,Commercial,1001-5000,Media/Entertainment,North America,inbound_marketing,2025-08-27,71.5,False
ACC-000368,CO-0090194,Commercial,201-1000,Professional Services,EMEA,inbound_marketing,2024-01-07,55.3,False
ACC-000369,CO-0086804,Commercial,1001-5000,Logistics/Supply Chain,North America,inbound_marketing,2025-08-23,62.5,False
ACC-000370,CO-0043982,Commercial,5001-20000,Technology/SaaS,EMEA,inbound_marketing,2025-11-20,65.5,False
ACC-000371,CO-0074389,Commercial,1001-5000,Media/Entertainment,North America,self_serve,2025-01-06,67.5,False
ACC-000372,CO-0025468,Commercial,1001-5000,Logistics/Supply Chain,EMEA,self_serve,2025-09-18,66.7,False
ACC-000373,CO-0004093,Commercial,51-200,Technology/SaaS,APAC,self_serve,2025-11-20,56.3,False
ACC-000374,CO-0073486,Commercial,20000+,Media/Entertainment,North America,self_serve,2023-08-25,67.0,False
ACC-000375,CO-0039853,Commercial,201-1000,Education,North America,inbound_marketing,2025-04-25,45.6,False
ACC-000376,CO-0077560,Commercial,1001-5000,Professional Services,North America,self_serve,2024-11-02,62.6,False
ACC-000377,CO-0010736,Enterprise,201-1000,Financial Services,APAC,inbound_marketing,2023-06-23,61.3,False
ACC-000378,CO-0052639,Commercial,51-200,Financial Services,APAC,self_serve,2025-08-05,40.5,False
ACC-000379,CO-0016780,Commercial,11-50,Manufacturing,North America,self_serve,2025-11-03,44.4,False
ACC-000380,CO-0030603,Commercial,11-50,Financial Services,North America,inbound_marketing,2024-08-20,45.7,False
ACC-000381,CO-0033790,Commercial,201-1000,Financial Services,North America,inbound_marketing,2025-06-06,59.4,False
ACC-000382,CO-0077099,Commercial,1001-5000,Media/Entertainment,North America,inbound_marketing,2020-07-14,71.3,False
ACC-000383,CO-0098563,Commercial,1001-5000,Professional Services,EMEA,inbound_marketing,2024-03-13,61.6,False
ACC-000384,CO-0055055,Commercial,51-200,Technology/SaaS,North America,self_serve,2024-11-02,53.1,False
ACC-000385,CO-0089233,Enterprise,1001-5000,Logistics/Supply Chain,North America,inbound_marketing,2024-06-17,70.0,False
ACC-000386,CO-0011605,Commercial,20000+,Healthcare,APAC,self_serve,2024-12-01,68.7,False
ACC-000387,CO-0057171,Commercial,51-200,Education,North America,inbound_marketing,2025-10-14,48.1,False
ACC-000388,CO-0080431,Commercial,1001-5000,Education,North America,self_serve,2023-04-16,64.3,False
ACC-000389,CO-0029363,Commercial,11-50,Technology/SaaS,North America,self_serve,2024-08-01,41.0,False
ACC-000390,CO-0111814,Commercial,5001-20000,Education,North America,self_serve,2025-06-06,57.9,False
ACC-000391,CO-0041787,Commercial,201-1000,Technology/SaaS,North America,self_serve,2024-07-19,70.7,False
ACC-000392,CO-0034128,Commercial,201-1000,Healthcare,EMEA,self_serve,2022-06-16,55.5,False
ACC-000393,CO-0112469,Commercial,51-200,Financial Services,North America,self_serve,2025-02-01,59.6,False
ACC-000394,CO-0098433,Commercial,201-1000,Logistics/Supply Chain,EMEA,self_serve,2025-01-15,42.3,False
ACC-000395,CO-0089790,Commercial,5001-20000,Education,EMEA,inbound_marketing,2023-07-19,54.8,False
ACC-000396,CO-0073069,Enterprise,201-1000,Financial Services,EMEA,self_serve,2025-04-12,65.4,False
ACC-000397,CO-0016732,Commercial,201-1000,Technology/SaaS,APAC,self_serve,2023-09-12,52.6,False
ACC-000398,CO-0007327,Commercial,1001-5000,Professional Services,North America,self_serve,2024-10-02,54.7,False
ACC-000399,CO-0110080,Commercial,5001-20000,Logistics/Supply Chain,North America,self_serve,2022-01-23,71.4,False
ACC-000400,CO-0075027,Commercial,51-200,Financial Services,North America,inbound_marketing,2024-04-12,50.0,False
ACC-000401,CO-0002553,Commercial,201-1000,Media/Entertainment,APAC,inbound_marketing,2025-09-27,42.4,False
ACC-000402,CO-0119485,Commercial,5001-20000,Technology/SaaS,North America,self_serve,2021-11-15,67.4,False
ACC-000403,CO-0048613,Commercial,5001-20000,Professional Services,North America,self_serve,2023-06-02,68.6,False
ACC-000404,CO-0008461,Commercial,201-1000,Technology/SaaS,North America,self_serve,2025-05-05,54.2,False
ACC-000405,CO-0066554,Commercial,1001-5000,Education,North America,inbound_marketing,2023-11-08,60.2,False
ACC-000406,CO-0035487,Commercial,1001-5000,Technology/SaaS,EMEA,self_serve,2025-09-05,70.1,False
ACC-000407,CO-0070480,Commercial,51-200,Manufacturing,North America,inbound_marketing,2025-01-03,53.6,False
ACC-000408,CO-0060506,Commercial,51-200,Media/Entertainment,APAC,self_serve,2023-09-19,46.4,False
ACC-000409,CO-0120615,Commercial,201-1000,Manufacturing,EMEA,self_serve,2025-04-03,52.7,False
ACC-000410,CO-0072760,Commercial,1001-5000,Media/Entertainment,LATAM,inbound_marketing,2024-09-01,54.6,False
ACC-000411,CO-0078573,Commercial,201-1000,Technology/SaaS,EMEA,self_serve,2021-11-17,58.3,False
ACC-000412,CO-0100726,Enterprise,5001-20000,Retail/E-commerce,EMEA,inbound_marketing,2023-10-17,67.6,False
ACC-000413,CO-0080387,Commercial,5001-20000,Technology/SaaS,LATAM,inbound_marketing,2020-09-15,72.0,False
ACC-000414,CO-0030228,Commercial,1001-5000,Financial Services,EMEA,self_serve,2025-01-24,67.5,False
ACC-000415,CO-0100445,Commercial,51-200,Manufacturing,North America,inbound_marketing,2024-01-19,40.3,False
ACC-000416,CO-0089920,Commercial,201-1000,Technology/SaaS,North America,self_serve,2025-09-10,58.3,False
ACC-000417,CO-0026123,Commercial,201-1000,Media/Entertainment,North America,inbound_marketing,2024-12-20,51.6,False
ACC-000418,CO-0081343,Commercial,201-1000,Manufacturing,North America,inbound_marketing,2024-01-23,61.7,False
ACC-000419,CO-0081516,Commercial,201-1000,Manufacturing,LATAM,inbound_marketing,2025-11-15,66.5,False
ACC-000420,CO-0092221,Enterprise,201-1000,Healthcare,EMEA,self_serve,2024-05-12,60.7,False
ACC-000421,CO-0078160,Commercial,5001-20000,Media/Entertainment,APAC,self_serve,2024-03-07,63.5,False
ACC-000422,CO-0081574,Commercial,5001-20000,Logistics/Supply Chain,North America,inbound_marketing,2025-05-11,71.5,False
ACC-000423,CO-0009002,Enterprise,1001-5000,Healthcare,EMEA,inbound_marketing,2024-03-28,50.3,False
ACC-000424,CO-0042313,Commercial,11-50,Technology/SaaS,North America,self_serve,2022-10-08,48.5,False
