lead_id,account_id,company_id,channel,created_date,lead_score,converted_date,is_converted
LD-000452,,CO-0016136,paid,2019-11-27,22.7,,False
LD-000453,,CO-0063075,paid,2019-11-27,22.2,,False
LD-000454,,CO-0081630,organic,2019-11-28,59.7,,False
LD-000455,,CO-0065858,paid,2019-11-28,25.3,,False
LD-000456,,CO-0097707,paid,2019-11-28,23.0,,False
LD-000457,,CO-0031411,paid,2019-11-28,36.2,,False
LD-000458,,CO-0031646,paid,2019-11-28,45.7,,False
LD-000459,ACC-001192,CO-0009593,paid,2019-11-29,61.9,2020-01-13,True
LD-000460,,CO-0104719,paid,2019-11-30,35.7,,False
LD-000461,,CO-0032650,paid,2019-11-30,24.0,,False
LD-000462,,CO-0073417,paid,2019-11-30,21.6,,False
LD-000463,,CO-0118089,paid,2019-11-30,21.6,,False
LD-000464,,CO-0071926,paid,2019-11-30,37.1,,False
LD-000465,,CO-0072389,paid,2019-11-30,20.1,,False
LD-000466,,CO-0027441,paid,2019-12-01,18.8,,False
LD-000467,,CO-0099025,community,2019-12-01,49.4,,False
LD-000468,,CO-0074778,organic,2019-12-02,46.8,,False
LD-000469,,CO-0029662,organic,2019-12-03,39.5,,False
LD-000470,,CO-0019217,paid,2019-12-03,24.2,,False
LD-000471,,CO-0093512,paid,2019-12-03,12.8,,False
LD-000472,,CO-0051096,paid,2019-12-03,23.7,,False
LD-000473,,CO-0073232,paid,2019-12-03,37.4,,False
LD-000474,,CO-0002863,organic,2019-12-04,70.6,,False
LD-000475,,CO-0112170,organic,2019-12-04,47.6,,False
LD-000476,,CO-0094711,organic,2019-12-04,54.5,,False
LD-000477,,CO-0085352,paid,2019-12-04,37.1,,False
LD-000478,,CO-0023897,paid,2019-12-04,41.6,,False
LD-000479,,CO-0001644,paid,2019-12-05,31.5,,False
LD-000480,,CO-0063894,community,2019-12-05,44.1,,False
LD-000481,ACC-005939,CO-0033073,organic,2019-12-06,53.9,2020-01-02,True
LD-000482,,CO-0057764,organic,2019-12-06,54.5,,False
LD-000483,,CO-0120627,paid,2019-12-07,36.1,,False
LD-000484,,CO-0095314,paid,2019-12-07,41.8,,False
LD-000485,,CO-0085065,community,2019-12-09,52.3,,False
LD-000486,,CO-0073740,organic,2019-12-10,62.8,,False
LD-000487,,CO-0084734,organic,2019-12-10,35.1,,False
LD-000488,,CO-0087915,paid,2019-12-10,34.7,,False
LD-000489,,CO-0049668,organic,2019-12-11,46.6,,False
LD-000490,,CO-0109325,paid,2019-12-11,35.1,,False
LD-000491,,CO-0087424,organic,2019-12-12,39.6,,False
LD-000492,,CO-0083965,paid,2019-12-12,41.6,,False
LD-000493,,CO-0094752,organic,2019-12-13,48.8,,False
LD-000494,,CO-0079666,paid,2019-12-13,40.9,,False
LD-000495,,CO-0046060,paid,2019-12-13,42.4,,False
LD-000496,,CO-0008407,paid,2019-12-14,28.8,,False
LD-000497,,CO-0004379,paid,2019-12-14,38.3,,False
LD-000498,ACC-000288,CO-0045613,paid,2019-12-15,48.3,2020-01-30,True
LD-000499,,CO-0055685,organic,2019-12-15,42.2,,False
LD-000500,,CO-0004343,paid,2019-12-15,35.0,,False
LD-000501,,CO-0109938,paid,2019-12-15,41.4,,False
LD-000502,,CO-0089715,community,2019-12-15,53.6,,False
LD-000503,ACC-003497,CO-0096411,organic,2019-12-16,58.9,2020-01-02,True
LD-000504,,CO-0029037,organic,2019-12-16,38.8,,False
LD-000505,,CO-0111400,paid,2019-12-16,46.5,,False
LD-000506,,CO-0059592,paid,2019-12-16,30.0,,False
LD-000507,,CO-0103356,community,2019-12-16,36.6,,False
LD-000508,,CO-0077964,paid,2019-12-17,29.6,,False
LD-000509,,CO-0093875,community,2019-12-17,47.0,,False
LD-000510,,CO-0030515,paid,2019-12-18,42.9,,False
LD-000511,,CO-0115403,paid,2019-12-18,43.3,,False
LD-000512,,CO-0086817,community,2019-12-18,42.5,,False
LD-000513,ACC-003916,CO-0110150,organic,2019-12-19,56.9,2020-01-03,True
LD-000514,,CO-0102383,organic,2019-12-19,51.1,,False
LD-000515,,CO-0117843,paid,2019-12-19,27.2,,False
LD-000516,,CO-0092735,organic,2019-12-20,28.4,,False
LD-000517,,CO-0039550,paid,2019-12-20,20.1,,False
LD-000518,,CO-0021417,paid,2019-12-20,36.5,,False
LD-000519,,CO-0073436,paid,2019-12-20,52.7,,False
LD-000520,,CO-0062299,paid,2019-12-20,36.5,,False
LD-000521,,CO-0008303,community,2019-12-20,28.7,,False
LD-000522,ACC-003791,CO-0118283,paid,2019-12-21,31.2,2020-01-08,True
LD-000523,,CO-0049650,paid,2019-12-21,32.1,,False
LD-000524,,CO-0039412,paid,2019-12-21,40.6,,False
LD-000525,,CO-0095334,organic,2019-12-22,54.3,,False
LD-000526,,CO-0069804,organic,2019-12-22,35.1,,False
LD-000527,,CO-0042247,paid,2019-12-22,33.4,,False
LD-000528,,CO-0081599,paid,2019-12-22,46.5,,False
LD-000529,,CO-0057943,paid,2019-12-22,16.4,,False
LD-000530,,CO-0107312,paid,2019-12-22,37.6,,False
LD-000531,,CO-0072727,organic,2019-12-23,54.5,,False
LD-000532,,CO-0070912,organic,2019-12-24,33.0,,False
LD-000533,,CO-0059428,organic,2019-12-25,35.0,,False
LD-000534,,CO-0090635,paid,2019-12-25,45.1,,False
LD-000535,,CO-0035687,paid,2019-12-25,42.4,,False
LD-000536,,CO-0029168,paid,2019-12-25,46.5,,False
LD-000537,,CO-0004182,paid,2019-12-26,37.4,,False
LD-000538,,CO-0060619,paid,2019-12-26,36.6,,False
LD-000539,,CO-0043180,paid,2019-12-27,24.3,,False
LD-000540,,CO-0048469,organic,2019-12-28,23.6,,False
LD-000541,,CO-0067749,paid,2019-12-28,25.4,,False
LD-000542,ACC-001716,CO-0056824,paid,2019-12-29,41.2,2020-01-18,True
LD-000543,,CO-0111462,organic,2019-12-29,46.0,,False
LD-000544,,CO-0114825,paid,2019-12-29,21.2,,False
LD-000545,,CO-0095754,paid,2019-12-29,28.1,,False
LD-000546,,CO-0005163,paid,2019-12-29,42.4,,False
LD-000547,,CO-0018740,organic,2019-12-30,43.2,,False
LD-000548,,CO-0095193,organic,2019-12-31,35.0,,False
LD-000549,,CO-0013050,paid,2019-12-31,38.1,,False
LD-000550,ACC-007517,CO-0118583,organic,2020-01-01,48.2,2020-01-21,True
LD-000551,,CO-0078704,organic,2020-01-01,40.9,,False
LD-000552,,CO-0030080,organic,2020-01-01,34.9,,False
LD-000553,,CO-0093445,organic,2020-01-01,60.2,,False
LD-000554,,CO-0082817,organic,2020-01-01,52.8,,False
LD-000555,,CO-0038199,community,2020-01-01,39.1,,False
LD-000556,,CO-0047189,community,2020-01-01,43.9,,False
LD-000557,,CO-0113259,organic,2020-01-02,46.3,,False
LD-000558,,CO-0102131,organic,2020-01-02,40.8,,False
LD-000559,,CO-0100222,organic,2020-01-02,45.5,,False
LD-000560,,CO-0061628,organic,2020-01-02,41.7,,False
LD-000561,,CO-0096374,organic,2020-01-02,48.9,,False
LD-000562,,CO-0045681,paid,2020-01-02,39.4,,False
LD-000563,,CO-0091188,paid,2020-01-02,40.6,,False
LD-000564,,CO-0034927,organic,2020-01-03,38.4,,False
LD-000565,,CO-0068473,organic,2020-01-03,48.9,,False
LD-000566,,CO-0118630,paid,2020-01-03,24.8,,False
LD-000567,,CO-0001625,paid,2020-01-03,53.9,,False
LD-000568,,CO-0015606,paid,2020-01-03,21.0,,False
LD-000569,,CO-0055829,paid,2020-01-03,46.4,,False
LD-000570,,CO-0114238,organic,2020-01-04,53.5,,False
LD-000571,,CO-0094330,organic,2020-01-04,41.4,,False
LD-000572,,CO-0113715,organic,2020-01-04,52.4,,False
LD-000573,,CO-0089806,organic,2020-01-04,40.8,,False
LD-000574,,CO-0067413,organic,2020-01-04,44.6,,False
LD-000575,,CO-0106072,paid,2020-01-04,18.4,,False
LD-000576,,CO-0022596,community,2020-01-04,27.3,,False
LD-000577,ACC-002051,CO-0096197,organic,2020-01-05,57.9,2020-01-21,True
LD-000578,ACC-004962,CO-0093554,community,2020-01-05,69.8,2020-02-03,True
LD-000579,,CO-0037959,organic,2020-01-05,25.2,,False
LD-000580,,CO-0074239,organic,2020-01-05,38.7,,False
LD-000581,,CO-0037360,organic,2020-01-05,41.2,,False
LD-000582,,CO-0055444,organic,2020-01-05,68.4,,False
LD-000583,,CO-0002106,paid,2020-01-05,23.8,,False
LD-000584,,CO-0099929,paid,2020-01-05,59.9,,False
LD-000585,,CO-0054867,paid,2020-01-05,39.2,,False
LD-000586,,CO-0078446,community,2020-01-05,43.9,,False
LD-000587,,CO-0059735,organic,2020-01-06,54.7,,False
LD-000588,,CO-0099201,organic,2020-01-06,48.2,,False
LD-000589,,CO-0072811,organic,2020-01-06,54.3,,False
LD-000590,,CO-0023874,organic,2020-01-06,58.2,,False
LD-000591,,CO-0112783,paid,2020-01-06,38.0,,False
LD-000592,,CO-0097167,paid,2020-01-06,47.1,,False
LD-000593,,CO-0030103,organic,2020-01-07,56.8,,False
LD-000594,,CO-0026583,paid,2020-01-07,38.5,,False
LD-000595,,CO-0038098,paid,2020-01-07,36.5,,False
LD-000596,,CO-0061562,community,2020-01-07,20.4,,False
LD-000597,ACC-004113,CO-0017547,paid,2020-01-08,53.3,2020-03-14,True
LD-000598,,CO-0085059,organic,2020-01-08,31.5,,False
LD-000599,,CO-0120603,organic,2020-01-08,34.6,,False
LD-000600,,CO-0044001,paid,2020-01-08,30.0,,False
LD-000601,,CO-0111163,community,2020-01-08,38.1,,False
LD-000602,,CO-0000253,community,2020-01-08,30.6,,False
LD-000603,,CO-0104457,organic,2020-01-09,58.5,,False
LD-000604,,CO-0024781,organic,2020-01-09,19.5,,False
LD-000605,,CO-0065463,organic,2020-01-09,55.3,,False
LD-000606,,CO-0049224,organic,2020-01-09,37.3,,False
LD-000607,,CO-0103610,paid,2020-01-09,21.1,,False
LD-000608,,CO-0101274,paid,2020-01-09,32.6,,False
LD-000609,,CO-0093255,organic,2020-01-10,44.5,,False
LD-000610,,CO-0088811,organic,2020-01-10,24.7,,False
LD-000611,,CO-0018794,organic,2020-01-10,60.9,,False
LD-000612,,CO-0098340,organic,2020-01-10,39.4,,False
LD-000613,,CO-0004654,organic,2020-01-10,36.1,,False
LD-000614,,CO-0026176,organic,2020-01-11,28.9,,False
LD-000615,,CO-0039331,organic,2020-01-11,49.5,,False
LD-000616,,CO-0089812,organic,2020-01-11,42.0,,False
LD-000617,,CO-0032950,organic,2020-01-11,37.7,,False
LD-000618,,CO-0121544,paid,2020-01-11,28.9,,False
LD-000619,,CO-0029700,paid,2020-01-11,24.0,,False
LD-000620,,CO-0012016,paid,2020-01-11,52.7,,False
LD-000621,,CO-0017915,community,2020-01-11,33.3,,False
LD-000622,,CO-0061866,organic,2020-01-12,59.6,,False
LD-000623,,CO-0020728,organic,2020-01-12,56.4,,False
LD-000624,,CO-0012496,organic,2020-01-12,43.8,,False
LD-000625,,CO-0089328,organic,2020-01-12,58.9,,False
LD-000626,,CO-0113141,organic,2020-01-12,42.4,,False
LD-000627,,CO-0051222,paid,2020-01-12,43.0,,False
LD-000628,,CO-0087774,paid,2020-01-12,16.4,,False
LD-000629,ACC-005385,CO-0041643,organic,2020-01-13,36.1,2020-02-07,True
LD-000630,,CO-0092212,organic,2020-01-13,52.4,,False
LD-000631,,CO-0080872,organic,2020-01-13,45.5,,False
LD-000632,,CO-0064290,organic,2020-01-13,46.2,,False
LD-000633,,CO-0112108,organic,2020-01-13,49.9,,False
LD-000634,,CO-0002418,organic,2020-01-13,51.3,,False
LD-000635,,CO-0026080,paid,2020-01-13,38.5,,False
LD-000636,,CO-0080806,paid,2020-01-13,42.1,,False
LD-000637,ACC-004220,CO-0114988,organic,2020-01-14,67.3,2020-01-24,True
LD-000638,,CO-0080105,organic,2020-01-14,59.9,,False
LD-000639,,CO-0069722,organic,2020-01-14,37.6,,False
LD-000640,,CO-0082329,organic,2020-01-15,43.9,,False
LD-000641,,CO-0008950,organic,2020-01-15,29.0,,False
LD-000642,,CO-0039038,paid,2020-01-15,44.0,,False
LD-000643,,CO-0092165,paid,2020-01-15,35.3,,False
LD-000644,,CO-0082104,paid,2020-01-15,46.3,,False
LD-000645,,CO-0080384,community,2020-01-15,64.4,,False
LD-000646,,CO-0121572,organic,2020-01-16,31.6,,False
LD-000647,,CO-0040174,paid,2020-01-16,18.0,,False
LD-000648,ACC-003501,CO-0030310,organic,2020-01-17,52.1,2020-01-21,True
LD-000649,ACC-006042,CO-0111915,organic,2020-01-17,63.6,2020-02-11,True
LD-000650,,CO-0079222,organic,2020-01-17,27.5,,False
LD-000651,,CO-0026811,paid,2020-01-17,35.0,,False
LD-000652,,CO-0099485,community,2020-01-17,69.4,,False
LD-000653,,CO-0011234,organic,2020-01-18,29.1,,False
LD-000654,,CO-0025060,organic,2020-01-18,57.9,,False
LD-000655,,CO-0008530,organic,2020-01-18,49.4,,False
LD-000656,,CO-0111028,paid,2020-01-18,29.8,,False
LD-000657,,CO-0066627,paid,2020-01-18,43.3,,False
LD-000658,,CO-0027116,organic,2020-01-19,81.1,,False
LD-000659,,CO-0075200,organic,2020-01-19,73.6,,False
LD-000660,,CO-0043156,paid,2020-01-19,37.6,,False
LD-000661,,CO-0059585,organic,2020-01-20,45.6,,False
LD-000662,,CO-0114958,organic,2020-01-20,45.2,,False
LD-000663,,CO-0037671,paid,2020-01-20,40.2,,False
LD-000664,,CO-0096206,paid,2020-01-20,41.4,,False
LD-000665,,CO-0105511,paid,2020-01-20,47.9,,False
LD-000666,,CO-0052741,paid,2020-01-20,28.8,,False
LD-000667,,CO-0111886,community,2020-01-20,38.9,,False
LD-000668,,CO-0055505,organic,2020-01-21,32.2,,False
LD-000669,,CO-0121545,organic,2020-01-21,27.5,,False
LD-000670,,CO-0091918,organic,2020-01-21,59.3,,False
LD-000671,,CO-0003566,paid,2020-01-21,38.7,,False
LD-000672,,CO-0121054,organic,2020-01-22,46.3,,False
LD-000673,,CO-0071108,organic,2020-01-22,46.5,,False
LD-000674,,CO-0060508,organic,2020-01-22,37.5,,False
LD-000675,,CO-0094072,paid,2020-01-22,31.4,,False
LD-000676,,CO-0043452,paid,2020-01-22,21.2,,False
LD-000677,,CO-0005077,community,2020-01-22,26.2,,False
LD-000678,,CO-0038397,organic,2020-01-23,51.5,,False
LD-000679,,CO-0093054,paid,2020-01-23,38.2,,False
LD-000680,,CO-0112543,community,2020-01-23,34.4,,False
LD-000681,ACC-002856,CO-0096956,paid,2020-01-24,46.3,2020-03-04,True
LD-000682,,CO-0067482,organic,2020-01-24,32.9,,False
LD-000683,,CO-0031747,organic,2020-01-24,42.9,,False
LD-000684,,CO-0070117,organic,2020-01-25,57.1,,False
LD-000685,,CO-0051294,organic,2020-01-25,27.0,,False
LD-000686,,CO-0028792,organic,2020-01-25,68.1,,False
LD-000687,,CO-0089875,organic,2020-01-25,25.7,,False
LD-000688,,CO-0037696,paid,2020-01-25,30.6,,False
LD-000689,,CO-0044667,paid,2020-01-25,42.4,,False
LD-000690,,CO-0007530,organic,2020-01-26,50.2,,False
LD-000691,,CO-0123109,organic,2020-01-26,67.5,,False
LD-000692,,CO-0098988,organic,2020-01-26,47.1,,False
LD-000693,,CO-0091711,organic,2020-01-26,42.6,,False
LD-000694,,CO-0063334,organic,2020-01-26,43.3,,False
LD-000695,,CO-0065189,organic,2020-01-26,27.8,,False
LD-000696,,CO-0051357,organic,2020-01-26,35.7,,False
LD-000697,,CO-0085828,paid,2020-01-26,44.7,,False
LD-000698,,CO-0012819,paid,2020-01-26,44.1,,False
LD-000699,,CO-0090237,community,2020-01-26,48.5,,False
LD-000700,ACC-005344,CO-0041704,organic,2020-01-27,67.0,2020-02-15,True
LD-000701,,CO-0056889,organic,2020-01-27,39.2,,False
LD-000702,,CO-0055626,organic,2020-01-27,37.8,,False
LD-000703,,CO-0077202,organic,2020-01-27,37.3,,False
LD-000704,,CO-0010760,paid,2020-01-27,29.6,,False
LD-000705,,CO-0091768,paid,2020-01-27,31.1,,False
LD-000706,,CO-0063175,community,2020-01-27,58.5,,False
LD-000707,,CO-0040364,organic,2020-01-28,49.9,,False
LD-000708,,CO-0046875,organic,2020-01-28,27.8,,False
LD-000709,,CO-0024720,organic,2020-01-28,49.8,,False
LD-000710,,CO-0105941,organic,2020-01-28,79.0,,False
LD-000711,,CO-0097059,organic,2020-01-28,24.7,,False
LD-000712,,CO-0027001,paid,2020-01-28,18.7,,False
LD-000713,ACC-005398,CO-0082038,community,2020-01-29,56.8,2020-03-01,True
LD-000714,,CO-0085486,organic,2020-01-29,46.2,,False
LD-000715,,CO-0114804,organic,2020-01-29,35.8,,False
LD-000716,,CO-0061580,organic,2020-01-29,54.7,,False
LD-000717,,CO-0020815,organic,2020-01-29,57.6,,False
LD-000718,,CO-0011478,organic,2020-01-29,45.9,,False
LD-000719,,CO-0040841,paid,2020-01-29,32.1,,False
LD-000720,,CO-0072406,community,2020-01-29,23.8,,False
LD-000721,,CO-0019209,community,2020-01-29,36.6,,False
LD-000722,ACC-006562,CO-0067083,organic,2020-01-30,51.6,2020-02-18,True
LD-000723,,CO-0099311,organic,2020-01-30,27.5,,False
LD-000724,,CO-0087919,paid,2020-01-30,25.0,,False
LD-000725,,CO-0027320,community,2020-01-30,36.8,,False
LD-000726,ACC-006423,CO-0099486,community,2020-01-31,68.0,2020-04-20,True
LD-000727,,CO-0010351,organic,2020-01-31,38.2,,False
LD-000728,,CO-0029905,organic,2020-01-31,56.9,,False
LD-000729,,CO-0116996,paid,2020-01-31,22.8,,False
LD-000730,,CO-0111323,paid,2020-01-31,16.9,,False
LD-000731,,CO-0102907,community,2020-01-31,75.3,,False
LD-000732,ACC-001475,CO-0007490,organic,2020-02-01,59.2,2020-02-20,True
LD-000733,,CO-0077197,organic,2020-02-01,40.2,,False
LD-000734,,CO-0073713,organic,2020-02-01,46.3,,False
LD-000735,,CO-0053540,organic,2020-02-01,34.0,,False
LD-000736,,CO-0053930,organic,2020-02-01,27.0,,False
LD-000737,,CO-0083110,organic,2020-02-01,47.4,,False
LD-000738,,CO-0082489,organic,2020-02-01,41.9,,False
LD-000739,,CO-0064049,community,2020-02-01,42.2,,False
LD-000740,,CO-0002408,community,2020-02-01,18.8,,False
LD-000741,,CO-0072309,organic,2020-02-02,70.1,,False
LD-000742,,CO-0019522,organic,2020-02-02,20.3,,False
LD-000743,,CO-0083266,organic,2020-02-02,34.9,,False
LD-000744,,CO-0043855,organic,2020-02-02,33.4,,False
LD-000745,,CO-0078103,paid,2020-02-02,55.7,,False
LD-000746,,CO-0100275,community,2020-02-02,28.9,,False
LD-000747,,CO-0065299,organic,2020-02-03,47.4,,False
LD-000748,,CO-0064500,organic,2020-02-03,47.3,,False
LD-000749,,CO-0090208,organic,2020-02-03,59.2,,False
LD-000750,,CO-0020959,organic,2020-02-03,66.5,,False
LD-000751,,CO-0005189,organic,2020-02-03,45.3,,False
LD-000752,,CO-0021836,paid,2020-02-03,39.2,,False
LD-000753,,CO-0102749,paid,2020-02-03,33.8,,False
LD-000754,,CO-0106396,community,2020-02-03,53.5,,False
LD-000755,,CO-0041200,organic,2020-02-04,21.7,,False
LD-000756,,CO-0035645,organic,2020-02-04,27.3,,False
LD-000757,,CO-0001537,paid,2020-02-04,38.3,,False
LD-000758,,CO-0072739,community,2020-02-04,46.3,,False
LD-000759,ACC-006412,CO-0121908,organic,2020-02-05,33.4,2020-02-19,True
LD-000760,,CO-0102111,organic,2020-02-05,27.3,,False
LD-000761,,CO-0122304,organic,2020-02-05,47.8,,False
LD-000762,,CO-0038594,organic,2020-02-05,47.4,,False
LD-000763,,CO-0013960,organic,2020-02-05,53.1,,False
LD-000764,,CO-0089173,organic,2020-02-05,30.6,,False
LD-000765,,CO-0105995,paid,2020-02-05,31.0,,False
LD-000766,,CO-0103222,paid,2020-02-05,51.2,,False
LD-000767,,CO-0075083,paid,2020-02-05,33.3,,False
LD-000768,,CO-0043933,paid,2020-02-05,47.6,,False
LD-000769,,CO-0056008,paid,2020-02-05,38.1,,False
LD-000770,,CO-0107213,community,2020-02-05,37.1,,False
LD-000771,,CO-0055569,community,2020-02-05,55.0,,False
LD-000772,,CO-0079848,organic,2020-02-06,38.9,,False
LD-000773,,CO-0030452,organic,2020-02-06,46.6,,False
LD-000774,,CO-0070886,organic,2020-02-06,44.5,,False
LD-000775,,CO-0057383,organic,2020-02-06,40.2,,False
LD-000776,,CO-0011642,organic,2020-02-06,44.8,,False
LD-000777,,CO-0082753,organic,2020-02-06,49.8,,False
LD-000778,,CO-0088371,organic,2020-02-06,53.5,,False
LD-000779,,CO-0014979,organic,2020-02-06,48.3,,False
LD-000780,,CO-0098646,paid,2020-02-06,23.5,,False
LD-000781,,CO-0101099,paid,2020-02-06,31.2,,False
LD-000782,,CO-0047811,paid,2020-02-06,46.0,,False
LD-000783,,CO-0045044,paid,2020-02-06,18.1,,False
LD-000784,,CO-0116393,organic,2020-02-07,44.1,,False
LD-000785,,CO-0098092,organic,2020-02-07,38.7,,False
LD-000786,,CO-0085675,paid,2020-02-07,42.6,,False
LD-000787,,CO-0041490,paid,2020-02-07,44.6,,False
LD-000788,,CO-0122972,paid,2020-02-07,40.0,,False
LD-000789,,CO-0101068,paid,2020-02-07,43.6,,False
LD-000790,,CO-0071350,paid,2020-02-07,20.7,,False
LD-000791,,CO-0071313,organic,2020-02-08,46.9,,False
LD-000792,,CO-0078593,organic,2020-02-08,57.5,,False
LD-000793,,CO-0063754,organic,2020-02-08,37.5,,False
LD-000794,,CO-0111859,community,2020-02-08,45.5,,False
LD-000795,ACC-001636,CO-0002062,organic,2020-02-09,58.8,2020-02-20,True
LD-000796,,CO-0034754,organic,2020-02-09,46.3,,False
LD-000797,,CO-0096369,organic,2020-02-09,44.5,,False
LD-000798,,CO-0028183,organic,2020-02-09,32.2,,False
LD-000799,,CO-0104832,organic,2020-02-09,53.3,,False
LD-000800,,CO-0059899,organic,2020-02-09,66.7,,False
LD-000801,,CO-0107443,organic,2020-02-09,34.8,,False
LD-000802,,CO-0061930,organic,2020-02-09,44.2,,False
LD-000803,,CO-0012871,paid,2020-02-09,42.3,,False
LD-000804,,CO-0065327,paid,2020-02-09,14.4,,False
LD-000805,,CO-0110189,paid,2020-02-09,27.8,,False
LD-000806,,CO-0054921,organic,2020-02-10,51.9,,False
LD-000807,,CO-0012840,organic,2020-02-10,64.1,,False
LD-000808,,CO-0017976,paid,2020-02-10,21.6,,False
LD-000809,,CO-0101105,paid,2020-02-10,41.5,,False
LD-000810,,CO-0002174,paid,2020-02-10,40.0,,False
LD-000811,,CO-0026812,paid,2020-02-10,44.9,,False
LD-000812,,CO-0052460,organic,2020-02-11,35.1,,False
LD-000813,,CO-0108487,organic,2020-02-11,45.8,,False
LD-000814,,CO-0085594,paid,2020-02-11,50.0,,False
LD-000815,,CO-0046722,paid,2020-02-11,44.7,,False
LD-000816,,CO-0106256,paid,2020-02-11,28.2,,False
LD-000817,,CO-0110409,paid,2020-02-11,47.4,,False
LD-000818,,CO-0075284,organic,2020-02-12,47.4,,False
LD-000819,,CO-0033032,organic,2020-02-12,80.9,,False
LD-000820,,CO-0072929,organic,2020-02-12,41.1,,False
LD-000821,,CO-0011000,community,2020-02-12,50.7,,False
LD-000822,,CO-0054731,community,2020-02-12,54.5,,False
LD-000823,ACC-002190,CO-0009187,paid,2020-02-13,42.1,2020-03-27,True
LD-000824,,CO-0046229,organic,2020-02-13,58.7,,False
LD-000825,,CO-0113589,organic,2020-02-13,38.0,,False
LD-000826,,CO-0092718,organic,2020-02-13,51.6,,False
LD-000827,,CO-0047628,paid,2020-02-13,34.7,,False
LD-000828,,CO-0114425,paid,2020-02-13,15.0,,False
LD-000829,,CO-0057754,community,2020-02-13,37.2,,False
LD-000830,ACC-001224,CO-0073717,organic,2020-02-14,54.1,2020-03-06,True
LD-000831,,CO-0121142,organic,2020-02-14,35.2,,False
LD-000832,,CO-0117088,paid,2020-02-14,28.1,,False
LD-000833,,CO-0078355,paid,2020-02-14,27.1,,False
LD-000834,,CO-0019455,community,2020-02-14,35.0,,False
LD-000835,,CO-0009805,organic,2020-02-15,35.2,,False
LD-000836,,CO-0095340,organic,2020-02-15,66.9,,False
LD-000837,,CO-0107397,organic,2020-02-15,59.5,,False
LD-000838,,CO-0097598,paid,2020-02-15,26.4,,False
LD-000839,ACC-004606,CO-0109513,organic,2020-02-16,53.7,2020-02-22,True
LD-000840,,CO-0053846,organic,2020-02-16,60.5,,False
LD-000841,,CO-0088880,organic,2020-02-16,57.3,,False
LD-000842,,CO-0059442,organic,2020-02-16,31.1,,False
LD-000843,,CO-0034776,organic,2020-02-16,52.0,,False
LD-000844,,CO-0025094,organic,2020-02-16,51.9,,False
LD-000845,,CO-0021388,organic,2020-02-16,55.2,,False
LD-000846,,CO-0093040,paid,2020-02-16,39.1,,False
LD-000847,,CO-0020615,community,2020-02-16,60.8,,False
LD-000848,,CO-0057695,organic,2020-02-17,51.9,,False
LD-000849,,CO-0008394,organic,2020-02-17,33.6,,False
LD-000850,,CO-0075014,organic,2020-02-17,45.2,,False
LD-000851,,CO-0033823,organic,2020-02-17,53.3,,False
LD-000852,,CO-0091543,organic,2020-02-17,46.5,,False
LD-000853,,CO-0054285,organic,2020-02-17,41.6,,False
LD-000854,,CO-0034017,organic,2020-02-17,32.2,,False
LD-000855,,CO-0109120,organic,2020-02-17,34.0,,False
