opportunity_id,account_id,company_id,segment,opportunity_type,owner_role,rep_id,is_won,loss_reason,forecast_category,amount,list_price,discount_rate,poc_outcome,created_date,close_date
OPP-0000197,ACC-005601,CO-0036143,SMB,new_business,system,,True,,Commit,3570.56,3733.46,0.0436,,2020-06-07,2020-06-07
OPP-0000198,ACC-001565,CO-0043512,SMB,new_business,system,,True,,Commit,1494.25,1548.85,0.0353,,2020-06-08,2020-06-08
OPP-0000199,ACC-006397,CO-0038847,SMB,new_business,system,,True,,Commit,2260.17,2307.9,0.0207,,2020-06-08,2020-06-08
OPP-0000200,ACC-007182,CO-0029345,SMB,new_business,system,,True,,Commit,556.32,564.96,0.0153,,2020-06-08,2020-06-08
OPP-0000201,ACC-000915,CO-0044369,SMB,new_business,system,,True,,Commit,2974.22,3110.61,0.0438,,2020-06-09,2020-06-09
OPP-0000202,ACC-003419,CO-0047477,SMB,new_business,system,,True,,Commit,3000.31,3047.33,0.0154,,2020-06-10,2020-06-10
OPP-0000203,ACC-007480,CO-0046896,SMB,new_business,system,,True,,Commit,2071.33,2103.21,0.0152,,2020-06-10,2020-06-10
OPP-0000204,ACC-007294,CO-0076801,SMB,new_business,system,,True,,Commit,2414.72,2489.56,0.0301,,2020-06-11,2020-06-11
OPP-0000205,ACC-002776,CO-0113021,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,16301.37,0.0798,,2020-06-14,2020-07-01
OPP-0000206,ACC-003749,CO-0115465,SMB,new_business,system,,True,,Commit,1234.65,1246.23,0.0093,,2020-06-14,2020-06-14
OPP-0000207,ACC-004277,CO-0101849,SMB,new_business,system,,True,,Commit,1585.96,1627.6,0.0256,,2020-06-14,2020-06-14
OPP-0000208,ACC-006972,CO-0081215,SMB,new_business,system,,True,,Commit,2038.99,2145.54,0.0497,,2020-06-14,2020-06-14
OPP-0000209,ACC-007177,CO-0075235,SMB,new_business,system,,True,,Commit,1085.73,1086.97,0.0011,,2020-06-14,2020-06-14
OPP-0000210,ACC-003731,CO-0064713,SMB,new_business,system,,True,,Commit,1066.93,1093.96,0.0247,,2020-06-15,2020-06-15
OPP-0000211,ACC-001237,CO-0040340,SMB,new_business,system,,True,,Commit,1253.97,1319.7,0.0498,,2020-06-16,2020-06-16
OPP-0000212,ACC-001550,CO-0062442,SMB,new_business,system,,True,,Commit,955.76,960.57,0.005,,2020-06-17,2020-06-17
OPP-0000213,ACC-007540,CO-0053624,SMB,new_business,system,,True,,Commit,957.69,967.54,0.0102,,2020-06-17,2020-06-17
OPP-0000214,ACC-004132,CO-0011025,SMB,new_business,system,,True,,Commit,4753.69,4924.79,0.0347,,2020-06-18,2020-06-18
OPP-0000215,ACC-006414,CO-0033621,SMB,new_business,system,,True,,Commit,3237.01,3260.57,0.0072,,2020-06-19,2020-06-19
OPP-0000216,ACC-003061,CO-0082726,SMB,new_business,system,,True,,Commit,3759.32,3863.0,0.0268,,2020-06-21,2020-06-21
OPP-0000217,ACC-003233,CO-0117146,SMB,new_business,system,,True,,Commit,2729.39,2853.45,0.0435,,2020-06-21,2020-06-21
OPP-0000218,ACC-007367,CO-0013075,SMB,new_business,system,,True,,Commit,1971.34,2059.01,0.0426,,2020-06-21,2020-06-21
OPP-0000219,ACC-002613,CO-0021625,SMB,new_business,system,,True,,Commit,1408.25,1427.19,0.0133,,2020-06-22,2020-06-22
OPP-0000220,ACC-002649,CO-0005669,SMB,new_business,system,,True,,Commit,807.5,816.04,0.0105,,2020-06-22,2020-06-22
OPP-0000221,ACC-005155,CO-0122441,SMB,new_business,system,,True,,Commit,1327.85,1356.05,0.0208,,2020-06-24,2020-06-24
OPP-0000222,ACC-000382,CO-0077099,Commercial,new_business,ISR,REP-00002,True,,Commit,15000.0,17452.22,0.1405,,2020-06-25,2020-07-14
OPP-0000223,ACC-002647,CO-0031685,SMB,new_business,system,,True,,Commit,1924.52,1942.3,0.0092,,2020-06-26,2020-06-26
OPP-0000224,ACC-005330,CO-0049426,SMB,new_business,system,,True,,Commit,1901.97,1940.93,0.0201,,2020-06-26,2020-06-26
OPP-0000225,ACC-005372,CO-0039486,SMB,new_business,system,,True,,Commit,2810.48,2811.31,0.0003,,2020-06-26,2020-06-26
OPP-0000226,ACC-000162,CO-0074326,Commercial,new_business,ISR,REP-00001,True,,Commit,15000.0,16146.95,0.071,,2020-06-29,2020-07-29
OPP-0000227,ACC-000891,CO-0096318,SMB,new_business,system,,True,,Commit,777.45,793.44,0.0202,,2020-06-29,2020-06-29
OPP-0000228,ACC-002406,CO-0079030,SMB,new_business,system,,True,,Commit,4164.71,4350.37,0.0427,,2020-06-30,2020-06-30
OPP-0000229,ACC-003626,CO-0001339,SMB,new_business,system,,True,,Commit,2088.65,2136.38,0.0223,,2020-06-30,2020-06-30
OPP-0000230,ACC-000298,CO-0001535,Commercial,new_business,ISR,REP-00008,True,,Commit,75000.0,87116.19,0.1391,,2020-07-01,2020-08-11
OPP-0000231,ACC-006194,CO-0005665,SMB,new_business,system,,True,,Commit,2294.44,2344.93,0.0215,,2020-07-01,2020-07-01
OPP-0000232,ACC-001467,CO-0009963,SMB,new_business,system,,True,,Commit,2566.21,2585.37,0.0074,,2020-07-02,2020-07-02
OPP-0000233,ACC-000914,CO-0087775,SMB,new_business,system,,True,,Commit,1136.34,1181.26,0.038,,2020-07-03,2020-07-03
OPP-0000234,ACC-005235,CO-0027086,SMB,new_business,system,,True,,Commit,3817.26,3909.64,0.0236,,2020-07-03,2020-07-03
OPP-0000235,ACC-006432,CO-0010924,SMB,new_business,system,,True,,Commit,1337.91,1374.63,0.0267,,2020-07-03,2020-07-03
OPP-0000236,ACC-000215,CO-0030617,Commercial,new_business,ISR,REP-00007,True,,Commit,15000.0,16482.5,0.0899,,2020-07-05,2020-07-31
OPP-0000237,ACC-007601,CO-0044729,SMB,new_business,system,,True,,Commit,1737.05,1783.03,0.0258,,2020-07-05,2020-07-05
OPP-0000238,ACC-002900,CO-0082537,SMB,new_business,system,,True,,Commit,1224.65,1228.87,0.0034,,2020-07-06,2020-07-06
OPP-0000239,ACC-004928,CO-0076978,SMB,new_business,system,,True,,Commit,1093.3,1097.52,0.0038,,2020-07-06,2020-07-06
OPP-0000240,ACC-002098,CO-0018784,SMB,new_business,system,,True,,Commit,3858.0,4031.5,0.043,,2020-07-07,2020-07-07
OPP-0000241,ACC-004533,CO-0108492,SMB,new_business,system,,True,,Commit,835.46,858.32,0.0266,,2020-07-07,2020-07-07
OPP-0000242,ACC-002674,CO-0121702,SMB,new_business,system,,True,,Commit,3500.97,3631.51,0.0359,,2020-07-08,2020-07-08
OPP-0000243,ACC-004123,CO-0014703,SMB,new_business,system,,True,,Commit,2513.55,2605.0,0.0351,,2020-07-09,2020-07-09
OPP-0000244,ACC-006047,CO-0070662,SMB,new_business,system,,True,,Commit,4453.93,4517.55,0.0141,,2020-07-13,2020-07-13
OPP-0000245,ACC-004419,CO-0029171,SMB,new_business,system,,True,,Commit,6227.99,6389.58,0.0253,,2020-07-14,2020-07-14
OPP-0000246,ACC-001783,CO-0063309,SMB,new_business,system,,True,,Commit,3636.34,3721.71,0.0229,,2020-07-15,2020-07-15
OPP-0000247,ACC-001562,CO-0027924,SMB,new_business,system,,True,,Commit,820.38,836.03,0.0187,,2020-07-16,2020-07-16
OPP-0000248,ACC-003310,CO-0024639,SMB,new_business,system,,True,,Commit,1895.89,1907.9,0.0063,,2020-07-16,2020-07-16
OPP-0000249,ACC-003135,CO-0036146,SMB,new_business,system,,True,,Commit,1967.08,1992.25,0.0126,,2020-07-18,2020-07-18
OPP-0000250,ACC-002122,CO-0053016,SMB,new_business,system,,True,,Commit,2456.53,2506.69,0.02,,2020-07-19,2020-07-19
OPP-0000251,ACC-006537,CO-0073346,SMB,new_business,system,,True,,Commit,1876.26,1932.36,0.029,,2020-07-19,2020-07-19
OPP-0000252,ACC-003843,CO-0023732,SMB,new_business,system,,True,,Commit,2344.34,2381.7,0.0157,,2020-07-20,2020-07-20
OPP-0000253,ACC-007010,CO-0009541,SMB,new_business,system,,True,,Commit,1825.23,1848.32,0.0125,,2020-07-20,2020-07-20
OPP-0000254,ACC-007220,CO-0103609,SMB,new_business,system,,True,,Commit,3657.61,3785.93,0.0339,,2020-07-21,2020-07-21
OPP-0000255,ACC-004812,CO-0013164,SMB,new_business,system,,True,,Commit,862.39,889.01,0.03,,2020-07-22,2020-07-22
OPP-0000256,ACC-007645,CO-0094074,SMB,new_business,system,,True,,Commit,2063.42,2115.78,0.0247,,2020-07-24,2020-07-24
OPP-0000257,ACC-000033,CO-0059952,Enterprise,new_business,AE,REP-00000,True,,Commit,349358.69,404588.04,0.1365,pass,2020-07-25,2020-12-03
OPP-0000258,ACC-000185,CO-0016949,Commercial,new_business,ISR,REP-00008,True,,Commit,75000.0,92133.21,0.186,,2020-07-26,2020-08-10
OPP-0000259,ACC-005433,CO-0090053,SMB,new_business,system,,True,,Commit,4564.58,4604.36,0.0086,,2020-07-28,2020-07-28
OPP-0000260,ACC-005940,CO-0023580,SMB,new_business,system,,True,,Commit,2085.25,2163.55,0.0362,,2020-07-28,2020-07-28
OPP-0000261,ACC-006210,CO-0014461,SMB,new_business,system,,True,,Commit,1440.14,1445.15,0.0035,,2020-07-29,2020-07-29
OPP-0000262,ACC-006576,CO-0044039,SMB,new_business,system,,True,,Commit,4060.53,4068.4,0.0019,,2020-07-30,2020-07-30
OPP-0000263,ACC-006605,CO-0111966,SMB,new_business,system,,True,,Commit,2050.5,2070.87,0.0098,,2020-07-31,2020-07-31
OPP-0000264,ACC-003296,CO-0095829,SMB,new_business,system,,True,,Commit,1026.93,1040.18,0.0127,,2020-08-01,2020-08-01
OPP-0000265,ACC-003032,CO-0113338,SMB,new_business,system,,True,,Commit,3752.51,3829.62,0.0201,,2020-08-02,2020-08-02
OPP-0000266,ACC-003130,CO-0061108,SMB,new_business,system,,True,,Commit,3758.48,3785.26,0.0071,,2020-08-03,2020-08-03
OPP-0000267,ACC-005024,CO-0086747,SMB,new_business,system,,True,,Commit,1490.58,1543.84,0.0345,,2020-08-03,2020-08-03
OPP-0000268,ACC-005523,CO-0119953,SMB,new_business,system,,True,,Commit,2302.73,2423.06,0.0497,,2020-08-03,2020-08-03
OPP-0000269,ACC-003840,CO-0090704,SMB,new_business,system,,True,,Commit,3202.62,3260.66,0.0178,,2020-08-04,2020-08-04
OPP-0000270,ACC-007332,CO-0095671,SMB,new_business,system,,True,,Commit,1725.0,1815.0,0.0496,,2020-08-04,2020-08-04
OPP-0000271,ACC-000413,CO-0080387,Commercial,new_business,ISR,REP-00001,True,,Commit,15000.0,16192.81,0.0737,,2020-08-06,2020-09-15
OPP-0000272,ACC-004665,CO-0024646,SMB,new_business,system,,True,,Commit,2641.65,2738.75,0.0355,,2020-08-07,2020-08-07
OPP-0000273,ACC-005675,CO-0066838,SMB,new_business,system,,True,,Commit,1013.95,1025.79,0.0115,,2020-08-07,2020-08-07
OPP-0000274,ACC-006710,CO-0014751,SMB,new_business,system,,True,,Commit,1664.87,1746.29,0.0466,,2020-08-07,2020-08-07
OPP-0000275,ACC-002403,CO-0009164,SMB,new_business,system,,True,,Commit,3916.61,3945.07,0.0072,,2020-08-08,2020-08-08
OPP-0000276,ACC-004074,CO-0090080,SMB,new_business,system,,True,,Commit,1007.39,1008.15,0.0008,,2020-08-10,2020-08-10
OPP-0000277,ACC-004681,CO-0103546,SMB,new_business,system,,True,,Commit,1201.85,1245.0,0.0347,,2020-08-10,2020-08-10
OPP-0000278,ACC-000073,CO-0107520,Enterprise,new_business,AE,REP-00000,True,,Commit,166291.0,202127.71,0.1773,pass,2020-08-11,2020-10-23
OPP-0000279,ACC-000544,CO-0038679,SMB,new_business,system,,True,,Commit,1109.25,1122.76,0.012,,2020-08-11,2020-08-11
OPP-0000280,ACC-005616,CO-0088721,SMB,new_business,system,,True,,Commit,2692.42,2785.35,0.0334,,2020-08-12,2020-08-12
OPP-0000281,ACC-005856,CO-0048284,SMB,new_business,system,,True,,Commit,1850.1,1914.37,0.0336,,2020-08-12,2020-08-12
OPP-0000282,ACC-000959,CO-0013146,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,16544.6,0.0934,,2020-08-14,2020-09-01
OPP-0000283,ACC-001195,CO-0072595,SMB,new_business,system,,True,,Commit,1126.79,1173.56,0.0398,,2020-08-14,2020-08-14
OPP-0000284,ACC-005349,CO-0117653,SMB,new_business,system,,True,,Commit,970.88,974.56,0.0038,,2020-08-14,2020-08-14
OPP-0000285,ACC-007583,CO-0093911,SMB,new_business,system,,True,,Commit,1070.54,1086.88,0.015,,2020-08-14,2020-08-14
OPP-0000286,ACC-003823,CO-0084600,SMB,new_business,system,,True,,Commit,1203.19,1247.76,0.0357,,2020-08-15,2020-08-15
OPP-0000287,ACC-004168,CO-0109206,SMB,new_business,system,,True,,Commit,611.98,616.26,0.0069,,2020-08-16,2020-08-16
OPP-0000288,ACC-000608,CO-0099088,SMB,new_business,system,,True,,Commit,3299.97,3397.48,0.0287,,2020-08-17,2020-08-17
OPP-0000289,ACC-004869,CO-0103569,SMB,new_business,system,,True,,Commit,1291.39,1302.5,0.0085,,2020-08-17,2020-08-17
OPP-0000290,ACC-007228,CO-0007166,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,17740.63,0.1545,,2020-08-18,2020-10-01
OPP-0000291,ACC-003444,CO-0016032,SMB,new_business,system,,True,,Commit,3098.92,3214.73,0.036,,2020-08-18,2020-08-18
OPP-0000292,ACC-004845,CO-0024020,SMB,new_business,system,,True,,Commit,2682.86,2791.99,0.0391,,2020-08-19,2020-08-19
OPP-0000293,ACC-003255,CO-0059610,SMB,new_business,system,,True,,Commit,1002.88,1014.11,0.0111,,2020-08-20,2020-08-20
OPP-0000294,ACC-004131,CO-0117711,SMB,new_business,system,,True,,Commit,4178.75,4336.91,0.0365,,2020-08-21,2020-08-21
OPP-0000295,ACC-002324,CO-0012812,SMB,new_business,system,,True,,Commit,1557.98,1599.41,0.0259,,2020-08-23,2020-08-23
OPP-0000296,ACC-000010,CO-0119515,Enterprise,new_business,AE,REP-00009,True,,Commit,633750.0,741464.58,0.1453,pass,2020-08-24,2020-12-28
OPP-0000297,ACC-000200,CO-0057289,Commercial,new_business,ISR,REP-00001,True,,Commit,15000.0,16369.45,0.0837,,2020-08-24,2020-10-05
OPP-0000298,ACC-002267,CO-0008192,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,18090.61,0.1708,,2020-08-25,2020-10-01
OPP-0000299,ACC-004720,CO-0101786,SMB,new_business,system,,True,,Commit,475.68,497.89,0.0446,,2020-08-25,2020-08-25
OPP-0000300,ACC-005859,CO-0013266,SMB,new_business,system,,True,,Commit,2878.57,3029.7,0.0499,,2020-08-25,2020-08-25
OPP-0000301,ACC-001627,CO-0081538,SMB,new_business,system,,True,,Commit,3493.98,3526.93,0.0093,,2020-08-26,2020-08-26
OPP-0000302,ACC-002770,CO-0087748,SMB,new_business,system,,True,,Commit,4194.36,4196.13,0.0004,,2020-08-26,2020-08-26
OPP-0000303,ACC-002108,CO-0007584,SMB,new_business,system,,True,,Commit,1054.67,1097.25,0.0388,,2020-08-27,2020-08-27
OPP-0000304,ACC-004515,CO-0053563,SMB,new_business,system,,True,,Commit,3149.86,3155.82,0.0019,,2020-08-27,2020-08-27
OPP-0000305,ACC-006233,CO-0054143,SMB,new_business,system,,True,,Commit,1704.43,1744.86,0.0232,,2020-08-28,2020-08-28
OPP-0000306,ACC-002797,CO-0064752,SMB,new_business,system,,True,,Commit,886.93,919.18,0.0351,,2020-08-29,2020-08-29
OPP-0000307,ACC-003846,CO-0121862,SMB,new_business,system,,True,,Commit,1247.72,1290.12,0.0329,,2020-08-29,2020-08-29
OPP-0000308,ACC-000727,CO-0005558,SMB,new_business,system,,True,,Commit,1466.12,1491.52,0.017,,2020-08-30,2020-08-30
OPP-0000309,ACC-005570,CO-0052842,SMB,new_business,system,,True,,Commit,1419.76,1421.98,0.0016,,2020-08-30,2020-08-30
OPP-0000310,ACC-002575,CO-0007223,SMB,new_business,system,,True,,Commit,1204.55,1255.81,0.0408,,2020-08-31,2020-08-31
OPP-0000311,ACC-004145,CO-0073889,SMB,new_business,system,,True,,Commit,2676.62,2700.65,0.0089,,2020-09-02,2020-09-02
OPP-0000312,ACC-007430,CO-0049092,SMB,new_business,system,,True,,Commit,1108.53,1146.97,0.0335,,2020-09-02,2020-09-02
OPP-0000313,ACC-006681,CO-0075527,SMB,new_business,system,,True,,Commit,1752.77,1802.08,0.0274,,2020-09-03,2020-09-03
OPP-0000314,ACC-005873,CO-0057407,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,17496.03,0.1427,,2020-09-05,2020-10-01
OPP-0000315,ACC-001448,CO-0087417,SMB,new_business,system,,True,,Commit,1105.62,1123.58,0.016,,2020-09-05,2020-09-05
OPP-0000316,ACC-001484,CO-0038109,SMB,new_business,system,,True,,Commit,1296.75,1362.17,0.048,,2020-09-06,2020-09-06
OPP-0000317,ACC-003600,CO-0083285,SMB,new_business,system,,True,,Commit,1825.62,1855.39,0.016,,2020-09-06,2020-09-06
OPP-0000318,ACC-001632,CO-0012430,SMB,new_business,system,,True,,Commit,699.74,720.43,0.0287,,2020-09-07,2020-09-07
OPP-0000319,ACC-006046,CO-0056854,SMB,new_business,system,,True,,Commit,1309.4,1367.71,0.0426,,2020-09-07,2020-09-07
OPP-0000320,ACC-007253,CO-0112393,SMB,new_business,system,,True,,Commit,1407.73,1471.13,0.0431,,2020-09-07,2020-09-07
OPP-0000321,ACC-007616,CO-0096479,SMB,new_business,system,,True,,Commit,1806.38,1880.2,0.0393,,2020-09-07,2020-09-07
OPP-0000322,ACC-002371,CO-0079117,SMB,new_business,system,,True,,Commit,2480.33,2483.18,0.0011,,2020-09-09,2020-09-09
OPP-0000323,ACC-004377,CO-0008912,SMB,new_business,system,,True,,Commit,2979.35,3075.6,0.0313,,2020-09-09,2020-09-09
OPP-0000324,ACC-000449,CO-0014293,Commercial,new_business,ISR,REP-00010,True,,Commit,27465.29,32236.84,0.148,,2020-09-11,2020-10-25
OPP-0000325,ACC-003455,CO-0037987,SMB,new_business,system,,True,,Commit,1938.01,2005.73,0.0338,,2020-09-11,2020-09-11
OPP-0000326,ACC-007447,CO-0030926,SMB,new_business,system,,True,,Commit,2583.44,2620.82,0.0143,,2020-09-11,2020-09-11
OPP-0000327,ACC-006843,CO-0024678,Commercial,expansion,AM,REP-00005,True,,Commit,21943.54,23124.27,0.0511,,2020-09-12,2020-10-01
OPP-0000328,ACC-004432,CO-0034198,SMB,new_business,system,,True,,Commit,1456.31,1502.15,0.0305,,2020-09-12,2020-09-12
OPP-0000329,ACC-005241,CO-0032995,SMB,new_business,system,,True,,Commit,3761.59,3916.4,0.0395,,2020-09-14,2020-09-14
OPP-0000330,ACC-003414,CO-0070727,SMB,new_business,system,,True,,Commit,1432.03,1451.2,0.0132,,2020-09-15,2020-09-15
OPP-0000331,ACC-006420,CO-0110960,SMB,new_business,system,,True,,Commit,1158.88,1166.41,0.0065,,2020-09-15,2020-09-15
OPP-0000332,ACC-004540,CO-0046648,SMB,new_business,system,,True,,Commit,1474.68,1495.53,0.0139,,2020-09-18,2020-09-18
OPP-0000333,ACC-007631,CO-0094159,SMB,new_business,system,,True,,Commit,1548.16,1551.14,0.0019,,2020-09-18,2020-09-18
OPP-0000334,ACC-003066,CO-0028005,SMB,new_business,system,,True,,Commit,753.2,781.34,0.036,,2020-09-19,2020-09-19
OPP-0000335,ACC-003761,CO-0098857,SMB,new_business,system,,True,,Commit,2525.55,2561.33,0.014,,2020-09-19,2020-09-19
OPP-0000336,ACC-005825,CO-0036738,SMB,new_business,system,,True,,Commit,1675.67,1763.61,0.0499,,2020-09-21,2020-09-21
OPP-0000337,ACC-000782,CO-0098675,SMB,new_business,system,,True,,Commit,3269.13,3388.88,0.0353,,2020-09-22,2020-09-22
OPP-0000338,ACC-004172,CO-0025979,SMB,new_business,system,,True,,Commit,1526.96,1545.65,0.0121,,2020-09-22,2020-09-22
OPP-0000339,ACC-000153,CO-0061864,Commercial,new_business,ISR,REP-00001,True,,Commit,15000.0,16089.49,0.0677,,2020-09-24,2020-10-30
OPP-0000340,ACC-007002,CO-0037245,SMB,new_business,system,,True,,Commit,2388.46,2442.85,0.0223,,2020-09-24,2020-09-24
OPP-0000341,ACC-001723,CO-0050186,SMB,new_business,system,,True,,Commit,2413.36,2417.11,0.0016,,2020-09-26,2020-09-26
OPP-0000342,ACC-004100,CO-0039821,SMB,new_business,system,,True,,Commit,1452.56,1510.07,0.0381,,2020-09-26,2020-09-26
OPP-0000343,ACC-006018,CO-0013619,SMB,new_business,system,,True,,Commit,1383.65,1436.43,0.0367,,2020-09-27,2020-09-27
OPP-0000344,ACC-002769,CO-0083393,SMB,new_business,system,,True,,Commit,1072.61,1112.33,0.0357,,2020-09-28,2020-09-28
OPP-0000345,ACC-000330,CO-0086007,Commercial,new_business,ISR,REP-00008,True,,Commit,75000.0,88080.08,0.1485,,2020-09-29,2020-10-19
OPP-0000346,ACC-004734,CO-0039427,SMB,new_business,system,,True,,Commit,2195.96,2239.58,0.0195,,2020-09-29,2020-09-29
OPP-0000347,ACC-000253,CO-0006274,Commercial,new_business,ISR,REP-00012,True,,Commit,15000.0,16361.53,0.0832,,2020-09-30,2020-10-27
OPP-0000348,ACC-006081,CO-0101859,SMB,new_business,system,,True,,Commit,1481.34,1540.42,0.0384,,2020-09-30,2020-09-30
OPP-0000349,ACC-000017,CO-0104864,Enterprise,new_business,AE,REP-00009,True,,Commit,230222.8,291602.98,0.2105,fail,2020-10-03,2021-03-20
OPP-0000350,ACC-004425,CO-0020909,SMB,new_business,system,,True,,Commit,1713.85,1762.95,0.0279,,2020-10-03,2020-10-03
OPP-0000351,ACC-000713,CO-0033864,SMB,new_business,system,,True,,Commit,1763.01,1826.07,0.0345,,2020-10-04,2020-10-04
OPP-0000352,ACC-004012,CO-0089881,SMB,new_business,system,,True,,Commit,4122.35,4309.39,0.0434,,2020-10-06,2020-10-06
OPP-0000353,ACC-004658,CO-0051841,SMB,new_business,system,,True,,Commit,845.42,854.65,0.0108,,2020-10-06,2020-10-06
OPP-0000354,ACC-002695,CO-0029048,SMB,new_business,system,,True,,Commit,2338.72,2380.65,0.0176,,2020-10-07,2020-10-07
OPP-0000355,ACC-006407,CO-0047190,SMB,new_business,system,,True,,Commit,1077.53,1100.3,0.0207,,2020-10-09,2020-10-09
OPP-0000356,ACC-004358,CO-0065576,SMB,new_business,system,,True,,Commit,1616.52,1657.12,0.0245,,2020-10-10,2020-10-10
OPP-0000357,ACC-002505,CO-0069715,SMB,new_business,system,,True,,Commit,2422.74,2492.72,0.0281,,2020-10-11,2020-10-11
OPP-0000358,ACC-005691,CO-0054632,SMB,new_business,system,,True,,Commit,5223.45,5367.48,0.0268,,2020-10-12,2020-10-12
OPP-0000359,ACC-006113,CO-0046610,SMB,new_business,system,,True,,Commit,2912.11,3053.81,0.0464,,2020-10-12,2020-10-12
OPP-0000360,ACC-002652,CO-0002531,SMB,new_business,system,,True,,Commit,752.37,764.68,0.0161,,2020-10-14,2020-10-14
OPP-0000361,ACC-003905,CO-0044183,SMB,new_business,system,,True,,Commit,1855.71,1858.94,0.0017,,2020-10-14,2020-10-14
OPP-0000362,ACC-000100,CO-0029106,Enterprise,new_business,AE,REP-00000,True,,Commit,333368.04,393371.24,0.1525,fail,2020-10-15,2021-03-14
OPP-0000363,ACC-004525,CO-0105598,SMB,new_business,system,,True,,Commit,2488.88,2525.29,0.0144,,2020-10-15,2020-10-15
OPP-0000364,ACC-006109,CO-0084420,SMB,new_business,system,,True,,Commit,2310.86,2337.28,0.0113,,2020-10-15,2020-10-15
OPP-0000365,ACC-007604,CO-0022877,SMB,new_business,system,,True,,Commit,1133.1,1188.39,0.0465,,2020-10-15,2020-10-15
OPP-0000366,ACC-002165,CO-0102594,SMB,new_business,system,,True,,Commit,1214.67,1265.54,0.0402,,2020-10-17,2020-10-17
OPP-0000367,ACC-003805,CO-0094716,SMB,new_business,system,,True,,Commit,3272.57,3356.92,0.0251,,2020-10-17,2020-10-17
OPP-0000368,ACC-005627,CO-0063957,SMB,new_business,system,,True,,Commit,5116.56,5226.46,0.021,,2020-10-17,2020-10-17
OPP-0000369,ACC-000483,CO-0011614,SMB,new_business,system,,True,,Commit,1721.27,1791.98,0.0395,,2020-10-18,2020-10-18
OPP-0000370,ACC-002084,CO-0019507,SMB,new_business,system,,True,,Commit,1912.17,1999.77,0.0438,,2020-10-18,2020-10-18
OPP-0000371,ACC-002214,CO-0108020,SMB,new_business,system,,True,,Commit,1389.07,1434.81,0.0319,,2020-10-18,2020-10-18
OPP-0000372,ACC-003454,CO-0020454,SMB,new_business,system,,True,,Commit,1404.46,1427.63,0.0162,,2020-10-19,2020-10-19
OPP-0000373,ACC-007617,CO-0103580,SMB,new_business,system,,True,,Commit,3676.49,3805.76,0.034,,2020-10-19,2020-10-19
OPP-0000374,ACC-003849,CO-0065894,SMB,new_business,system,,True,,Commit,2308.29,2399.3,0.0379,,2020-10-21,2020-10-21
OPP-0000375,ACC-006806,CO-0040171,SMB,new_business,system,,True,,Commit,2709.56,2744.31,0.0127,,2020-10-21,2020-10-21
OPP-0000376,ACC-003291,CO-0091676,SMB,new_business,system,,True,,Commit,2102.54,2120.89,0.0087,,2020-10-22,2020-10-22
OPP-0000377,ACC-003680,CO-0078381,SMB,new_business,system,,True,,Commit,3239.39,3257.81,0.0057,,2020-10-22,2020-10-22
