account_id,month,segment,actions_consumed,active_workflows
ACC-000020,2022-05-01,Enterprise,891718,149
ACC-000020,2022-06-01,Enterprise,968888,156
ACC-000020,2022-07-01,Enterprise,930350,153
ACC-000020,2022-08-01,Enterprise,1061913,163
ACC-000020,2022-09-01,Enterprise,1186435,172
ACC-000020,2022-10-01,Enterprise,959764,155
ACC-000020,2022-11-01,Enterprise,1283970,179
ACC-000020,2022-12-01,Enterprise,853487,146
ACC-000020,2023-01-01,Enterprise,1124078,168
ACC-000020,2023-02-01,Enterprise,1050589,162
ACC-000020,2023-03-01,Enterprise,1120821,167
ACC-000020,2023-04-01,Enterprise,1181147,172
ACC-000020,2023-05-01,Enterprise,1110524,167
ACC-000020,2023-06-01,Enterprise,1102138,166
ACC-000020,2023-07-01,Enterprise,975712,156
ACC-000020,2023-08-01,Enterprise,1140378,169
ACC-000020,2023-09-01,Enterprise,1249798,177
ACC-000020,2023-10-01,Enterprise,1146799,169
ACC-000020,2023-11-01,Enterprise,1069101,163
ACC-000020,2023-12-01,Enterprise,1028652,160
ACC-000020,2024-01-01,Enterprise,1493461,193
ACC-000020,2024-02-01,Enterprise,1318957,182
ACC-000020,2024-03-01,Enterprise,1109466,167
ACC-000020,2024-04-01,Enterprise,1128174,168
ACC-000020,2024-05-01,Enterprise,1261829,178
ACC-000020,2024-06-01,Enterprise,1266154,178
ACC-000020,2024-07-01,Enterprise,525013,115
ACC-000020,2024-08-01,Enterprise,478958,109
ACC-000020,2024-09-01,Enterprise,530638,115
ACC-000020,2024-10-01,Enterprise,327378,90
ACC-000020,2024-11-01,Enterprise,320480,90
ACC-000021,2024-05-01,Enterprise,44342,33
ACC-000021,2024-06-01,Enterprise,70233,42
ACC-000021,2024-07-01,Enterprise,144699,60
ACC-000021,2024-08-01,Enterprise,227234,75
ACC-000021,2024-09-01,Enterprise,380377,98
ACC-000021,2024-10-01,Enterprise,501753,112
ACC-000021,2024-11-01,Enterprise,466567,108
ACC-000021,2024-12-01,Enterprise,365658,96
ACC-000021,2025-01-01,Enterprise,556201,118
ACC-000021,2025-02-01,Enterprise,583664,121
ACC-000021,2025-03-01,Enterprise,469920,108
ACC-000021,2025-04-01,Enterprise,459772,107
ACC-000021,2025-05-01,Enterprise,520693,114
ACC-000021,2025-06-01,Enterprise,377705,97
ACC-000021,2025-07-01,Enterprise,424382,103
ACC-000021,2025-08-01,Enterprise,489563,111
ACC-000021,2025-09-01,Enterprise,470601,108
ACC-000021,2025-10-01,Enterprise,517919,114
ACC-000021,2025-11-01,Enterprise,513380,113
ACC-000021,2025-12-01,Enterprise,454112,107
ACC-000022,2021-06-01,Enterprise,60993,39
ACC-000022,2021-07-01,Enterprise,113364,53
ACC-000022,2021-08-01,Enterprise,243438,78
ACC-000022,2021-09-01,Enterprise,386126,98
ACC-000022,2021-10-01,Enterprise,715613,134
ACC-000022,2021-11-01,Enterprise,740880,136
ACC-000022,2021-12-01,Enterprise,612037,124
ACC-000022,2022-01-01,Enterprise,778854,140
ACC-000022,2022-02-01,Enterprise,798046,141
ACC-000022,2022-03-01,Enterprise,686325,131
ACC-000022,2022-04-01,Enterprise,858766,147
ACC-000022,2022-05-01,Enterprise,797712,141
ACC-000022,2022-06-01,Enterprise,715797,134
ACC-000022,2022-07-01,Enterprise,814207,143
ACC-000022,2022-08-01,Enterprise,952251,154
ACC-000022,2022-09-01,Enterprise,898384,150
ACC-000022,2022-10-01,Enterprise,888980,149
ACC-000022,2022-11-01,Enterprise,1025214,160
ACC-000022,2022-12-01,Enterprise,741039,136
ACC-000022,2023-01-01,Enterprise,922424,152
ACC-000022,2023-02-01,Enterprise,807760,142
ACC-000022,2023-03-01,Enterprise,894002,149
ACC-000022,2023-04-01,Enterprise,981298,157
ACC-000022,2023-05-01,Enterprise,887440,149
ACC-000022,2023-06-01,Enterprise,1016769,159
ACC-000022,2023-07-01,Enterprise,897445,150
ACC-000022,2023-08-01,Enterprise,857385,146
ACC-000022,2023-09-01,Enterprise,1106223,166
ACC-000022,2023-10-01,Enterprise,1014711,159
ACC-000022,2023-11-01,Enterprise,951490,154
ACC-000022,2023-12-01,Enterprise,867119,147
ACC-000022,2024-01-01,Enterprise,1078964,164
ACC-000022,2024-02-01,Enterprise,489852,111
ACC-000022,2024-03-01,Enterprise,415972,102
ACC-000022,2024-04-01,Enterprise,298631,86
ACC-000022,2024-05-01,Enterprise,371926,96
ACC-000022,2024-06-01,Enterprise,231296,76
ACC-000023,2024-04-01,Enterprise,70328,42
ACC-000023,2024-05-01,Enterprise,129121,57
ACC-000023,2024-06-01,Enterprise,191916,69
ACC-000023,2024-07-01,Enterprise,301339,87
ACC-000023,2024-08-01,Enterprise,618227,124
ACC-000023,2024-09-01,Enterprise,693178,132
ACC-000023,2024-10-01,Enterprise,757622,138
ACC-000023,2024-11-01,Enterprise,682810,131
ACC-000023,2024-12-01,Enterprise,496415,111
ACC-000023,2025-01-01,Enterprise,616846,124
ACC-000023,2025-02-01,Enterprise,712524,133
ACC-000023,2025-03-01,Enterprise,781427,140
ACC-000023,2025-04-01,Enterprise,604836,123
ACC-000023,2025-05-01,Enterprise,610184,124
ACC-000023,2025-06-01,Enterprise,584783,121
ACC-000023,2025-07-01,Enterprise,659723,128
ACC-000023,2025-08-01,Enterprise,625233,125
ACC-000023,2025-09-01,Enterprise,772456,139
ACC-000023,2025-10-01,Enterprise,829393,144
ACC-000023,2025-11-01,Enterprise,792426,141
ACC-000023,2025-12-01,Enterprise,701735,132
ACC-000024,2024-07-01,Enterprise,57468,38
ACC-000024,2024-08-01,Enterprise,128994,57
ACC-000024,2024-09-01,Enterprise,253383,80
ACC-000024,2024-10-01,Enterprise,527476,115
ACC-000024,2024-11-01,Enterprise,839465,145
ACC-000024,2024-12-01,Enterprise,657262,128
ACC-000024,2025-01-01,Enterprise,806431,142
ACC-000024,2025-02-01,Enterprise,983461,157
ACC-000024,2025-03-01,Enterprise,810541,142
ACC-000024,2025-04-01,Enterprise,880009,148
ACC-000024,2025-05-01,Enterprise,966643,155
ACC-000024,2025-06-01,Enterprise,752838,137
ACC-000024,2025-07-01,Enterprise,795942,141
ACC-000024,2025-08-01,Enterprise,830688,144
ACC-000024,2025-09-01,Enterprise,979883,157
ACC-000024,2025-10-01,Enterprise,879892,148
ACC-000024,2025-11-01,Enterprise,899455,150
ACC-000024,2025-12-01,Enterprise,842463,145
ACC-000025,2024-04-01,Enterprise,43660,33
ACC-000025,2024-05-01,Enterprise,78592,44
ACC-000025,2024-06-01,Enterprise,148922,61
ACC-000025,2024-07-01,Enterprise,273595,83
ACC-000025,2024-08-01,Enterprise,469146,108
ACC-000025,2024-09-01,Enterprise,477813,109
ACC-000025,2024-10-01,Enterprise,563445,119
ACC-000025,2024-11-01,Enterprise,521090,114
ACC-000025,2024-12-01,Enterprise,475851,109
ACC-000025,2025-01-01,Enterprise,551014,117
ACC-000025,2025-02-01,Enterprise,437363,105
ACC-000025,2025-03-01,Enterprise,535028,116
ACC-000025,2025-04-01,Enterprise,548860,117
ACC-000025,2025-05-01,Enterprise,526078,115
ACC-000025,2025-06-01,Enterprise,487734,110
ACC-000025,2025-07-01,Enterprise,424166,103
ACC-000025,2025-08-01,Enterprise,517797,114
ACC-000025,2025-09-01,Enterprise,574033,120
ACC-000025,2025-10-01,Enterprise,574208,120
ACC-000025,2025-11-01,Enterprise,539600,116
ACC-000025,2025-12-01,Enterprise,431968,104
ACC-000026,2024-07-01,Enterprise,71484,42
ACC-000026,2024-08-01,Enterprise,130273,57
ACC-000026,2024-09-01,Enterprise,283151,84
ACC-000026,2024-10-01,Enterprise,516276,114
ACC-000026,2024-11-01,Enterprise,802019,142
ACC-000026,2024-12-01,Enterprise,719090,134
ACC-000026,2025-01-01,Enterprise,815323,143
ACC-000026,2025-02-01,Enterprise,789155,140
ACC-000026,2025-03-01,Enterprise,810515,142
ACC-000026,2025-04-01,Enterprise,857696,146
ACC-000026,2025-05-01,Enterprise,865845,147
ACC-000026,2025-06-01,Enterprise,862141,147
ACC-000026,2025-07-01,Enterprise,715399,134
ACC-000026,2025-08-01,Enterprise,882390,149
ACC-000026,2025-09-01,Enterprise,981037,157
ACC-000026,2025-10-01,Enterprise,1077956,164
ACC-000026,2025-11-01,Enterprise,1001813,158
ACC-000026,2025-12-01,Enterprise,901200,150
ACC-000027,2024-11-01,Enterprise,101812,50
ACC-000027,2024-12-01,Enterprise,136755,58
ACC-000027,2025-01-01,Enterprise,327117,90
ACC-000027,2025-02-01,Enterprise,454651,107
ACC-000027,2025-03-01,Enterprise,910783,151
ACC-000027,2025-04-01,Enterprise,883937,149
ACC-000027,2025-05-01,Enterprise,820821,143
ACC-000027,2025-06-01,Enterprise,869488,147
ACC-000027,2025-07-01,Enterprise,907841,151
ACC-000027,2025-08-01,Enterprise,869042,147
ACC-000027,2025-09-01,Enterprise,879240,148
ACC-000027,2025-10-01,Enterprise,970452,156
ACC-000027,2025-11-01,Enterprise,896869,150
ACC-000027,2025-12-01,Enterprise,893381,149
ACC-000028,2022-09-01,Enterprise,67273,41
ACC-000028,2022-10-01,Enterprise,147417,61
ACC-000028,2022-11-01,Enterprise,226638,75
ACC-000028,2022-12-01,Enterprise,312981,88
ACC-000028,2023-01-01,Enterprise,741475,136
ACC-000028,2023-02-01,Enterprise,823490,143
ACC-000028,2023-03-01,Enterprise,739305,136
ACC-000028,2023-04-01,Enterprise,757018,138
ACC-000028,2023-05-01,Enterprise,784014,140
ACC-000028,2023-06-01,Enterprise,693095,132
ACC-000028,2023-07-01,Enterprise,613203,124
ACC-000028,2023-08-01,Enterprise,696543,132
ACC-000028,2023-09-01,Enterprise,871084,148
ACC-000028,2023-10-01,Enterprise,744264,136
ACC-000028,2023-11-01,Enterprise,708751,133
ACC-000028,2023-12-01,Enterprise,593166,122
ACC-000028,2024-01-01,Enterprise,897403,150
ACC-000028,2024-02-01,Enterprise,893703,149
ACC-000028,2024-03-01,Enterprise,780754,140
ACC-000028,2024-04-01,Enterprise,922022,152
ACC-000028,2024-05-01,Enterprise,939276,153
ACC-000028,2024-06-01,Enterprise,887203,149
ACC-000028,2024-07-01,Enterprise,680360,130
ACC-000028,2024-08-01,Enterprise,893666,149
ACC-000028,2024-09-01,Enterprise,1007926,159
ACC-000028,2024-10-01,Enterprise,953344,154
ACC-000028,2024-11-01,Enterprise,1056220,162
ACC-000028,2024-12-01,Enterprise,852580,146
ACC-000028,2025-01-01,Enterprise,1103473,166
ACC-000028,2025-02-01,Enterprise,926787,152
ACC-000028,2025-03-01,Enterprise,1017179,159
ACC-000028,2025-04-01,Enterprise,943943,154
ACC-000028,2025-05-01,Enterprise,935287,153
ACC-000028,2025-06-01,Enterprise,1082291,164
ACC-000028,2025-07-01,Enterprise,908832,151
ACC-000028,2025-08-01,Enterprise,1110130,167
ACC-000028,2025-09-01,Enterprise,1025224,160
ACC-000028,2025-10-01,Enterprise,1031835,161
ACC-000028,2025-11-01,Enterprise,1025641,160
ACC-000028,2025-12-01,Enterprise,988961,157
ACC-000029,2024-10-01,Enterprise,40405,32
ACC-000029,2024-11-01,Enterprise,81245,45
ACC-000029,2024-12-01,Enterprise,116442,54
ACC-000029,2025-01-01,Enterprise,218356,74
ACC-000029,2025-02-01,Enterprise,431685,104
ACC-000029,2025-03-01,Enterprise,392470,99
ACC-000029,2025-04-01,Enterprise,549009,117
ACC-000029,2025-05-01,Enterprise,363308,95
ACC-000029,2025-06-01,Enterprise,496656,111
ACC-000029,2025-07-01,Enterprise,359161,95
ACC-000029,2025-08-01,Enterprise,363663,95
ACC-000029,2025-09-01,Enterprise,448884,106
ACC-000029,2025-10-01,Enterprise,483650,110
ACC-000029,2025-11-01,Enterprise,388008,98
ACC-000029,2025-12-01,Enterprise,388487,99
ACC-000030,2023-09-01,Enterprise,63188,40
ACC-000030,2023-10-01,Enterprise,103656,51
ACC-000030,2023-11-01,Enterprise,185979,68
ACC-000030,2023-12-01,Enterprise,279259,84
ACC-000030,2024-01-01,Enterprise,647617,127
ACC-000030,2024-02-01,Enterprise,633143,126
ACC-000030,2024-03-01,Enterprise,618432,124
ACC-000030,2024-04-01,Enterprise,615122,124
ACC-000030,2024-05-01,Enterprise,515775,114
ACC-000030,2024-06-01,Enterprise,575896,120
ACC-000030,2024-07-01,Enterprise,503738,112
ACC-000030,2024-08-01,Enterprise,506285,113
ACC-000030,2024-09-01,Enterprise,593434,122
ACC-000030,2024-10-01,Enterprise,711879,133
ACC-000030,2024-11-01,Enterprise,596109,122
ACC-000030,2024-12-01,Enterprise,507095,113
ACC-000030,2025-01-01,Enterprise,604408,123
ACC-000030,2025-02-01,Enterprise,739705,136
ACC-000030,2025-03-01,Enterprise,601825,123
ACC-000030,2025-04-01,Enterprise,625778,125
ACC-000030,2025-05-01,Enterprise,271257,82
ACC-000030,2025-06-01,Enterprise,365957,96
ACC-000030,2025-07-01,Enterprise,208825,72
ACC-000030,2025-08-01,Enterprise,235586,77
ACC-000030,2025-09-01,Enterprise,212907,73
ACC-000031,2023-08-01,Enterprise,54535,37
ACC-000031,2023-09-01,Enterprise,112555,53
ACC-000031,2023-10-01,Enterprise,217823,74
ACC-000031,2023-11-01,Enterprise,370348,96
ACC-000031,2023-12-01,Enterprise,521368,114
ACC-000031,2024-01-01,Enterprise,633069,126
ACC-000031,2024-02-01,Enterprise,634387,126
ACC-000031,2024-03-01,Enterprise,521056,114
ACC-000031,2024-04-01,Enterprise,814645,143
ACC-000031,2024-05-01,Enterprise,725665,135
ACC-000031,2024-06-01,Enterprise,614049,124
ACC-000031,2024-07-01,Enterprise,572393,120
ACC-000031,2024-08-01,Enterprise,588901,121
ACC-000031,2024-09-01,Enterprise,739726,136
ACC-000031,2024-10-01,Enterprise,668303,129
ACC-000031,2024-11-01,Enterprise,747846,137
ACC-000031,2024-12-01,Enterprise,646384,127
ACC-000031,2025-01-01,Enterprise,700651,132
ACC-000031,2025-02-01,Enterprise,935504,153
ACC-000031,2025-03-01,Enterprise,611064,124
ACC-000031,2025-04-01,Enterprise,893889,149
ACC-000031,2025-05-01,Enterprise,720051,134
ACC-000031,2025-06-01,Enterprise,806224,142
ACC-000031,2025-07-01,Enterprise,693907,132
ACC-000031,2025-08-01,Enterprise,681331,131
ACC-000031,2025-09-01,Enterprise,702567,133
ACC-000031,2025-10-01,Enterprise,816087,143
ACC-000031,2025-11-01,Enterprise,695255,132
ACC-000031,2025-12-01,Enterprise,740911,136
ACC-000032,2025-01-01,Enterprise,50641,36
ACC-000032,2025-02-01,Enterprise,86726,47
ACC-000032,2025-03-01,Enterprise,132341,58
ACC-000032,2025-04-01,Enterprise,215853,73
ACC-000032,2025-05-01,Enterprise,436922,105
ACC-000032,2025-06-01,Enterprise,391499,99
ACC-000032,2025-07-01,Enterprise,352268,94
ACC-000032,2025-08-01,Enterprise,388232,99
ACC-000032,2025-09-01,Enterprise,406599,101
ACC-000032,2025-10-01,Enterprise,524893,115
ACC-000032,2025-11-01,Enterprise,486599,110
ACC-000032,2025-12-01,Enterprise,357802,95
ACC-000033,2020-12-01,Enterprise,66033,41
ACC-000033,2021-01-01,Enterprise,142083,60
ACC-000033,2021-02-01,Enterprise,297756,86
ACC-000033,2021-03-01,Enterprise,480963,110
ACC-000033,2021-04-01,Enterprise,714797,134
ACC-000033,2021-05-01,Enterprise,814879,143
ACC-000033,2021-06-01,Enterprise,857984,146
ACC-000033,2021-07-01,Enterprise,781837,140
ACC-000033,2021-08-01,Enterprise,756565,138
ACC-000033,2021-09-01,Enterprise,830195,144
ACC-000033,2021-10-01,Enterprise,810323,142
ACC-000033,2021-11-01,Enterprise,837937,145
ACC-000033,2021-12-01,Enterprise,674215,130
ACC-000033,2022-01-01,Enterprise,856132,146
ACC-000033,2022-02-01,Enterprise,778823,140
ACC-000033,2022-03-01,Enterprise,969403,156
ACC-000033,2022-04-01,Enterprise,820646,143
ACC-000033,2022-05-01,Enterprise,830094,144
ACC-000033,2022-06-01,Enterprise,791215,141
ACC-000033,2022-07-01,Enterprise,824890,144
ACC-000033,2022-08-01,Enterprise,859357,147
ACC-000033,2022-09-01,Enterprise,856729,146
ACC-000033,2022-10-01,Enterprise,968494,156
ACC-000033,2022-11-01,Enterprise,976370,156
ACC-000033,2022-12-01,Enterprise,890281,149
ACC-000033,2023-01-01,Enterprise,1020434,160
ACC-000033,2023-02-01,Enterprise,1104487,166
ACC-000033,2023-03-01,Enterprise,922417,152
ACC-000033,2023-04-01,Enterprise,1046646,162
ACC-000033,2023-05-01,Enterprise,924765,152
ACC-000033,2023-06-01,Enterprise,866145,147
ACC-000033,2023-07-01,Enterprise,926014,152
ACC-000033,2023-08-01,Enterprise,930107,152
ACC-000033,2023-09-01,Enterprise,1147427,169
ACC-000033,2023-10-01,Enterprise,973045,156
ACC-000033,2023-11-01,Enterprise,1236814,176
ACC-000033,2023-12-01,Enterprise,936231,153
ACC-000033,2024-01-01,Enterprise,1129870,168
ACC-000033,2024-02-01,Enterprise,1182689,172
ACC-000033,2024-03-01,Enterprise,1038187,161
ACC-000033,2024-04-01,Enterprise,1035759,161
ACC-000033,2024-05-01,Enterprise,1147826,169
ACC-000033,2024-06-01,Enterprise,1162811,171
ACC-000033,2024-07-01,Enterprise,1032235,161
ACC-000033,2024-08-01,Enterprise,1136773,169
ACC-000033,2024-09-01,Enterprise,1121551,167
ACC-000033,2024-10-01,Enterprise,1267496,178
ACC-000033,2024-11-01,Enterprise,1176457,171
ACC-000033,2024-12-01,Enterprise,956698,155
ACC-000033,2025-01-01,Enterprise,1457223,191
ACC-000033,2025-02-01,Enterprise,1323159,182
ACC-000033,2025-03-01,Enterprise,1271458,178
ACC-000033,2025-04-01,Enterprise,1130522,168
ACC-000033,2025-05-01,Enterprise,1237815,176
ACC-000033,2025-06-01,Enterprise,1210499,174
ACC-000033,2025-07-01,Enterprise,1232817,176
ACC-000033,2025-08-01,Enterprise,1128371,168
ACC-000033,2025-09-01,Enterprise,1414341,188
ACC-000033,2025-10-01,Enterprise,1114520,167
ACC-000033,2025-11-01,Enterprise,1215623,174
ACC-000033,2025-12-01,Enterprise,1089012,165
ACC-000034,2024-03-01,Enterprise,92222,48
ACC-000034,2024-04-01,Enterprise,211042,73
ACC-000034,2024-05-01,Enterprise,291644,85
ACC-000034,2024-06-01,Enterprise,454656,107
ACC-000034,2024-07-01,Enterprise,805491,142
ACC-000034,2024-08-01,Enterprise,875448,148
ACC-000034,2024-09-01,Enterprise,1025398,160
ACC-000034,2024-10-01,Enterprise,1047635,162
ACC-000034,2024-11-01,Enterprise,1032725,161
ACC-000034,2024-12-01,Enterprise,806390,142
ACC-000034,2025-01-01,Enterprise,1182227,172
ACC-000034,2025-02-01,Enterprise,1102449,166
ACC-000034,2025-03-01,Enterprise,1174498,171
ACC-000034,2025-04-01,Enterprise,1137412,169
ACC-000034,2025-05-01,Enterprise,1133542,168
ACC-000034,2025-06-01,Enterprise,1204584,174
ACC-000034,2025-07-01,Enterprise,1072326,164
ACC-000034,2025-08-01,Enterprise,1113930,167
ACC-000034,2025-09-01,Enterprise,1208938,174
ACC-000034,2025-10-01,Enterprise,1154837,170
ACC-000034,2025-11-01,Enterprise,1173857,171
ACC-000034,2025-12-01,Enterprise,1211429,174
ACC-000035,2024-04-01,Enterprise,34558,29
ACC-000035,2024-05-01,Enterprise,58340,38
ACC-000035,2024-06-01,Enterprise,106583,52
ACC-000035,2024-07-01,Enterprise,176242,66
ACC-000035,2024-08-01,Enterprise,325524,90
ACC-000035,2024-09-01,Enterprise,300270,87
ACC-000035,2024-10-01,Enterprise,315138,89
ACC-000035,2024-11-01,Enterprise,361468,95
ACC-000035,2024-12-01,Enterprise,356416,94
ACC-000035,2025-01-01,Enterprise,412465,102
ACC-000035,2025-02-01,Enterprise,372574,97
ACC-000035,2025-03-01,Enterprise,342069,92
ACC-000035,2025-04-01,Enterprise,389254,99
ACC-000035,2025-05-01,Enterprise,322388,90
ACC-000035,2025-06-01,Enterprise,360389,95
ACC-000035,2025-07-01,Enterprise,374117,97
ACC-000035,2025-08-01,Enterprise,305363,87
ACC-000035,2025-09-01,Enterprise,428713,104
ACC-000035,2025-10-01,Enterprise,378417,97
ACC-000035,2025-11-01,Enterprise,430885,104
ACC-000035,2025-12-01,Enterprise,344471,93
ACC-000036,2025-08-01,Enterprise,49300,35
ACC-000036,2025-09-01,Enterprise,99310,50
ACC-000036,2025-10-01,Enterprise,166772,65
ACC-000036,2025-11-01,Enterprise,317996,89
ACC-000036,2025-12-01,Enterprise,445618,106
ACC-000037,2024-05-01,Enterprise,54974,37
ACC-000037,2024-06-01,Enterprise,93724,48
ACC-000037,2024-07-01,Enterprise,162572,64
ACC-000037,2024-08-01,Enterprise,268599,82
ACC-000037,2024-09-01,Enterprise,565415,119
ACC-000037,2024-10-01,Enterprise,547911,117
ACC-000037,2024-11-01,Enterprise,653853,128
ACC-000037,2024-12-01,Enterprise,514858,113
ACC-000037,2025-01-01,Enterprise,672180,130
ACC-000037,2025-02-01,Enterprise,602584,123
ACC-000037,2025-03-01,Enterprise,625518,125
ACC-000037,2025-04-01,Enterprise,483765,110
ACC-000037,2025-05-01,Enterprise,565250,119
ACC-000037,2025-06-01,Enterprise,546780,117
ACC-000037,2025-07-01,Enterprise,472385,109
ACC-000037,2025-08-01,Enterprise,551754,117
ACC-000037,2025-09-01,Enterprise,594110,122
ACC-000037,2025-10-01,Enterprise,684953,131
ACC-000037,2025-11-01,Enterprise,516174,114
ACC-000037,2025-12-01,Enterprise,536001,116
ACC-000038,2022-06-01,Enterprise,72371,43
ACC-000038,2022-07-01,Enterprise,131389,57
ACC-000038,2022-08-01,Enterprise,268751,82
ACC-000038,2022-09-01,Enterprise,577453,120
ACC-000038,2022-10-01,Enterprise,898044,150
ACC-000038,2022-11-01,Enterprise,832916,144
ACC-000038,2022-12-01,Enterprise,811969,142
ACC-000038,2023-01-01,Enterprise,760304,138
ACC-000038,2023-02-01,Enterprise,851871,146
ACC-000038,2023-03-01,Enterprise,954991,155
ACC-000038,2023-04-01,Enterprise,880465,148
ACC-000038,2023-05-01,Enterprise,1001124,158
ACC-000038,2023-06-01,Enterprise,1165903,171
ACC-000038,2023-07-01,Enterprise,808649,142
ACC-000038,2023-08-01,Enterprise,955692,155
ACC-000038,2023-09-01,Enterprise,1095952,166
ACC-000038,2023-10-01,Enterprise,1124147,168
ACC-000038,2023-11-01,Enterprise,1003270,158
ACC-000038,2023-12-01,Enterprise,805246,142
ACC-000038,2024-01-01,Enterprise,1171677,171
ACC-000038,2024-02-01,Enterprise,1216589,174
ACC-000038,2024-03-01,Enterprise,1095912,166
ACC-000038,2024-04-01,Enterprise,1198494,173
ACC-000038,2024-05-01,Enterprise,1056004,162
ACC-000038,2024-06-01,Enterprise,1141657,169
ACC-000038,2024-07-01,Enterprise,974264,156
ACC-000038,2024-08-01,Enterprise,1118877,167
ACC-000038,2024-09-01,Enterprise,1299183,180
ACC-000038,2024-10-01,Enterprise,1396888,187
ACC-000038,2024-11-01,Enterprise,1523237,195
ACC-000038,2024-12-01,Enterprise,1064434,163
ACC-000038,2025-01-01,Enterprise,1369576,185
ACC-000038,2025-02-01,Enterprise,1778364,211
ACC-000038,2025-03-01,Enterprise,1407148,188
ACC-000038,2025-04-01,Enterprise,1207516,174
ACC-000038,2025-05-01,Enterprise,1264313,178
ACC-000038,2025-06-01,Enterprise,1699311,206
ACC-000038,2025-07-01,Enterprise,1155749,170
ACC-000038,2025-08-01,Enterprise,1284566,179
ACC-000038,2025-09-01,Enterprise,1766116,210
