ticket_id,account_id,segment,created_date,resolved_date,severity,resolution_time_hours,csat_score
TCK-0000322,ACC-000023,Enterprise,2024-11-11,2024-11-13,medium,51.3,4.0
TCK-0000323,ACC-000023,Enterprise,2024-12-27,2024-12-27,low,12.5,
TCK-0000324,ACC-000023,Enterprise,2025-04-23,2025-04-25,medium,60.3,
TCK-0000325,ACC-000023,Enterprise,2025-07-23,2025-07-23,low,23.9,
TCK-0000326,ACC-000023,Enterprise,2025-08-30,2025-09-03,high,110.3,3.0
TCK-0000327,ACC-000024,Enterprise,2024-08-26,2024-08-26,low,6.4,
TCK-0000328,ACC-000024,Enterprise,2024-10-30,2024-10-30,low,19.9,
TCK-0000329,ACC-000024,Enterprise,2024-11-20,2024-11-20,medium,18.9,
TCK-0000330,ACC-000024,Enterprise,2025-05-14,2025-05-14,low,2.3,
TCK-0000331,ACC-000024,Enterprise,2025-08-26,2025-08-28,medium,66.2,
TCK-0000332,ACC-000024,Enterprise,2025-09-12,2025-09-12,low,16.6,4.0
TCK-0000333,ACC-000025,Enterprise,2024-04-17,2024-04-17,low,5.3,4.0
TCK-0000334,ACC-000025,Enterprise,2024-05-19,2024-05-19,low,15.6,
TCK-0000335,ACC-000025,Enterprise,2024-08-13,2024-08-14,medium,35.0,
TCK-0000336,ACC-000025,Enterprise,2025-03-06,2025-03-08,medium,53.4,5.0
TCK-0000337,ACC-000025,Enterprise,2025-04-20,2025-04-20,low,21.1,4.0
TCK-0000338,ACC-000025,Enterprise,2025-06-23,2025-06-27,high,116.0,
TCK-0000339,ACC-000025,Enterprise,2025-08-20,2025-08-20,low,1.5,
TCK-0000340,ACC-000025,Enterprise,2025-12-09,,low,,
TCK-0000341,ACC-000026,Enterprise,2024-07-29,2024-07-29,low,4.6,
TCK-0000342,ACC-000026,Enterprise,2024-07-26,2024-07-26,low,6.5,3.0
TCK-0000343,ACC-000026,Enterprise,2024-09-28,2024-09-28,low,1.3,4.0
TCK-0000344,ACC-000026,Enterprise,2024-09-28,2024-09-28,low,10.5,5.0
TCK-0000345,ACC-000026,Enterprise,2024-10-14,2024-10-16,medium,71.7,
TCK-0000346,ACC-000026,Enterprise,2025-01-13,2025-01-13,low,20.9,
TCK-0000347,ACC-000026,Enterprise,2025-06-18,2025-06-18,low,8.7,
TCK-0000348,ACC-000026,Enterprise,2025-10-10,2025-10-10,medium,9.2,4.0
TCK-0000349,ACC-000026,Enterprise,2025-10-18,2025-10-18,high,12.8,
TCK-0000350,ACC-000027,Enterprise,2024-11-26,2024-11-26,low,14.0,
TCK-0000351,ACC-000027,Enterprise,2025-01-11,2025-01-13,high,54.5,
TCK-0000352,ACC-000027,Enterprise,2025-01-03,2025-01-03,low,19.3,5.0
TCK-0000353,ACC-000027,Enterprise,2025-03-17,2025-03-18,critical,46.7,4.0
TCK-0000354,ACC-000027,Enterprise,2025-05-13,2025-05-13,low,22.6,
TCK-0000355,ACC-000027,Enterprise,2025-11-16,2025-11-16,low,21.2,
TCK-0000356,ACC-000028,Enterprise,2022-10-09,2022-10-09,low,14.2,5.0
TCK-0000357,ACC-000028,Enterprise,2022-10-09,2022-10-09,low,14.9,4.0
TCK-0000358,ACC-000028,Enterprise,2022-11-07,2022-11-07,medium,17.6,
TCK-0000359,ACC-000028,Enterprise,2023-04-19,2023-04-19,low,7.2,4.0
TCK-0000360,ACC-000028,Enterprise,2023-07-28,2023-07-28,low,23.3,
TCK-0000361,ACC-000028,Enterprise,2024-02-02,2024-02-02,low,15.1,4.0
TCK-0000362,ACC-000028,Enterprise,2024-07-24,2024-07-24,medium,15.5,
TCK-0000363,ACC-000028,Enterprise,2024-09-15,2024-09-15,low,3.8,5.0
TCK-0000364,ACC-000028,Enterprise,2024-09-18,2024-09-18,medium,15.2,
TCK-0000365,ACC-000028,Enterprise,2024-09-17,2024-09-21,high,117.5,
TCK-0000366,ACC-000028,Enterprise,2025-05-20,2025-05-20,low,19.9,
TCK-0000367,ACC-000028,Enterprise,2025-09-26,2025-09-26,low,2.7,
TCK-0000368,ACC-000028,Enterprise,2025-12-10,,high,,
TCK-0000369,ACC-000028,Enterprise,2025-12-02,,low,,
TCK-0000370,ACC-000029,Enterprise,2025-01-28,2025-01-30,medium,49.2,5.0
TCK-0000371,ACC-000029,Enterprise,2025-02-05,2025-02-05,low,17.7,5.0
TCK-0000372,ACC-000029,Enterprise,2025-05-03,2025-05-05,medium,55.3,
TCK-0000373,ACC-000029,Enterprise,2025-05-18,2025-05-18,medium,7.8,
TCK-0000374,ACC-000029,Enterprise,2025-06-15,2025-06-15,low,14.6,3.0
TCK-0000375,ACC-000029,Enterprise,2025-10-13,2025-10-15,medium,69.7,
TCK-0000376,ACC-000029,Enterprise,2025-11-27,2025-11-27,low,5.7,
TCK-0000377,ACC-000029,Enterprise,2025-11-12,2025-11-12,low,14.9,
TCK-0000378,ACC-000029,Enterprise,2025-11-06,2025-11-07,critical,33.7,
TCK-0000379,ACC-000030,Enterprise,2023-09-27,2023-09-28,medium,40.6,5.0
TCK-0000380,ACC-000030,Enterprise,2023-09-23,2023-09-23,medium,5.6,
TCK-0000381,ACC-000030,Enterprise,2023-09-07,2023-09-08,high,42.6,
TCK-0000382,ACC-000030,Enterprise,2023-09-10,2023-09-10,low,22.6,4.0
TCK-0000383,ACC-000030,Enterprise,2023-09-15,2023-09-15,low,11.6,3.0
TCK-0000384,ACC-000030,Enterprise,2023-10-01,2023-10-03,medium,64.5,
TCK-0000385,ACC-000030,Enterprise,2024-01-21,2024-01-23,medium,52.7,5.0
TCK-0000386,ACC-000030,Enterprise,2024-04-16,2024-04-18,high,48.9,3.0
TCK-0000387,ACC-000030,Enterprise,2024-10-16,2024-10-16,medium,20.9,
TCK-0000388,ACC-000030,Enterprise,2025-01-05,2025-01-05,low,7.2,5.0
TCK-0000389,ACC-000030,Enterprise,2025-03-09,2025-03-11,medium,67.4,
TCK-0000390,ACC-000030,Enterprise,2025-05-11,2025-05-11,low,21.8,5.0
TCK-0000391,ACC-000030,Enterprise,2025-05-07,2025-05-08,medium,36.4,
TCK-0000392,ACC-000030,Enterprise,2025-08-06,2025-08-07,high,36.2,3.0
TCK-0000393,ACC-000030,Enterprise,2025-09-03,2025-09-05,medium,71.0,
TCK-0000394,ACC-000030,Enterprise,2025-09-03,2025-09-03,low,1.3,
TCK-0000395,ACC-000031,Enterprise,2023-10-11,2023-10-11,low,23.8,4.0
TCK-0000396,ACC-000031,Enterprise,2023-11-22,2023-11-22,low,2.9,5.0
TCK-0000397,ACC-000031,Enterprise,2023-12-22,2023-12-22,low,16.9,
TCK-0000398,ACC-000031,Enterprise,2023-12-07,2023-12-07,low,12.1,
TCK-0000399,ACC-000031,Enterprise,2024-05-25,2024-05-27,medium,63.2,3.0
TCK-0000400,ACC-000031,Enterprise,2024-07-24,2024-07-25,medium,29.4,5.0
TCK-0000401,ACC-000031,Enterprise,2024-09-19,2024-09-19,low,23.6,5.0
TCK-0000402,ACC-000031,Enterprise,2025-05-26,2025-05-26,low,1.6,
TCK-0000403,ACC-000031,Enterprise,2025-06-19,2025-06-19,medium,17.3,4.0
TCK-0000404,ACC-000031,Enterprise,2025-08-06,2025-08-06,low,7.2,
TCK-0000405,ACC-000031,Enterprise,2025-09-13,2025-09-14,medium,40.0,
TCK-0000406,ACC-000031,Enterprise,2025-09-25,2025-09-25,low,21.2,
TCK-0000407,ACC-000032,Enterprise,2025-03-07,2025-03-08,medium,33.1,
TCK-0000408,ACC-000032,Enterprise,2025-08-26,2025-08-26,low,10.3,5.0
TCK-0000409,ACC-000032,Enterprise,2025-08-16,2025-08-16,medium,15.1,3.0
TCK-0000410,ACC-000032,Enterprise,2025-10-05,2025-10-05,low,19.5,
TCK-0000411,ACC-000032,Enterprise,2025-10-24,2025-10-25,critical,31.5,2.0
TCK-0000412,ACC-000033,Enterprise,2021-01-05,2021-01-06,medium,31.8,
TCK-0000413,ACC-000033,Enterprise,2021-01-28,2021-01-29,medium,43.2,5.0
TCK-0000414,ACC-000033,Enterprise,2021-04-09,2021-04-09,low,3.4,
TCK-0000415,ACC-000033,Enterprise,2021-04-22,2021-04-22,low,10.2,
TCK-0000416,ACC-000033,Enterprise,2021-04-27,2021-04-27,low,9.9,5.0
TCK-0000417,ACC-000033,Enterprise,2021-07-04,2021-07-04,low,7.2,4.0
TCK-0000418,ACC-000033,Enterprise,2022-01-05,2022-01-07,medium,70.1,
TCK-0000419,ACC-000033,Enterprise,2022-03-22,2022-03-22,low,11.2,5.0
TCK-0000420,ACC-000033,Enterprise,2022-07-31,2022-07-31,low,8.0,
TCK-0000421,ACC-000033,Enterprise,2022-11-22,2022-11-24,medium,48.2,
TCK-0000422,ACC-000033,Enterprise,2023-02-28,2023-02-28,low,6.2,
TCK-0000423,ACC-000033,Enterprise,2023-04-18,2023-04-18,low,18.0,
TCK-0000424,ACC-000033,Enterprise,2023-09-08,2023-09-08,low,17.0,
TCK-0000425,ACC-000033,Enterprise,2023-09-22,2023-09-22,low,12.8,4.0
TCK-0000426,ACC-000033,Enterprise,2023-10-17,2023-10-17,low,19.6,5.0
TCK-0000427,ACC-000033,Enterprise,2024-05-25,2024-05-25,low,9.1,
TCK-0000428,ACC-000033,Enterprise,2024-09-10,2024-09-10,low,21.9,
TCK-0000429,ACC-000033,Enterprise,2024-12-25,2024-12-25,low,15.6,5.0
TCK-0000430,ACC-000033,Enterprise,2025-01-25,2025-01-25,high,15.1,4.0
TCK-0000431,ACC-000033,Enterprise,2025-06-27,2025-06-27,low,1.1,4.0
TCK-0000432,ACC-000034,Enterprise,2024-03-22,2024-03-22,low,4.0,5.0
TCK-0000433,ACC-000034,Enterprise,2024-05-29,2024-05-30,medium,47.0,4.0
TCK-0000434,ACC-000034,Enterprise,2024-06-09,2024-06-09,high,14.6,
TCK-0000435,ACC-000034,Enterprise,2024-10-18,2024-10-22,high,115.3,
TCK-0000436,ACC-000034,Enterprise,2024-10-18,2024-10-20,high,55.1,
TCK-0000437,ACC-000034,Enterprise,2024-11-29,2024-12-01,medium,57.8,4.0
TCK-0000438,ACC-000034,Enterprise,2025-01-16,2025-01-16,low,7.7,4.0
TCK-0000439,ACC-000034,Enterprise,2025-07-08,2025-07-08,low,13.6,
TCK-0000440,ACC-000034,Enterprise,2025-07-31,2025-07-31,low,9.0,
TCK-0000441,ACC-000034,Enterprise,2025-07-13,2025-07-13,low,18.8,
TCK-0000442,ACC-000034,Enterprise,2025-08-05,2025-08-05,low,20.5,
TCK-0000443,ACC-000035,Enterprise,2024-05-05,2024-05-05,low,8.9,
TCK-0000444,ACC-000035,Enterprise,2024-05-13,2024-05-13,critical,20.7,
TCK-0000445,ACC-000035,Enterprise,2024-06-29,2024-07-01,medium,62.7,
TCK-0000446,ACC-000035,Enterprise,2024-06-09,2024-06-09,medium,5.6,5.0
TCK-0000447,ACC-000035,Enterprise,2024-07-01,2024-07-02,medium,33.1,
TCK-0000448,ACC-000035,Enterprise,2024-07-15,2024-07-15,medium,13.3,3.0
TCK-0000449,ACC-000035,Enterprise,2024-08-03,2024-08-03,low,8.4,
TCK-0000450,ACC-000035,Enterprise,2024-09-30,2024-09-30,low,20.5,
TCK-0000451,ACC-000035,Enterprise,2024-09-15,2024-09-15,high,13.4,3.0
TCK-0000452,ACC-000035,Enterprise,2024-10-16,2024-10-18,medium,54.2,
TCK-0000453,ACC-000035,Enterprise,2024-11-17,2024-11-17,low,10.1,
TCK-0000454,ACC-000035,Enterprise,2025-05-14,2025-05-16,medium,61.8,4.0
TCK-0000455,ACC-000035,Enterprise,2025-05-04,2025-05-05,medium,32.7,5.0
TCK-0000456,ACC-000035,Enterprise,2025-09-08,2025-09-08,low,21.0,
TCK-0000457,ACC-000035,Enterprise,2025-09-21,2025-09-21,low,22.9,
TCK-0000458,ACC-000035,Enterprise,2025-11-21,2025-11-22,medium,30.8,5.0
TCK-0000459,ACC-000036,Enterprise,2025-08-26,2025-08-26,low,10.6,
TCK-0000460,ACC-000036,Enterprise,2025-08-14,2025-08-15,high,28.5,
TCK-0000461,ACC-000036,Enterprise,2025-09-16,2025-09-16,low,4.0,3.0
TCK-0000462,ACC-000036,Enterprise,2025-12-18,,medium,,
TCK-0000463,ACC-000037,Enterprise,2024-06-24,2024-06-24,low,20.0,
TCK-0000464,ACC-000037,Enterprise,2024-06-25,2024-06-25,low,9.1,5.0
TCK-0000465,ACC-000037,Enterprise,2024-06-18,2024-06-20,medium,59.4,
TCK-0000466,ACC-000037,Enterprise,2024-06-05,2024-06-06,medium,30.3,
TCK-0000467,ACC-000037,Enterprise,2024-06-03,2024-06-03,low,10.9,
TCK-0000468,ACC-000037,Enterprise,2024-07-01,2024-07-01,low,13.1,
TCK-0000469,ACC-000037,Enterprise,2024-07-14,2024-07-14,low,17.2,4.0
TCK-0000470,ACC-000037,Enterprise,2024-08-28,2024-08-28,low,5.7,4.0
TCK-0000471,ACC-000037,Enterprise,2024-09-09,2024-09-11,medium,60.7,
TCK-0000472,ACC-000037,Enterprise,2024-09-23,2024-09-23,medium,6.1,4.0
TCK-0000473,ACC-000037,Enterprise,2025-07-16,2025-07-16,low,4.5,5.0
TCK-0000474,ACC-000038,Enterprise,2022-06-12,2022-06-14,medium,67.8,5.0
TCK-0000475,ACC-000038,Enterprise,2022-07-27,2022-07-27,low,3.4,5.0
TCK-0000476,ACC-000038,Enterprise,2022-08-04,2022-08-08,high,98.9,
TCK-0000477,ACC-000038,Enterprise,2022-10-18,2022-10-19,high,27.8,3.0
TCK-0000478,ACC-000038,Enterprise,2022-11-23,2022-11-23,low,4.6,
TCK-0000479,ACC-000038,Enterprise,2022-12-12,2022-12-14,medium,63.6,4.0
TCK-0000480,ACC-000038,Enterprise,2023-01-31,2023-01-31,low,8.5,4.0
TCK-0000481,ACC-000038,Enterprise,2023-01-16,2023-01-20,high,108.7,3.0
TCK-0000482,ACC-000038,Enterprise,2023-07-03,2023-07-03,low,11.3,
TCK-0000483,ACC-000038,Enterprise,2023-11-18,2023-11-18,low,23.3,5.0
TCK-0000484,ACC-000038,Enterprise,2023-12-17,2023-12-19,medium,59.6,4.0
TCK-0000485,ACC-000038,Enterprise,2024-10-09,2024-10-09,low,19.8,4.0
TCK-0000486,ACC-000038,Enterprise,2024-10-23,2024-10-23,low,5.3,5.0
TCK-0000487,ACC-000038,Enterprise,2025-01-08,2025-01-08,low,18.7,
TCK-0000488,ACC-000038,Enterprise,2025-07-20,2025-07-20,low,14.9,
TCK-0000489,ACC-000038,Enterprise,2025-07-29,2025-07-29,low,20.6,
TCK-0000490,ACC-000038,Enterprise,2025-08-22,2025-08-23,medium,32.4,
TCK-0000491,ACC-000039,Enterprise,2022-02-25,2022-02-25,medium,10.9,4.0
TCK-0000492,ACC-000039,Enterprise,2022-02-13,2022-02-13,medium,7.9,4.0
TCK-0000493,ACC-000039,Enterprise,2022-03-12,2022-03-12,low,11.2,
TCK-0000494,ACC-000039,Enterprise,2022-06-24,2022-06-25,medium,24.7,
TCK-0000495,ACC-000039,Enterprise,2022-06-09,2022-06-11,high,51.7,
TCK-0000496,ACC-000039,Enterprise,2022-12-27,2022-12-27,low,23.1,
TCK-0000497,ACC-000039,Enterprise,2023-12-28,2023-12-28,low,11.7,
TCK-0000498,ACC-000039,Enterprise,2024-01-13,2024-01-14,medium,38.5,
TCK-0000499,ACC-000039,Enterprise,2024-03-12,2024-03-12,low,20.3,3.0
TCK-0000500,ACC-000039,Enterprise,2024-06-25,2024-06-25,critical,5.1,2.0
TCK-0000501,ACC-000039,Enterprise,2024-06-03,2024-06-07,high,103.9,
TCK-0000502,ACC-000039,Enterprise,2024-06-11,2024-06-11,low,17.8,4.0
TCK-0000503,ACC-000039,Enterprise,2024-10-24,2024-10-24,low,15.4,
TCK-0000504,ACC-000039,Enterprise,2024-11-21,2024-11-23,high,62.3,
TCK-0000505,ACC-000039,Enterprise,2024-11-20,2024-11-20,low,19.6,5.0
TCK-0000506,ACC-000039,Enterprise,2024-11-12,2024-11-12,low,11.9,5.0
TCK-0000507,ACC-000039,Enterprise,2024-12-14,2024-12-14,low,6.5,
TCK-0000508,ACC-000039,Enterprise,2025-02-03,2025-02-03,low,16.9,
TCK-0000509,ACC-000039,Enterprise,2025-02-13,2025-02-15,medium,53.1,
TCK-0000510,ACC-000039,Enterprise,2025-05-04,2025-05-04,low,11.4,4.0
TCK-0000511,ACC-000039,Enterprise,2025-06-02,2025-06-02,low,3.8,4.0
TCK-0000512,ACC-000039,Enterprise,2025-07-20,2025-07-20,low,23.5,5.0
TCK-0000513,ACC-000039,Enterprise,2025-11-14,2025-11-14,low,19.0,4.0
TCK-0000514,ACC-000040,Enterprise,2023-11-03,2023-11-05,medium,66.9,5.0
TCK-0000515,ACC-000040,Enterprise,2023-11-30,2023-11-30,medium,22.5,
TCK-0000516,ACC-000040,Enterprise,2023-11-24,2023-11-24,low,1.9,3.0
TCK-0000517,ACC-000040,Enterprise,2023-11-26,2023-11-27,medium,29.0,4.0
TCK-0000518,ACC-000040,Enterprise,2024-01-10,2024-01-10,medium,10.8,4.0
TCK-0000519,ACC-000040,Enterprise,2024-01-22,2024-01-24,medium,64.4,
TCK-0000520,ACC-000040,Enterprise,2024-02-23,2024-02-26,high,82.2,3.0
TCK-0000521,ACC-000040,Enterprise,2025-07-14,2025-07-14,low,15.3,5.0
TCK-0000522,ACC-000040,Enterprise,2025-11-18,2025-11-18,low,7.2,3.0
TCK-0000523,ACC-000041,Enterprise,2022-08-24,2022-08-24,low,19.0,
TCK-0000524,ACC-000041,Enterprise,2022-08-29,2022-08-30,high,28.7,3.0
TCK-0000525,ACC-000041,Enterprise,2022-08-30,2022-09-01,medium,53.3,
TCK-0000526,ACC-000041,Enterprise,2022-12-25,2022-12-25,low,21.6,
TCK-0000527,ACC-000041,Enterprise,2023-02-22,2023-02-24,medium,71.5,
TCK-0000528,ACC-000041,Enterprise,2023-08-26,2023-08-26,low,1.3,4.0
TCK-0000529,ACC-000041,Enterprise,2023-09-14,2023-09-14,medium,20.8,3.0
TCK-0000530,ACC-000041,Enterprise,2023-10-27,2023-10-28,medium,40.2,
TCK-0000531,ACC-000041,Enterprise,2023-11-29,2023-12-01,medium,50.1,5.0
TCK-0000532,ACC-000041,Enterprise,2024-01-18,2024-01-18,low,3.6,5.0
TCK-0000533,ACC-000041,Enterprise,2024-02-26,2024-02-28,medium,69.3,
TCK-0000534,ACC-000041,Enterprise,2024-05-03,2024-05-04,high,31.7,2.0
TCK-0000535,ACC-000041,Enterprise,2024-06-22,2024-06-22,low,6.4,
TCK-0000536,ACC-000041,Enterprise,2024-06-01,2024-06-01,low,22.6,3.0
TCK-0000537,ACC-000041,Enterprise,2024-06-15,2024-06-17,high,59.4,3.0
TCK-0000538,ACC-000041,Enterprise,2024-08-15,2024-08-15,low,11.5,
TCK-0000539,ACC-000042,Enterprise,2022-05-23,2022-05-23,low,9.8,5.0
TCK-0000540,ACC-000042,Enterprise,2022-05-13,2022-05-13,low,7.2,4.0
TCK-0000541,ACC-000042,Enterprise,2022-06-03,2022-06-03,low,7.3,4.0
TCK-0000542,ACC-000042,Enterprise,2022-07-04,2022-07-05,high,47.5,
TCK-0000543,ACC-000042,Enterprise,2022-07-30,2022-07-30,low,14.2,
TCK-0000544,ACC-000042,Enterprise,2022-09-04,2022-09-04,medium,18.4,
TCK-0000545,ACC-000042,Enterprise,2022-09-01,2022-09-03,medium,58.0,
TCK-0000546,ACC-000042,Enterprise,2022-11-16,2022-11-17,critical,35.0,
TCK-0000547,ACC-000042,Enterprise,2022-12-26,2022-12-28,high,63.4,
TCK-0000548,ACC-000042,Enterprise,2023-03-12,2023-03-14,medium,65.6,
TCK-0000549,ACC-000042,Enterprise,2023-07-28,2023-07-29,medium,35.4,
TCK-0000550,ACC-000042,Enterprise,2023-08-14,2023-08-14,low,18.3,
TCK-0000551,ACC-000042,Enterprise,2023-09-07,2023-09-07,low,2.6,
TCK-0000552,ACC-000042,Enterprise,2023-10-12,2023-10-12,low,19.0,5.0
TCK-0000553,ACC-000042,Enterprise,2023-12-06,2023-12-07,medium,47.3,4.0
TCK-0000554,ACC-000043,Enterprise,2025-08-29,2025-09-01,high,72.6,
TCK-0000555,ACC-000043,Enterprise,2025-08-31,2025-08-31,low,7.6,
TCK-0000556,ACC-000043,Enterprise,2025-09-27,2025-09-27,low,5.0,
TCK-0000557,ACC-000043,Enterprise,2025-09-30,2025-10-02,medium,51.7,4.0
TCK-0000558,ACC-000043,Enterprise,2025-10-29,2025-10-29,low,18.3,
TCK-0000559,ACC-000043,Enterprise,2025-12-20,,low,,
TCK-0000560,ACC-000043,Enterprise,2025-12-07,,medium,,
TCK-0000561,ACC-000044,Enterprise,2025-10-29,2025-10-31,high,63.1,3.0
TCK-0000562,ACC-000044,Enterprise,2025-10-26,2025-10-28,medium,50.8,
TCK-0000563,ACC-000044,Enterprise,2025-10-18,2025-10-20,high,62.8,
TCK-0000564,ACC-000044,Enterprise,2025-10-31,2025-10-31,low,9.2,5.0
TCK-0000565,ACC-000044,Enterprise,2025-12-31,,critical,,
TCK-0000566,ACC-000045,Enterprise,2025-06-06,2025-06-06,low,10.2,
TCK-0000567,ACC-000045,Enterprise,2025-06-16,2025-06-16,low,10.7,5.0
TCK-0000568,ACC-000045,Enterprise,2025-12-25,,low,,
TCK-0000569,ACC-000046,Enterprise,2025-12-07,,high,,
TCK-0000570,ACC-000046,Enterprise,2025-12-10,,low,,
TCK-0000571,ACC-000046,Enterprise,2025-12-10,,low,,
TCK-0000572,ACC-000047,Enterprise,2024-10-14,2024-10-14,low,23.4,5.0
TCK-0000573,ACC-000047,Enterprise,2025-07-17,2025-07-18,critical,35.5,3.0
TCK-0000574,ACC-000047,Enterprise,2025-09-20,2025-09-21,high,38.1,4.0
TCK-0000575,ACC-000047,Enterprise,2025-09-09,2025-09-10,high,31.1,
TCK-0000576,ACC-000047,Enterprise,2025-12-05,,high,,
TCK-0000577,ACC-000048,Enterprise,2024-04-28,2024-04-28,low,14.8,5.0
TCK-0000578,ACC-000048,Enterprise,2024-04-30,2024-04-30,low,6.1,5.0
TCK-0000579,ACC-000048,Enterprise,2024-04-26,2024-04-26,low,21.0,
TCK-0000580,ACC-000048,Enterprise,2024-05-26,2024-05-26,low,5.6,
TCK-0000581,ACC-000048,Enterprise,2024-06-03,2024-06-03,low,10.2,
TCK-0000582,ACC-000048,Enterprise,2024-06-15,2024-06-15,low,15.1,
TCK-0000583,ACC-000048,Enterprise,2024-06-07,2024-06-07,low,16.1,
TCK-0000584,ACC-000048,Enterprise,2024-07-16,2024-07-17,medium,32.7,4.0
TCK-0000585,ACC-000048,Enterprise,2024-08-23,2024-08-23,low,23.8,
TCK-0000586,ACC-000048,Enterprise,2024-11-01,2024-11-01,low,23.9,5.0
TCK-0000587,ACC-000048,Enterprise,2025-06-11,2025-06-11,medium,23.4,5.0
TCK-0000588,ACC-000048,Enterprise,2025-09-13,2025-09-13,low,18.8,4.0
TCK-0000589,ACC-000048,Enterprise,2025-10-10,2025-10-10,low,7.5,
TCK-0000590,ACC-000049,Enterprise,2025-08-28,2025-08-28,medium,14.9,
TCK-0000591,ACC-000049,Enterprise,2025-08-22,2025-08-22,low,1.1,
TCK-0000592,ACC-000049,Enterprise,2025-09-08,2025-09-08,low,13.9,5.0
TCK-0000593,ACC-000049,Enterprise,2025-09-03,2025-09-03,low,21.3,4.0
TCK-0000594,ACC-000049,Enterprise,2025-09-19,2025-09-19,low,13.9,4.0
TCK-0000595,ACC-000049,Enterprise,2025-10-19,2025-10-19,low,22.7,
TCK-0000596,ACC-000049,Enterprise,2025-10-13,2025-10-13,low,17.6,
TCK-0000597,ACC-000049,Enterprise,2025-10-19,2025-10-19,low,9.6,
TCK-0000598,ACC-000049,Enterprise,2025-12-03,,high,,
TCK-0000599,ACC-000050,Enterprise,2024-03-29,2024-03-29,low,9.1,
TCK-0000600,ACC-000050,Enterprise,2024-03-26,2024-03-26,low,22.1,5.0
TCK-0000601,ACC-000050,Enterprise,2024-04-24,2024-04-24,low,21.7,5.0
TCK-0000602,ACC-000050,Enterprise,2024-05-19,2024-05-19,low,1.2,5.0
TCK-0000603,ACC-000050,Enterprise,2024-06-26,2024-06-26,medium,21.0,
TCK-0000604,ACC-000050,Enterprise,2024-06-01,2024-06-01,low,9.2,
TCK-0000605,ACC-000050,Enterprise,2024-08-07,2024-08-07,low,1.2,
TCK-0000606,ACC-000050,Enterprise,2024-08-18,2024-08-20,high,52.9,
TCK-0000607,ACC-000050,Enterprise,2025-02-10,2025-02-11,medium,25.4,4.0
TCK-0000608,ACC-000050,Enterprise,2025-10-22,2025-10-23,medium,43.4,
TCK-0000609,ACC-000050,Enterprise,2025-11-25,2025-11-25,low,3.9,
TCK-0000610,ACC-000050,Enterprise,2025-12-04,,low,,
TCK-0000611,ACC-000051,Enterprise,2024-01-12,2024-01-12,low,9.4,
TCK-0000612,ACC-000051,Enterprise,2024-01-28,2024-01-28,critical,4.2,2.0
TCK-0000613,ACC-000051,Enterprise,2024-02-24,2024-02-24,low,19.7,
TCK-0000614,ACC-000051,Enterprise,2024-03-09,2024-03-11,medium,68.0,
TCK-0000615,ACC-000051,Enterprise,2024-03-19,2024-03-19,low,16.9,4.0
TCK-0000616,ACC-000051,Enterprise,2024-06-18,2024-06-18,low,11.4,
TCK-0000617,ACC-000051,Enterprise,2024-09-25,2024-09-25,low,17.3,
TCK-0000618,ACC-000051,Enterprise,2024-11-16,2024-11-16,low,10.2,4.0
TCK-0000619,ACC-000051,Enterprise,2025-01-26,2025-01-26,low,15.1,4.0
TCK-0000620,ACC-000051,Enterprise,2025-08-25,2025-08-25,low,4.7,
TCK-0000621,ACC-000051,Enterprise,2025-09-06,2025-09-06,low,18.7,
TCK-0000622,ACC-000051,Enterprise,2025-11-15,2025-11-17,high,48.8,
TCK-0000623,ACC-000052,Enterprise,2025-06-23,2025-06-23,low,13.9,
TCK-0000624,ACC-000052,Enterprise,2025-06-20,2025-06-20,critical,5.3,3.0
TCK-0000625,ACC-000052,Enterprise,2025-08-31,2025-09-04,high,109.5,
TCK-0000626,ACC-000052,Enterprise,2025-09-30,2025-09-30,low,23.6,
TCK-0000627,ACC-000052,Enterprise,2025-09-27,2025-09-27,low,6.1,
TCK-0000628,ACC-000052,Enterprise,2025-09-13,2025-09-13,low,23.0,5.0
TCK-0000629,ACC-000052,Enterprise,2025-10-11,2025-10-11,low,3.7,3.0
TCK-0000630,ACC-000053,Enterprise,2025-07-18,2025-07-20,medium,58.1,
TCK-0000631,ACC-000053,Enterprise,2025-07-25,2025-07-27,medium,69.9,
TCK-0000632,ACC-000053,Enterprise,2025-09-27,2025-09-27,low,13.1,
TCK-0000633,ACC-000053,Enterprise,2025-09-01,2025-09-01,low,13.1,
TCK-0000634,ACC-000053,Enterprise,2025-11-06,2025-11-06,low,23.4,5.0
TCK-0000635,ACC-000054,Enterprise,2025-12-10,,high,,
TCK-0000636,ACC-000055,Enterprise,2023-02-24,2023-02-24,low,12.0,5.0
TCK-0000637,ACC-000055,Enterprise,2023-02-17,2023-02-17,medium,6.4,4.0
TCK-0000638,ACC-000055,Enterprise,2023-03-14,2023-03-14,medium,23.6,4.0
TCK-0000639,ACC-000055,Enterprise,2023-03-17,2023-03-18,medium,38.8,
TCK-0000640,ACC-000055,Enterprise,2023-03-19,2023-03-21,medium,52.5,
TCK-0000641,ACC-000055,Enterprise,2023-03-22,2023-03-25,high,84.4,3.0
TCK-0000642,ACC-000055,Enterprise,2023-04-12,2023-04-15,high,84.7,2.0
TCK-0000643,ACC-000055,Enterprise,2023-05-26,2023-05-26,low,12.8,
TCK-0000644,ACC-000055,Enterprise,2023-06-10,2023-06-10,low,4.2,
