event_id,lead_id,campaign_id,channel,event_type,event_timestamp
EVT-00000330,LD-000133,CMP-00007,paid,ad_click,2019-02-21 11:21:15
EVT-00000331,LD-000133,CMP-00007,paid,landing_page_view,2019-02-21 11:58:39
EVT-00000332,LD-000133,CMP-00007,paid,retargeting_click,2019-02-21 12:47:08
EVT-00000333,LD-000134,CMP-00008,community,event_registration,2019-02-24 09:22:55
EVT-00000334,LD-000134,CMP-00008,community,community_post,2019-02-24 16:07:16
EVT-00000335,LD-000135,CMP-00006,paid,ad_click,2019-02-25 08:13:10
EVT-00000336,LD-000135,CMP-00006,paid,landing_page_view,2019-03-10 08:41:10
EVT-00000337,LD-000135,CMP-00008,community,event_attendance,2019-03-25 16:15:55
EVT-00000338,LD-000136,CMP-00006,paid,ad_click,2019-02-25 10:06:17
EVT-00000339,LD-000136,CMP-00006,paid,ad_click,2019-03-02 11:41:55
EVT-00000340,LD-000136,CMP-00005,organic,docs_view,2019-03-18 17:07:42
EVT-00000341,LD-000137,CMP-00005,organic,organic_search_visit,2019-02-26 09:22:53
EVT-00000342,LD-000137,CMP-00005,organic,docs_view,2019-02-28 10:07:44
EVT-00000343,LD-000137,CMP-00008,community,event_attendance,2019-03-03 17:26:38
EVT-00000344,LD-000138,CMP-00006,paid,ad_click,2019-02-27 15:30:15
EVT-00000345,LD-000139,CMP-00006,paid,ad_click,2019-02-27 11:49:14
EVT-00000346,LD-000140,CMP-00006,paid,ad_click,2019-02-28 12:52:19
EVT-00000347,LD-000141,CMP-00007,paid,ad_click,2019-02-28 08:06:30
EVT-00000348,LD-000142,CMP-00005,organic,organic_search_visit,2019-03-06 11:32:28
EVT-00000349,LD-000142,CMP-00005,organic,content_download,2019-03-07 12:22:45
EVT-00000350,LD-000142,CMP-00005,organic,docs_view,2019-03-13 15:49:50
EVT-00000351,LD-000143,CMP-00007,paid,ad_click,2019-03-07 09:10:51
EVT-00000352,LD-000143,CMP-00007,paid,paid_asset_download,2019-03-07 11:43:54
EVT-00000353,LD-000143,CMP-00007,paid,retargeting_click,2019-03-11 17:15:40
EVT-00000354,LD-000144,CMP-00006,paid,ad_click,2019-03-08 12:09:53
EVT-00000355,LD-000144,CMP-00006,paid,landing_page_view,2019-03-18 19:10:35
EVT-00000356,LD-000145,CMP-00005,organic,organic_search_visit,2019-03-09 09:39:57
EVT-00000357,LD-000145,CMP-00005,organic,organic_search_visit,2019-03-10 10:49:21
EVT-00000358,LD-000146,CMP-00005,organic,organic_search_visit,2019-03-10 08:51:06
EVT-00000359,LD-000146,CMP-00007,paid,landing_page_view,2019-03-12 10:32:48
EVT-00000360,LD-000146,CMP-00005,organic,docs_view,2019-03-20 15:16:53
EVT-00000361,LD-000146,CMP-00005,organic,docs_view,2019-03-21 18:48:22
EVT-00000362,LD-000146,CMP-00005,organic,content_download,2019-03-21 19:46:37
EVT-00000363,LD-000146,CMP-00008,community,community_join,2019-03-25 20:49:00
EVT-00000364,LD-000147,CMP-00006,paid,ad_click,2019-03-10 08:26:52
EVT-00000365,LD-000147,CMP-00005,organic,docs_view,2019-03-12 11:46:23
EVT-00000366,LD-000148,CMP-00008,community,event_registration,2019-03-10 20:46:49
EVT-00000367,LD-000149,CMP-00006,paid,ad_click,2019-03-13 08:57:04
EVT-00000368,LD-000149,CMP-00007,paid,ad_click,2019-03-13 13:16:31
EVT-00000369,LD-000149,CMP-00006,paid,ad_click,2019-03-13 16:42:17
EVT-00000370,LD-000150,CMP-00008,community,event_registration,2019-03-13 09:00:56
EVT-00000371,LD-000150,CMP-00008,community,event_registration,2019-03-13 09:40:43
EVT-00000372,LD-000150,CMP-00008,community,event_attendance,2019-03-16 11:59:17
EVT-00000373,LD-000150,CMP-00008,community,event_attendance,2019-03-17 18:01:06
EVT-00000374,LD-000150,CMP-00008,community,event_attendance,2019-03-17 19:45:57
EVT-00000375,LD-000150,CMP-00005,organic,content_download,2019-03-17 20:29:59
EVT-00000376,LD-000151,CMP-00005,organic,organic_search_visit,2019-03-16 09:33:09
EVT-00000377,LD-000151,CMP-00005,organic,blog_view,2019-03-16 11:28:05
EVT-00000378,LD-000151,CMP-00005,organic,organic_search_visit,2019-03-17 11:54:28
EVT-00000379,LD-000151,CMP-00005,organic,blog_view,2019-03-21 19:52:08
EVT-00000380,LD-000152,CMP-00006,paid,ad_click,2019-03-16 14:42:46
EVT-00000381,LD-000153,CMP-00005,organic,organic_search_visit,2019-03-19 09:07:55
EVT-00000382,LD-000153,CMP-00005,organic,blog_view,2019-03-19 11:41:44
EVT-00000383,LD-000153,CMP-00005,organic,docs_view,2019-03-20 12:40:24
EVT-00000384,LD-000153,CMP-00005,organic,docs_view,2019-03-23 20:33:51
EVT-00000385,LD-000154,CMP-00005,organic,organic_search_visit,2019-03-20 12:57:34
EVT-00000386,LD-000155,CMP-00006,paid,ad_click,2019-03-21 12:28:58
EVT-00000387,LD-000156,CMP-00008,community,event_registration,2019-03-24 15:10:55
EVT-00000388,LD-000157,CMP-00007,paid,ad_click,2019-03-26 08:38:28
EVT-00000389,LD-000157,CMP-00007,paid,landing_page_view,2019-03-26 09:22:53
EVT-00000390,LD-000157,CMP-00007,paid,landing_page_view,2019-03-27 16:49:14
EVT-00000391,LD-000158,CMP-00005,organic,organic_search_visit,2019-03-27 09:45:22
EVT-00000392,LD-000158,CMP-00005,organic,docs_view,2019-03-29 13:59:55
EVT-00000393,LD-000159,CMP-00008,community,event_registration,2019-03-28 10:56:43
EVT-00000394,LD-000159,CMP-00008,community,community_post,2019-03-28 20:36:59
EVT-00000395,LD-000160,CMP-00005,organic,organic_search_visit,2019-03-29 12:21:32
EVT-00000396,LD-000160,CMP-00009,organic,docs_view,2019-04-05 15:10:15
EVT-00000397,LD-000161,CMP-00009,organic,organic_search_visit,2019-04-02 13:08:54
EVT-00000398,LD-000161,CMP-00009,organic,docs_view,2019-04-02 13:42:05
EVT-00000399,LD-000161,CMP-00009,organic,docs_view,2019-04-03 14:10:37
EVT-00000400,LD-000161,CMP-00009,organic,content_download,2019-04-05 14:42:17
EVT-00000401,LD-000161,CMP-00009,organic,docs_view,2019-04-06 15:21:07
EVT-00000402,LD-000161,CMP-00009,organic,docs_view,2019-04-07 17:12:10
EVT-00000403,LD-000161,CMP-00009,organic,docs_view,2019-04-08 18:34:39
EVT-00000404,LD-000161,CMP-00009,organic,blog_view,2019-04-12 19:17:00
EVT-00000405,LD-000162,CMP-00010,paid,ad_click,2019-04-02 11:16:59
EVT-00000406,LD-000162,CMP-00010,paid,landing_page_view,2019-04-02 12:12:13
EVT-00000407,LD-000162,CMP-00009,organic,docs_view,2019-04-02 13:13:56
EVT-00000408,LD-000162,CMP-00010,paid,landing_page_view,2019-04-03 13:48:10
EVT-00000409,LD-000163,CMP-00009,organic,organic_search_visit,2019-04-03 13:02:46
EVT-00000410,LD-000163,CMP-00009,organic,blog_view,2019-04-03 15:58:16
EVT-00000411,LD-000163,CMP-00009,organic,docs_view,2019-04-03 16:47:49
EVT-00000412,LD-000164,CMP-00009,organic,organic_search_visit,2019-04-04 15:45:29
EVT-00000413,LD-000165,CMP-00010,paid,ad_click,2019-04-05 11:41:26
EVT-00000414,LD-000165,CMP-00010,paid,landing_page_view,2019-04-07 20:51:39
EVT-00000415,LD-000166,CMP-00012,community,event_registration,2019-04-05 18:34:25
EVT-00000416,LD-000166,CMP-00012,community,event_attendance,2019-04-10 19:30:34
EVT-00000417,LD-000167,CMP-00009,organic,organic_search_visit,2019-04-06 08:29:49
EVT-00000418,LD-000167,CMP-00009,organic,content_download,2019-04-06 10:32:41
EVT-00000419,LD-000167,CMP-00009,organic,docs_view,2019-04-07 19:48:07
EVT-00000420,LD-000168,CMP-00010,paid,ad_click,2019-04-06 20:35:23
EVT-00000421,LD-000168,CMP-00010,paid,landing_page_view,2019-04-10 20:37:12
EVT-00000422,LD-000169,CMP-00009,organic,organic_search_visit,2019-04-11 16:47:10
EVT-00000423,LD-000169,CMP-00009,organic,docs_view,2019-04-11 17:03:10
EVT-00000424,LD-000169,CMP-00009,organic,docs_view,2019-04-11 19:15:06
EVT-00000425,LD-000169,CMP-00009,organic,content_download,2019-04-12 20:17:34
EVT-00000426,LD-000170,CMP-00009,organic,organic_search_visit,2019-04-11 20:10:33
EVT-00000427,LD-000171,CMP-00012,community,event_registration,2019-04-11 15:11:20
EVT-00000428,LD-000171,CMP-00012,community,community_join,2019-04-15 20:54:16
EVT-00000429,LD-000172,CMP-00010,paid,ad_click,2019-04-12 12:31:47
EVT-00000430,LD-000173,CMP-00011,paid,ad_click,2019-04-12 08:45:16
EVT-00000431,LD-000173,CMP-00012,community,event_attendance,2019-04-22 10:17:43
EVT-00000432,LD-000173,CMP-00011,paid,landing_page_view,2019-05-06 20:27:08
EVT-00000433,LD-000174,CMP-00012,community,event_registration,2019-04-13 10:52:16
EVT-00000434,LD-000174,CMP-00012,community,event_attendance,2019-04-22 16:49:38
EVT-00000435,LD-000174,CMP-00012,community,event_attendance,2019-04-25 18:03:15
EVT-00000436,LD-000175,CMP-00010,paid,ad_click,2019-04-18 09:25:41
EVT-00000437,LD-000175,CMP-00011,paid,landing_page_view,2019-04-18 09:33:22
EVT-00000438,LD-000175,CMP-00010,paid,paid_asset_download,2019-04-28 10:40:33
EVT-00000439,LD-000175,CMP-00010,paid,landing_page_view,2019-05-02 13:29:10
EVT-00000440,LD-000175,CMP-00010,paid,landing_page_view,2019-05-07 18:25:13
EVT-00000441,LD-000176,CMP-00011,paid,ad_click,2019-04-18 15:16:34
EVT-00000442,LD-000177,CMP-00012,community,event_registration,2019-04-20 13:08:24
EVT-00000443,LD-000178,CMP-00009,organic,organic_search_visit,2019-04-21 12:57:13
EVT-00000444,LD-000178,CMP-00009,organic,blog_view,2019-04-21 19:12:33
EVT-00000445,LD-000178,CMP-00009,organic,blog_view,2019-04-21 20:20:49
EVT-00000446,LD-000179,CMP-00009,organic,organic_search_visit,2019-04-21 18:44:04
EVT-00000447,LD-000180,CMP-00011,paid,ad_click,2019-04-21 09:34:06
EVT-00000448,LD-000180,CMP-00010,paid,landing_page_view,2019-04-21 13:00:48
EVT-00000449,LD-000180,CMP-00011,paid,retargeting_click,2019-04-21 17:21:40
EVT-00000450,LD-000180,CMP-00011,paid,landing_page_view,2019-04-23 18:05:06
EVT-00000451,LD-000180,CMP-00011,paid,paid_asset_download,2019-04-24 19:36:40
EVT-00000452,LD-000181,CMP-00011,paid,ad_click,2019-04-22 09:45:32
EVT-00000453,LD-000181,CMP-00011,paid,landing_page_view,2019-04-22 13:13:30
EVT-00000454,LD-000181,CMP-00010,paid,paid_asset_download,2019-04-25 17:41:18
EVT-00000455,LD-000181,CMP-00011,paid,landing_page_view,2019-04-28 18:18:51
EVT-00000456,LD-000182,CMP-00012,community,event_registration,2019-04-22 16:37:39
EVT-00000457,LD-000182,CMP-00012,community,community_join,2019-04-23 16:44:23
EVT-00000458,LD-000183,CMP-00010,paid,ad_click,2019-04-23 19:53:54
EVT-00000459,LD-000184,CMP-00011,paid,ad_click,2019-04-23 17:08:34
EVT-00000460,LD-000185,CMP-00011,paid,ad_click,2019-04-25 09:56:58
EVT-00000461,LD-000185,CMP-00011,paid,retargeting_click,2019-05-03 18:15:32
EVT-00000462,LD-000186,CMP-00010,paid,ad_click,2019-04-27 14:22:31
EVT-00000463,LD-000186,CMP-00010,paid,landing_page_view,2019-04-27 16:05:08
EVT-00000464,LD-000186,CMP-00010,paid,landing_page_view,2019-04-28 17:17:17
EVT-00000465,LD-000187,CMP-00010,paid,ad_click,2019-04-28 12:44:56
EVT-00000466,LD-000188,CMP-00011,paid,ad_click,2019-04-28 08:47:09
EVT-00000467,LD-000189,CMP-00012,community,event_registration,2019-04-30 10:45:50
EVT-00000468,LD-000189,CMP-00012,community,community_join,2019-05-03 12:01:19
EVT-00000469,LD-000189,CMP-00012,community,event_attendance,2019-05-06 15:37:13
EVT-00000470,LD-000190,CMP-00009,organic,organic_search_visit,2019-05-02 08:58:23
EVT-00000471,LD-000190,CMP-00009,organic,content_download,2019-05-03 14:17:59
EVT-00000472,LD-000190,CMP-00009,organic,docs_view,2019-05-04 16:02:27
EVT-00000473,LD-000190,CMP-00009,organic,blog_view,2019-05-08 19:06:35
EVT-00000474,LD-000191,CMP-00012,community,event_registration,2019-05-04 08:48:41
EVT-00000475,LD-000191,CMP-00012,community,community_post,2019-05-13 09:55:55
EVT-00000476,LD-000191,CMP-00012,community,event_attendance,2019-05-15 14:10:16
EVT-00000477,LD-000191,CMP-00012,community,event_attendance,2019-05-26 18:58:09
EVT-00000478,LD-000191,CMP-00012,community,event_attendance,2019-05-28 20:01:44
EVT-00000479,LD-000192,CMP-00011,paid,ad_click,2019-05-06 11:09:46
EVT-00000480,LD-000192,CMP-00011,paid,paid_asset_download,2019-05-06 14:53:28
EVT-00000481,LD-000192,CMP-00011,paid,retargeting_click,2019-05-08 16:15:03
EVT-00000482,LD-000192,CMP-00011,paid,paid_asset_download,2019-05-11 20:53:02
EVT-00000483,LD-000193,CMP-00012,community,event_registration,2019-05-08 16:47:07
EVT-00000484,LD-000193,CMP-00012,community,event_attendance,2019-05-08 17:54:13
EVT-00000485,LD-000193,CMP-00012,community,event_attendance,2019-05-08 18:22:02
EVT-00000486,LD-000193,CMP-00012,community,event_attendance,2019-05-08 20:49:14
EVT-00000487,LD-000194,CMP-00012,community,event_registration,2019-05-08 12:24:00
EVT-00000488,LD-000194,CMP-00012,community,event_attendance,2019-05-09 14:31:58
EVT-00000489,LD-000195,CMP-00012,community,event_registration,2019-05-10 10:27:31
EVT-00000490,LD-000195,CMP-00012,community,event_attendance,2019-05-10 14:21:01
EVT-00000491,LD-000195,CMP-00012,community,event_attendance,2019-05-15 18:35:55
EVT-00000492,LD-000196,CMP-00012,community,event_registration,2019-05-10 09:22:03
EVT-00000493,LD-000196,CMP-00012,community,community_post,2019-05-10 10:34:36
EVT-00000494,LD-000196,CMP-00012,community,event_attendance,2019-05-10 13:02:58
EVT-00000495,LD-000196,CMP-00012,community,community_join,2019-05-10 15:32:56
EVT-00000496,LD-000196,CMP-00009,organic,blog_view,2019-05-11 19:27:09
EVT-00000497,LD-000196,CMP-00012,community,community_post,2019-05-11 20:24:52
EVT-00000498,LD-000197,CMP-00010,paid,ad_click,2019-05-11 10:23:17
EVT-00000499,LD-000198,CMP-00012,community,event_registration,2019-05-11 15:32:22
EVT-00000500,LD-000198,CMP-00012,community,event_attendance,2019-05-12 16:22:23
EVT-00000501,LD-000199,CMP-00009,organic,organic_search_visit,2019-05-12 11:01:15
EVT-00000502,LD-000199,CMP-00009,organic,organic_search_visit,2019-05-12 18:36:32
EVT-00000503,LD-000200,CMP-00009,organic,organic_search_visit,2019-05-12 10:04:33
EVT-00000504,LD-000200,CMP-00009,organic,content_download,2019-05-12 13:27:38
EVT-00000505,LD-000200,CMP-00009,organic,docs_view,2019-05-12 14:23:04
EVT-00000506,LD-000201,CMP-00011,paid,ad_click,2019-05-12 08:35:17
EVT-00000507,LD-000201,CMP-00011,paid,retargeting_click,2019-05-12 10:51:08
EVT-00000508,LD-000202,CMP-00012,community,event_registration,2019-05-13 09:06:55
EVT-00000509,LD-000202,CMP-00012,community,community_post,2019-05-13 11:42:01
EVT-00000510,LD-000202,CMP-00012,community,community_join,2019-05-14 13:36:06
EVT-00000511,LD-000202,CMP-00012,community,event_registration,2019-05-14 13:40:13
EVT-00000512,LD-000202,CMP-00012,community,community_post,2019-05-14 15:56:42
EVT-00000513,LD-000202,CMP-00012,community,community_join,2019-05-14 16:56:53
EVT-00000514,LD-000202,CMP-00012,community,event_registration,2019-05-15 18:54:47
EVT-00000515,LD-000202,CMP-00012,community,community_join,2019-05-15 20:11:36
EVT-00000516,LD-000202,CMP-00012,community,event_attendance,2019-05-16 20:33:55
EVT-00000517,LD-000203,CMP-00009,organic,organic_search_visit,2019-05-15 09:37:21
EVT-00000518,LD-000203,CMP-00009,organic,docs_view,2019-05-16 11:34:28
EVT-00000519,LD-000203,CMP-00009,organic,docs_view,2019-05-16 13:41:23
EVT-00000520,LD-000203,CMP-00009,organic,organic_search_visit,2019-05-19 19:56:59
EVT-00000521,LD-000204,CMP-00010,paid,ad_click,2019-05-15 17:18:18
EVT-00000522,LD-000205,CMP-00012,community,event_registration,2019-05-15 08:58:23
EVT-00000523,LD-000206,CMP-00009,organic,organic_search_visit,2019-05-16 09:16:15
EVT-00000524,LD-000206,CMP-00009,organic,blog_view,2019-05-16 10:23:21
EVT-00000525,LD-000206,CMP-00009,organic,content_download,2019-05-16 11:17:49
EVT-00000526,LD-000206,CMP-00009,organic,docs_view,2019-05-17 12:16:00
EVT-00000527,LD-000206,CMP-00009,organic,organic_search_visit,2019-05-17 12:49:19
EVT-00000528,LD-000206,CMP-00009,organic,docs_view,2019-05-18 13:01:45
EVT-00000529,LD-000206,CMP-00009,organic,organic_search_visit,2019-05-19 20:21:01
EVT-00000530,LD-000206,CMP-00009,organic,docs_view,2019-05-20 20:50:28
EVT-00000531,LD-000207,CMP-00011,paid,ad_click,2019-05-17 14:32:41
EVT-00000532,LD-000207,CMP-00011,paid,landing_page_view,2019-05-19 17:37:23
EVT-00000533,LD-000208,CMP-00012,community,event_registration,2019-05-17 08:59:23
EVT-00000534,LD-000208,CMP-00012,community,community_join,2019-05-17 11:35:15
EVT-00000535,LD-000208,CMP-00012,community,community_join,2019-05-18 17:23:24
EVT-00000536,LD-000208,CMP-00012,community,community_post,2019-05-20 17:46:35
EVT-00000537,LD-000208,CMP-00012,community,community_post,2019-05-24 17:54:21
EVT-00000538,LD-000208,CMP-00012,community,event_registration,2019-05-24 20:35:43
EVT-00000539,LD-000209,CMP-00011,paid,ad_click,2019-05-22 09:48:54
EVT-00000540,LD-000209,CMP-00012,community,community_join,2019-05-31 15:26:52
EVT-00000541,LD-000210,CMP-00012,community,event_registration,2019-05-26 08:50:15
EVT-00000542,LD-000210,CMP-00011,paid,paid_asset_download,2019-05-26 09:03:15
EVT-00000543,LD-000210,CMP-00012,community,event_attendance,2019-05-26 09:36:29
EVT-00000544,LD-000210,CMP-00009,organic,docs_view,2019-05-26 10:46:10
EVT-00000545,LD-000210,CMP-00012,community,community_post,2019-05-26 12:41:07
EVT-00000546,LD-000210,CMP-00012,community,event_attendance,2019-05-27 13:37:29
EVT-00000547,LD-000210,CMP-00012,community,community_join,2019-05-27 16:41:36
EVT-00000548,LD-000211,CMP-00010,paid,ad_click,2019-05-28 20:15:52
EVT-00000549,LD-000212,CMP-00009,organic,organic_search_visit,2019-05-29 10:35:31
EVT-00000550,LD-000212,CMP-00012,community,event_attendance,2019-05-29 14:02:31
EVT-00000551,LD-000212,CMP-00009,organic,blog_view,2019-06-02 18:10:37
EVT-00000552,LD-000213,CMP-00011,paid,ad_click,2019-06-01 10:05:34
EVT-00000553,LD-000214,CMP-00010,paid,ad_click,2019-06-02 18:11:40
EVT-00000554,LD-000215,CMP-00009,organic,organic_search_visit,2019-06-04 14:12:39
EVT-00000555,LD-000215,CMP-00009,organic,blog_view,2019-06-09 17:39:17
EVT-00000556,LD-000215,CMP-00009,organic,content_download,2019-06-10 19:23:58
EVT-00000557,LD-000216,CMP-00010,paid,ad_click,2019-06-05 09:53:38
EVT-00000558,LD-000216,CMP-00011,paid,landing_page_view,2019-06-07 11:03:02
EVT-00000559,LD-000216,CMP-00010,paid,retargeting_click,2019-06-09 17:00:35
EVT-00000560,LD-000217,CMP-00011,paid,ad_click,2019-06-07 11:01:24
EVT-00000561,LD-000218,CMP-00010,paid,ad_click,2019-06-08 15:44:59
EVT-00000562,LD-000219,CMP-00012,community,event_registration,2019-06-08 08:45:51
EVT-00000563,LD-000219,CMP-00012,community,community_post,2019-06-08 10:46:47
EVT-00000564,LD-000219,CMP-00012,community,community_post,2019-06-13 15:18:33
EVT-00000565,LD-000219,CMP-00009,organic,docs_view,2019-06-14 18:22:27
EVT-00000566,LD-000219,CMP-00012,community,event_attendance,2019-06-14 18:44:28
EVT-00000567,LD-000219,CMP-00012,community,community_post,2019-06-14 20:46:51
EVT-00000568,LD-000220,CMP-00012,community,event_registration,2019-06-10 16:09:52
EVT-00000569,LD-000220,CMP-00012,community,community_post,2019-06-10 19:01:36
EVT-00000570,LD-000221,CMP-00009,organic,organic_search_visit,2019-06-11 11:04:51
EVT-00000571,LD-000221,CMP-00009,organic,docs_view,2019-06-13 11:28:17
EVT-00000572,LD-000221,CMP-00009,organic,blog_view,2019-06-14 13:28:11
EVT-00000573,LD-000221,CMP-00009,organic,blog_view,2019-06-23 16:55:06
EVT-00000574,LD-000222,CMP-00009,organic,organic_search_visit,2019-06-11 08:43:54
EVT-00000575,LD-000222,CMP-00009,organic,blog_view,2019-06-14 09:20:06
EVT-00000576,LD-000223,CMP-00011,paid,ad_click,2019-06-11 08:40:52
EVT-00000577,LD-000223,CMP-00011,paid,retargeting_click,2019-06-15 14:43:27
EVT-00000578,LD-000223,CMP-00011,paid,landing_page_view,2019-06-15 19:04:31
EVT-00000579,LD-000224,CMP-00011,paid,ad_click,2019-06-15 08:23:32
EVT-00000580,LD-000225,CMP-00011,paid,ad_click,2019-06-16 08:10:51
EVT-00000581,LD-000225,CMP-00011,paid,landing_page_view,2019-06-18 13:32:25
EVT-00000582,LD-000226,CMP-00009,organic,organic_search_visit,2019-06-20 09:10:12
EVT-00000583,LD-000226,CMP-00009,organic,docs_view,2019-06-28 11:47:47
EVT-00000584,LD-000226,CMP-00009,organic,docs_view,2019-06-29 18:10:18
EVT-00000585,LD-000227,CMP-00011,paid,ad_click,2019-06-20 15:27:49
EVT-00000586,LD-000228,CMP-00011,paid,ad_click,2019-06-20 08:55:09
EVT-00000587,LD-000228,CMP-00011,paid,landing_page_view,2019-06-23 09:38:26
EVT-00000588,LD-000229,CMP-00010,paid,ad_click,2019-06-21 08:33:30
EVT-00000589,LD-000229,CMP-00010,paid,landing_page_view,2019-06-21 16:59:21
EVT-00000590,LD-000229,CMP-00010,paid,landing_page_view,2019-06-24 17:19:29
EVT-00000591,LD-000230,CMP-00012,community,event_registration,2019-06-22 19:38:27
EVT-00000592,LD-000231,CMP-00009,organic,organic_search_visit,2019-06-23 09:34:28
EVT-00000593,LD-000231,CMP-00013,organic,docs_view,2019-07-03 18:13:41
EVT-00000594,LD-000232,CMP-00010,paid,ad_click,2019-06-26 16:21:08
EVT-00000595,LD-000232,CMP-00009,organic,docs_view,2019-06-27 17:12:43
EVT-00000596,LD-000233,CMP-00010,paid,ad_click,2019-06-26 08:11:23
