activity_id,account_id,segment,am_rep_id,activity_date,activity_type,sentiment_score
AMT-0000332,ACC-000010,Enterprise,REP-00003,2024-03-31,QBR,3.88
AMT-0000333,ACC-000010,Enterprise,REP-00003,2024-04-05,QBR,3.6
AMT-0000334,ACC-000010,Enterprise,REP-00003,2024-04-12,QBR,3.74
AMT-0000335,ACC-000010,Enterprise,REP-00003,2024-05-17,QBR,3.15
AMT-0000336,ACC-000010,Enterprise,REP-00003,2024-05-14,QBR,3.31
AMT-0000337,ACC-000010,Enterprise,REP-00003,2024-06-27,QBR,3.98
AMT-0000338,ACC-000010,Enterprise,REP-00003,2024-06-20,QBR,3.86
AMT-0000339,ACC-000010,Enterprise,REP-00003,2024-06-03,QBR,3.29
AMT-0000340,ACC-000010,Enterprise,REP-00003,2024-07-20,QBR,4.13
AMT-0000341,ACC-000010,Enterprise,REP-00003,2024-08-03,QBR,4.43
AMT-0000342,ACC-000010,Enterprise,REP-00003,2024-08-28,QBR,3.8
AMT-0000343,ACC-000010,Enterprise,REP-00003,2024-09-13,QBR,2.67
AMT-0000344,ACC-000010,Enterprise,REP-00003,2024-10-27,QBR,2.29
AMT-0000345,ACC-000010,Enterprise,REP-00003,2024-10-04,QBR,2.86
AMT-0000346,ACC-000010,Enterprise,REP-00003,2024-11-02,QBR,3.92
AMT-0000347,ACC-000010,Enterprise,REP-00003,2024-12-21,QBR,3.82
AMT-0000348,ACC-000010,Enterprise,REP-00003,2025-01-29,QBR,3.65
AMT-0000349,ACC-000010,Enterprise,REP-00003,2025-02-07,QBR,3.72
AMT-0000350,ACC-000010,Enterprise,REP-00003,2025-05-19,QBR,3.79
AMT-0000351,ACC-000010,Enterprise,REP-00003,2025-06-16,QBR,3.78
AMT-0000352,ACC-000010,Enterprise,REP-00003,2025-07-28,QBR,4.05
AMT-0000353,ACC-000010,Enterprise,REP-00003,2025-07-04,QBR,4.08
AMT-0000354,ACC-000010,Enterprise,REP-00003,2025-08-26,QBR,3.87
AMT-0000355,ACC-000010,Enterprise,REP-00003,2025-11-03,QBR,3.13
AMT-0000356,ACC-000010,Enterprise,REP-00003,2025-11-18,QBR,3.92
AMT-0000357,ACC-000010,Enterprise,REP-00003,2025-12-18,QBR,4.48
AMT-0000358,ACC-000010,Enterprise,REP-00003,2025-12-03,QBR,2.06
AMT-0000359,ACC-000011,Enterprise,REP-00033,2022-02-28,QBR,3.59
AMT-0000360,ACC-000011,Enterprise,REP-00033,2022-03-23,QBR,3.71
AMT-0000361,ACC-000011,Enterprise,REP-00033,2022-03-12,QBR,4.15
AMT-0000362,ACC-000011,Enterprise,REP-00033,2022-04-27,QBR,4.33
AMT-0000363,ACC-000011,Enterprise,REP-00033,2022-06-02,QBR,4.08
AMT-0000364,ACC-000011,Enterprise,REP-00033,2022-06-23,QBR,3.62
AMT-0000365,ACC-000011,Enterprise,REP-00033,2022-06-18,QBR,3.78
AMT-0000366,ACC-000011,Enterprise,REP-00033,2022-08-31,QBR,2.26
AMT-0000367,ACC-000011,Enterprise,REP-00033,2022-08-07,QBR,5.0
AMT-0000368,ACC-000011,Enterprise,REP-00033,2022-09-17,QBR,4.64
AMT-0000369,ACC-000011,Enterprise,REP-00033,2022-09-13,QBR,3.58
AMT-0000370,ACC-000011,Enterprise,REP-00033,2022-11-07,QBR,3.7
AMT-0000371,ACC-000011,Enterprise,REP-00033,2022-11-01,QBR,3.68
AMT-0000372,ACC-000011,Enterprise,REP-00033,2022-11-06,QBR,3.36
AMT-0000373,ACC-000011,Enterprise,REP-00033,2022-11-19,QBR,3.69
AMT-0000374,ACC-000011,Enterprise,REP-00033,2022-12-01,QBR,2.92
AMT-0000375,ACC-000011,Enterprise,REP-00033,2023-02-05,QBR,2.59
AMT-0000376,ACC-000011,Enterprise,REP-00033,2023-03-04,QBR,4.58
AMT-0000377,ACC-000011,Enterprise,REP-00033,2023-03-12,QBR,3.44
AMT-0000378,ACC-000011,Enterprise,REP-00033,2023-04-24,QBR,2.67
AMT-0000379,ACC-000011,Enterprise,REP-00033,2023-05-07,QBR,4.22
AMT-0000380,ACC-000011,Enterprise,REP-00033,2023-07-20,QBR,4.29
AMT-0000381,ACC-000011,Enterprise,REP-00033,2023-07-05,QBR,3.68
AMT-0000382,ACC-000011,Enterprise,REP-00033,2023-08-10,QBR,2.79
AMT-0000383,ACC-000011,Enterprise,REP-00033,2023-09-24,QBR,4.09
AMT-0000384,ACC-000011,Enterprise,REP-00033,2023-09-28,QBR,2.78
AMT-0000385,ACC-000011,Enterprise,REP-00033,2023-10-06,QBR,2.53
AMT-0000386,ACC-000011,Enterprise,REP-00033,2023-12-19,QBR,4.09
AMT-0000387,ACC-000011,Enterprise,REP-00033,2023-12-18,QBR,3.82
AMT-0000388,ACC-000011,Enterprise,REP-00033,2024-01-10,QBR,4.97
AMT-0000389,ACC-000011,Enterprise,REP-00033,2024-02-17,QBR,3.97
AMT-0000390,ACC-000011,Enterprise,REP-00033,2024-03-28,QBR,4.26
AMT-0000391,ACC-000011,Enterprise,REP-00033,2024-04-20,QBR,3.77
AMT-0000392,ACC-000011,Enterprise,REP-00033,2024-04-19,QBR,4.12
AMT-0000393,ACC-000011,Enterprise,REP-00033,2024-04-11,QBR,3.61
AMT-0000394,ACC-000011,Enterprise,REP-00033,2024-05-08,QBR,3.32
AMT-0000395,ACC-000011,Enterprise,REP-00033,2024-06-18,QBR,4.39
AMT-0000396,ACC-000011,Enterprise,REP-00033,2024-06-18,QBR,4.47
AMT-0000397,ACC-000011,Enterprise,REP-00033,2024-06-21,QBR,5.0
AMT-0000398,ACC-000011,Enterprise,REP-00033,2024-06-29,QBR,4.25
AMT-0000399,ACC-000011,Enterprise,REP-00033,2024-07-20,QBR,4.19
AMT-0000400,ACC-000011,Enterprise,REP-00033,2024-07-11,QBR,4.15
AMT-0000401,ACC-000011,Enterprise,REP-00033,2024-07-08,QBR,4.72
AMT-0000402,ACC-000011,Enterprise,REP-00033,2024-07-07,QBR,4.12
AMT-0000403,ACC-000011,Enterprise,REP-00033,2024-08-19,QBR,5.0
AMT-0000404,ACC-000011,Enterprise,REP-00033,2024-08-08,QBR,3.06
AMT-0000405,ACC-000011,Enterprise,REP-00033,2024-09-22,QBR,3.65
AMT-0000406,ACC-000011,Enterprise,REP-00033,2024-09-14,QBR,3.63
AMT-0000407,ACC-000011,Enterprise,REP-00033,2024-09-10,QBR,3.3
AMT-0000408,ACC-000011,Enterprise,REP-00033,2024-10-20,QBR,4.19
AMT-0000409,ACC-000011,Enterprise,REP-00033,2024-11-07,QBR,4.47
AMT-0000410,ACC-000011,Enterprise,REP-00033,2024-11-10,QBR,4.2
AMT-0000411,ACC-000011,Enterprise,REP-00033,2024-12-04,QBR,3.93
AMT-0000412,ACC-000011,Enterprise,REP-00033,2024-12-12,QBR,3.45
AMT-0000413,ACC-000011,Enterprise,REP-00033,2025-02-21,QBR,3.95
AMT-0000414,ACC-000011,Enterprise,REP-00033,2025-03-20,QBR,4.79
AMT-0000415,ACC-000011,Enterprise,REP-00033,2025-03-16,QBR,4.35
AMT-0000416,ACC-000011,Enterprise,REP-00033,2025-04-23,QBR,3.73
AMT-0000417,ACC-000011,Enterprise,REP-00033,2025-04-05,QBR,3.44
AMT-0000418,ACC-000011,Enterprise,REP-00033,2025-05-28,QBR,3.1
AMT-0000419,ACC-000011,Enterprise,REP-00033,2025-06-25,QBR,3.63
AMT-0000420,ACC-000011,Enterprise,REP-00033,2025-06-16,QBR,3.53
AMT-0000421,ACC-000011,Enterprise,REP-00033,2025-06-01,QBR,3.21
AMT-0000422,ACC-000011,Enterprise,REP-00033,2025-07-26,QBR,5.0
AMT-0000423,ACC-000011,Enterprise,REP-00033,2025-08-07,QBR,3.59
AMT-0000424,ACC-000011,Enterprise,REP-00033,2025-09-01,QBR,3.58
AMT-0000425,ACC-000011,Enterprise,REP-00033,2025-09-24,QBR,3.65
AMT-0000426,ACC-000011,Enterprise,REP-00033,2025-10-16,QBR,5.0
AMT-0000427,ACC-000011,Enterprise,REP-00033,2025-10-02,QBR,3.04
AMT-0000428,ACC-000011,Enterprise,REP-00033,2025-11-24,QBR,4.4
AMT-0000429,ACC-000011,Enterprise,REP-00033,2025-11-04,QBR,3.58
AMT-0000430,ACC-000011,Enterprise,REP-00033,2025-12-10,QBR,3.24
AMT-0000431,ACC-000012,Enterprise,REP-00041,2023-04-08,QBR,4.35
AMT-0000432,ACC-000012,Enterprise,REP-00041,2023-04-22,QBR,2.81
AMT-0000433,ACC-000012,Enterprise,REP-00041,2023-05-12,QBR,2.88
AMT-0000434,ACC-000012,Enterprise,REP-00041,2023-05-07,QBR,4.44
AMT-0000435,ACC-000012,Enterprise,REP-00036,2023-06-04,QBR,4.57
AMT-0000436,ACC-000012,Enterprise,REP-00036,2023-06-15,QBR,3.69
AMT-0000437,ACC-000012,Enterprise,REP-00036,2023-07-20,QBR,4.44
AMT-0000438,ACC-000012,Enterprise,REP-00036,2023-07-11,QBR,3.54
AMT-0000439,ACC-000012,Enterprise,REP-00036,2023-08-08,QBR,3.68
AMT-0000440,ACC-000012,Enterprise,REP-00036,2023-09-22,QBR,3.14
AMT-0000441,ACC-000012,Enterprise,REP-00036,2023-11-04,QBR,3.67
AMT-0000442,ACC-000012,Enterprise,REP-00036,2023-12-07,QBR,3.36
AMT-0000443,ACC-000012,Enterprise,REP-00036,2024-01-20,QBR,4.3
AMT-0000444,ACC-000012,Enterprise,REP-00036,2024-02-22,QBR,3.84
AMT-0000445,ACC-000012,Enterprise,REP-00036,2024-04-07,QBR,3.29
AMT-0000446,ACC-000012,Enterprise,REP-00036,2024-04-06,QBR,3.03
AMT-0000447,ACC-000012,Enterprise,REP-00036,2024-05-04,QBR,3.4
AMT-0000448,ACC-000012,Enterprise,REP-00036,2024-07-26,QBR,4.43
AMT-0000449,ACC-000012,Enterprise,REP-00036,2024-07-20,QBR,4.31
AMT-0000450,ACC-000012,Enterprise,REP-00036,2024-08-05,QBR,4.04
AMT-0000451,ACC-000012,Enterprise,REP-00036,2024-08-29,QBR,4.64
AMT-0000452,ACC-000012,Enterprise,REP-00036,2024-09-26,QBR,3.86
AMT-0000453,ACC-000012,Enterprise,REP-00036,2024-10-23,QBR,4.28
AMT-0000454,ACC-000012,Enterprise,REP-00036,2024-10-28,QBR,4.71
AMT-0000455,ACC-000012,Enterprise,REP-00036,2024-10-03,QBR,4.6
AMT-0000456,ACC-000012,Enterprise,REP-00036,2024-11-28,QBR,4.21
AMT-0000457,ACC-000012,Enterprise,REP-00036,2024-11-06,QBR,4.13
AMT-0000458,ACC-000012,Enterprise,REP-00036,2024-12-01,QBR,2.67
AMT-0000459,ACC-000012,Enterprise,REP-00036,2025-01-13,QBR,5.0
AMT-0000460,ACC-000012,Enterprise,REP-00036,2025-01-13,QBR,3.28
AMT-0000461,ACC-000012,Enterprise,REP-00036,2025-01-11,QBR,3.65
AMT-0000462,ACC-000012,Enterprise,REP-00036,2025-02-09,QBR,4.37
AMT-0000463,ACC-000012,Enterprise,REP-00036,2025-02-08,QBR,4.28
AMT-0000464,ACC-000012,Enterprise,REP-00036,2025-03-31,QBR,4.02
AMT-0000465,ACC-000012,Enterprise,REP-00036,2025-04-02,QBR,4.07
AMT-0000466,ACC-000012,Enterprise,REP-00036,2025-04-24,QBR,4.37
AMT-0000467,ACC-000012,Enterprise,REP-00036,2025-05-12,QBR,4.06
AMT-0000468,ACC-000012,Enterprise,REP-00036,2025-06-19,QBR,3.6
AMT-0000469,ACC-000012,Enterprise,REP-00036,2025-06-23,QBR,3.8
AMT-0000470,ACC-000012,Enterprise,REP-00036,2025-08-10,QBR,4.06
AMT-0000471,ACC-000012,Enterprise,REP-00036,2025-09-05,QBR,3.02
AMT-0000472,ACC-000012,Enterprise,REP-00036,2025-09-18,QBR,3.52
AMT-0000473,ACC-000012,Enterprise,REP-00036,2025-12-17,QBR,3.05
AMT-0000474,ACC-000013,Enterprise,REP-00003,2025-02-27,QBR,3.4
AMT-0000475,ACC-000013,Enterprise,REP-00003,2025-03-09,QBR,3.87
AMT-0000476,ACC-000013,Enterprise,REP-00003,2025-03-09,QBR,3.61
AMT-0000477,ACC-000013,Enterprise,REP-00003,2025-04-05,QBR,4.72
AMT-0000478,ACC-000013,Enterprise,REP-00003,2025-04-28,QBR,3.7
AMT-0000479,ACC-000013,Enterprise,REP-00003,2025-04-14,QBR,2.91
AMT-0000480,ACC-000013,Enterprise,REP-00003,2025-04-18,QBR,3.33
AMT-0000481,ACC-000013,Enterprise,REP-00003,2025-05-05,QBR,3.91
AMT-0000482,ACC-000013,Enterprise,REP-00003,2025-08-01,QBR,4.29
AMT-0000483,ACC-000014,Enterprise,REP-00020,2024-10-24,QBR,4.42
AMT-0000484,ACC-000014,Enterprise,REP-00020,2024-10-22,QBR,3.71
AMT-0000485,ACC-000014,Enterprise,REP-00020,2024-11-06,QBR,3.92
AMT-0000486,ACC-000014,Enterprise,REP-00020,2024-11-19,QBR,4.53
AMT-0000487,ACC-000014,Enterprise,REP-00020,2024-12-26,QBR,3.97
AMT-0000488,ACC-000014,Enterprise,REP-00020,2025-01-29,QBR,3.41
AMT-0000489,ACC-000014,Enterprise,REP-00020,2025-01-16,QBR,3.31
AMT-0000490,ACC-000014,Enterprise,REP-00020,2025-02-20,QBR,3.62
AMT-0000491,ACC-000014,Enterprise,REP-00020,2025-04-30,QBR,4.23
AMT-0000492,ACC-000014,Enterprise,REP-00020,2025-04-03,QBR,4.59
AMT-0000493,ACC-000014,Enterprise,REP-00020,2025-05-20,QBR,2.51
AMT-0000494,ACC-000014,Enterprise,REP-00020,2025-06-08,QBR,3.1
AMT-0000495,ACC-000014,Enterprise,REP-00020,2025-06-26,QBR,3.6
AMT-0000496,ACC-000014,Enterprise,REP-00020,2025-08-27,QBR,2.97
AMT-0000497,ACC-000014,Enterprise,REP-00020,2025-09-28,QBR,4.36
AMT-0000498,ACC-000014,Enterprise,REP-00020,2025-11-30,QBR,4.48
AMT-0000499,ACC-000014,Enterprise,REP-00020,2025-11-01,QBR,3.78
AMT-0000500,ACC-000014,Enterprise,REP-00020,2025-11-14,QBR,3.95
AMT-0000501,ACC-000015,Enterprise,REP-00033,2024-05-30,QBR,3.4
AMT-0000502,ACC-000015,Enterprise,REP-00033,2024-06-03,QBR,2.79
AMT-0000503,ACC-000015,Enterprise,REP-00033,2024-06-28,QBR,2.72
AMT-0000504,ACC-000015,Enterprise,REP-00033,2024-07-03,QBR,3.73
AMT-0000505,ACC-000015,Enterprise,REP-00033,2024-08-02,QBR,4.38
AMT-0000506,ACC-000015,Enterprise,REP-00033,2024-09-01,QBR,4.4
AMT-0000507,ACC-000015,Enterprise,REP-00033,2024-09-09,QBR,3.82
AMT-0000508,ACC-000015,Enterprise,REP-00033,2024-10-31,QBR,3.14
AMT-0000509,ACC-000015,Enterprise,REP-00033,2024-11-07,QBR,3.71
AMT-0000510,ACC-000015,Enterprise,REP-00033,2024-11-29,QBR,3.29
AMT-0000511,ACC-000015,Enterprise,REP-00033,2024-11-14,QBR,4.29
AMT-0000512,ACC-000015,Enterprise,REP-00033,2024-11-03,QBR,3.49
AMT-0000513,ACC-000015,Enterprise,REP-00033,2024-11-19,QBR,3.74
AMT-0000514,ACC-000015,Enterprise,REP-00033,2024-12-26,QBR,3.95
AMT-0000515,ACC-000015,Enterprise,REP-00033,2025-02-14,QBR,4.77
AMT-0000516,ACC-000015,Enterprise,REP-00033,2025-02-17,QBR,3.09
AMT-0000517,ACC-000015,Enterprise,REP-00033,2025-04-12,QBR,4.41
AMT-0000518,ACC-000015,Enterprise,REP-00033,2025-04-19,QBR,2.62
AMT-0000519,ACC-000015,Enterprise,REP-00033,2025-04-22,QBR,4.28
AMT-0000520,ACC-000015,Enterprise,REP-00033,2025-04-15,QBR,2.73
AMT-0000521,ACC-000015,Enterprise,REP-00033,2025-05-20,QBR,4.57
AMT-0000522,ACC-000015,Enterprise,REP-00033,2025-06-29,QBR,3.78
AMT-0000523,ACC-000015,Enterprise,REP-00033,2025-11-29,QBR,3.81
AMT-0000524,ACC-000015,Enterprise,REP-00033,2025-11-24,QBR,5.0
AMT-0000525,ACC-000016,Enterprise,REP-00020,2025-11-21,QBR,3.83
AMT-0000526,ACC-000016,Enterprise,REP-00020,2025-12-24,QBR,4.1
AMT-0000527,ACC-000016,Enterprise,REP-00020,2025-12-03,QBR,3.76
AMT-0000528,ACC-000016,Enterprise,REP-00020,2025-12-28,QBR,3.61
AMT-0000529,ACC-000016,Enterprise,REP-00020,2025-12-18,QBR,3.01
AMT-0000530,ACC-000017,Enterprise,REP-00011,2021-03-28,QBR,3.81
AMT-0000531,ACC-000017,Enterprise,REP-00011,2021-04-10,QBR,4.08
AMT-0000532,ACC-000017,Enterprise,REP-00011,2021-04-03,QBR,4.78
AMT-0000533,ACC-000017,Enterprise,REP-00011,2021-05-24,QBR,4.02
AMT-0000534,ACC-000017,Enterprise,REP-00011,2021-05-04,QBR,2.77
AMT-0000535,ACC-000017,Enterprise,REP-00020,2021-10-29,QBR,3.21
AMT-0000536,ACC-000017,Enterprise,REP-00011,2021-10-13,QBR,3.66
AMT-0000537,ACC-000017,Enterprise,REP-00020,2021-11-05,QBR,4.59
AMT-0000538,ACC-000017,Enterprise,REP-00020,2021-12-31,QBR,4.72
AMT-0000539,ACC-000017,Enterprise,REP-00020,2021-12-22,QBR,3.01
AMT-0000540,ACC-000017,Enterprise,REP-00020,2022-01-14,QBR,4.01
AMT-0000541,ACC-000017,Enterprise,REP-00020,2022-01-09,QBR,4.28
AMT-0000542,ACC-000017,Enterprise,REP-00020,2022-02-05,QBR,4.7
AMT-0000543,ACC-000017,Enterprise,REP-00020,2022-02-21,QBR,3.32
AMT-0000544,ACC-000017,Enterprise,REP-00020,2022-03-03,QBR,4.35
AMT-0000545,ACC-000017,Enterprise,REP-00020,2022-05-09,QBR,4.31
AMT-0000546,ACC-000017,Enterprise,REP-00020,2022-06-13,QBR,3.79
AMT-0000547,ACC-000017,Enterprise,REP-00020,2022-06-28,QBR,4.34
AMT-0000548,ACC-000017,Enterprise,REP-00020,2022-08-25,QBR,4.36
AMT-0000549,ACC-000017,Enterprise,REP-00020,2022-10-12,QBR,3.43
AMT-0000550,ACC-000017,Enterprise,REP-00020,2022-11-23,QBR,2.3
AMT-0000551,ACC-000017,Enterprise,REP-00020,2022-11-10,QBR,3.69
AMT-0000552,ACC-000017,Enterprise,REP-00020,2023-01-02,QBR,3.88
AMT-0000553,ACC-000017,Enterprise,REP-00020,2023-01-13,QBR,4.3
AMT-0000554,ACC-000017,Enterprise,REP-00020,2023-01-06,QBR,3.74
AMT-0000555,ACC-000017,Enterprise,REP-00020,2023-03-05,QBR,4.06
AMT-0000556,ACC-000017,Enterprise,REP-00020,2023-04-06,QBR,3.79
AMT-0000557,ACC-000017,Enterprise,REP-00020,2023-06-12,QBR,3.46
AMT-0000558,ACC-000017,Enterprise,REP-00020,2023-07-31,QBR,3.66
AMT-0000559,ACC-000017,Enterprise,REP-00020,2023-07-18,QBR,4.31
AMT-0000560,ACC-000017,Enterprise,REP-00020,2023-08-05,QBR,4.91
AMT-0000561,ACC-000017,Enterprise,REP-00020,2023-08-28,QBR,4.07
AMT-0000562,ACC-000017,Enterprise,REP-00020,2023-09-15,QBR,2.7
AMT-0000563,ACC-000017,Enterprise,REP-00020,2023-09-28,QBR,4.92
AMT-0000564,ACC-000017,Enterprise,REP-00020,2023-10-17,QBR,4.3
AMT-0000565,ACC-000017,Enterprise,REP-00020,2023-10-17,QBR,4.64
AMT-0000566,ACC-000017,Enterprise,REP-00020,2023-11-03,QBR,3.51
AMT-0000567,ACC-000017,Enterprise,REP-00020,2023-12-29,QBR,4.19
AMT-0000568,ACC-000017,Enterprise,REP-00020,2024-02-29,QBR,4.41
AMT-0000569,ACC-000017,Enterprise,REP-00020,2024-04-04,QBR,2.63
AMT-0000570,ACC-000017,Enterprise,REP-00020,2024-04-23,QBR,4.81
AMT-0000571,ACC-000017,Enterprise,REP-00020,2024-05-05,QBR,4.29
AMT-0000572,ACC-000017,Enterprise,REP-00020,2024-05-01,QBR,4.16
AMT-0000573,ACC-000017,Enterprise,REP-00020,2024-05-02,QBR,4.2
AMT-0000574,ACC-000017,Enterprise,REP-00020,2024-05-09,QBR,4.07
AMT-0000575,ACC-000017,Enterprise,REP-00020,2024-06-18,QBR,3.84
AMT-0000576,ACC-000017,Enterprise,REP-00020,2024-08-06,QBR,5.0
AMT-0000577,ACC-000017,Enterprise,REP-00020,2024-08-08,QBR,3.98
AMT-0000578,ACC-000017,Enterprise,REP-00020,2024-09-28,QBR,3.49
AMT-0000579,ACC-000017,Enterprise,REP-00020,2024-09-24,QBR,2.73
AMT-0000580,ACC-000017,Enterprise,REP-00020,2024-12-28,QBR,3.65
AMT-0000581,ACC-000017,Enterprise,REP-00020,2025-02-10,QBR,3.3
AMT-0000582,ACC-000017,Enterprise,REP-00020,2025-03-02,QBR,3.84
AMT-0000583,ACC-000017,Enterprise,REP-00020,2025-03-20,QBR,3.22
AMT-0000584,ACC-000017,Enterprise,REP-00020,2025-04-19,QBR,3.57
AMT-0000585,ACC-000017,Enterprise,REP-00020,2025-05-09,QBR,3.38
AMT-0000586,ACC-000017,Enterprise,REP-00020,2025-05-24,QBR,3.25
AMT-0000587,ACC-000017,Enterprise,REP-00020,2025-05-06,QBR,5.0
AMT-0000588,ACC-000017,Enterprise,REP-00020,2025-06-10,QBR,4.24
AMT-0000589,ACC-000017,Enterprise,REP-00020,2025-08-03,QBR,3.64
AMT-0000590,ACC-000017,Enterprise,REP-00020,2025-11-08,QBR,3.98
AMT-0000591,ACC-000017,Enterprise,REP-00020,2025-12-04,QBR,3.27
AMT-0000592,ACC-000018,Enterprise,REP-00003,2024-11-25,QBR,3.87
AMT-0000593,ACC-000018,Enterprise,REP-00003,2024-11-18,QBR,3.56
AMT-0000594,ACC-000018,Enterprise,REP-00003,2024-11-24,QBR,4.81
AMT-0000595,ACC-000018,Enterprise,REP-00003,2024-12-22,QBR,3.28
AMT-0000596,ACC-000018,Enterprise,REP-00003,2024-12-27,QBR,4.12
AMT-0000597,ACC-000018,Enterprise,REP-00003,2025-01-30,QBR,3.86
AMT-0000598,ACC-000018,Enterprise,REP-00003,2025-01-09,QBR,4.17
AMT-0000599,ACC-000018,Enterprise,REP-00003,2025-02-19,QBR,2.63
AMT-0000600,ACC-000018,Enterprise,REP-00003,2025-02-22,QBR,3.7
AMT-0000601,ACC-000018,Enterprise,REP-00003,2025-03-01,QBR,3.15
AMT-0000602,ACC-000018,Enterprise,REP-00003,2025-05-17,QBR,2.7
AMT-0000603,ACC-000018,Enterprise,REP-00003,2025-06-17,QBR,3.83
AMT-0000604,ACC-000018,Enterprise,REP-00003,2025-07-03,QBR,4.75
AMT-0000605,ACC-000018,Enterprise,REP-00003,2025-07-01,QBR,3.72
AMT-0000606,ACC-000018,Enterprise,REP-00003,2025-10-21,QBR,2.81
AMT-0000607,ACC-000018,Enterprise,REP-00003,2025-11-11,QBR,4.48
AMT-0000608,ACC-000019,Enterprise,REP-00028,2023-02-19,QBR,3.71
AMT-0000609,ACC-000019,Enterprise,REP-00028,2023-02-13,QBR,4.3
AMT-0000610,ACC-000019,Enterprise,REP-00028,2023-04-08,QBR,4.09
AMT-0000611,ACC-000019,Enterprise,REP-00028,2023-04-11,QBR,3.85
AMT-0000612,ACC-000019,Enterprise,REP-00028,2023-06-11,QBR,3.7
AMT-0000613,ACC-000019,Enterprise,REP-00028,2023-07-27,QBR,4.15
AMT-0000614,ACC-000019,Enterprise,REP-00028,2023-08-06,QBR,3.57
AMT-0000615,ACC-000019,Enterprise,REP-00028,2023-09-13,QBR,4.61
AMT-0000616,ACC-000019,Enterprise,REP-00028,2023-09-17,QBR,3.4
AMT-0000617,ACC-000019,Enterprise,REP-00028,2023-09-25,QBR,3.23
AMT-0000618,ACC-000019,Enterprise,REP-00028,2023-10-08,QBR,3.91
AMT-0000619,ACC-000019,Enterprise,REP-00028,2023-10-31,QBR,3.52
AMT-0000620,ACC-000019,Enterprise,REP-00028,2023-11-09,QBR,4.08
AMT-0000621,ACC-000019,Enterprise,REP-00028,2023-11-26,QBR,3.83
AMT-0000622,ACC-000019,Enterprise,REP-00028,2023-12-09,QBR,5.0
AMT-0000623,ACC-000019,Enterprise,REP-00028,2024-01-17,QBR,3.8
AMT-0000624,ACC-000019,Enterprise,REP-00028,2024-01-15,QBR,5.0
AMT-0000625,ACC-000019,Enterprise,REP-00028,2024-02-06,QBR,2.92
AMT-0000626,ACC-000019,Enterprise,REP-00028,2024-03-09,QBR,4.27
AMT-0000627,ACC-000019,Enterprise,REP-00028,2024-04-04,QBR,3.22
AMT-0000628,ACC-000019,Enterprise,REP-00028,2024-05-31,QBR,3.94
AMT-0000629,ACC-000019,Enterprise,REP-00028,2024-05-12,QBR,4.19
AMT-0000630,ACC-000019,Enterprise,REP-00028,2024-05-05,QBR,3.36
AMT-0000631,ACC-000019,Enterprise,REP-00028,2024-06-16,QBR,3.24
AMT-0000632,ACC-000019,Enterprise,REP-00028,2024-07-17,QBR,4.27
AMT-0000633,ACC-000019,Enterprise,REP-00028,2024-08-20,QBR,3.83
AMT-0000634,ACC-000019,Enterprise,REP-00028,2024-08-08,QBR,3.66
AMT-0000635,ACC-000019,Enterprise,REP-00028,2024-08-10,QBR,4.14
AMT-0000636,ACC-000019,Enterprise,REP-00028,2024-09-24,QBR,3.43
AMT-0000637,ACC-000019,Enterprise,REP-00028,2024-11-23,QBR,4.53
AMT-0000638,ACC-000019,Enterprise,REP-00028,2024-11-21,QBR,4.35
AMT-0000639,ACC-000019,Enterprise,REP-00028,2025-01-16,QBR,4.33
AMT-0000640,ACC-000019,Enterprise,REP-00028,2025-01-31,QBR,3.2
AMT-0000641,ACC-000019,Enterprise,REP-00028,2025-01-30,QBR,3.75
AMT-0000642,ACC-000019,Enterprise,REP-00028,2025-02-22,QBR,2.35
AMT-0000643,ACC-000019,Enterprise,REP-00028,2025-02-16,QBR,2.92
AMT-0000644,ACC-000019,Enterprise,REP-00028,2025-03-12,QBR,4.58
AMT-0000645,ACC-000019,Enterprise,REP-00028,2025-03-13,QBR,3.58
AMT-0000646,ACC-000019,Enterprise,REP-00028,2025-04-09,QBR,3.9
AMT-0000647,ACC-000019,Enterprise,REP-00028,2025-06-03,QBR,2.78
AMT-0000648,ACC-000019,Enterprise,REP-00028,2025-07-04,QBR,3.62
AMT-0000649,ACC-000019,Enterprise,REP-00028,2025-07-16,QBR,3.87
AMT-0000650,ACC-000019,Enterprise,REP-00028,2025-08-01,QBR,4.29
AMT-0000651,ACC-000019,Enterprise,REP-00028,2025-09-28,QBR,3.04
AMT-0000652,ACC-000019,Enterprise,REP-00028,2025-10-10,QBR,3.6
AMT-0000653,ACC-000019,Enterprise,REP-00028,2025-10-05,QBR,3.71
AMT-0000654,ACC-000019,Enterprise,REP-00028,2025-11-15,QBR,4.51
AMT-0000655,ACC-000019,Enterprise,REP-00028,2025-11-07,QBR,4.32
AMT-0000656,ACC-000019,Enterprise,REP-00028,2025-12-14,QBR,4.08
AMT-0000657,ACC-000020,Enterprise,REP-00011,2020-11-17,QBR,4.1
AMT-0000658,ACC-000020,Enterprise,REP-00011,2020-11-22,QBR,4.77
AMT-0000659,ACC-000020,Enterprise,REP-00011,2020-12-11,QBR,3.02
AMT-0000660,ACC-000020,Enterprise,REP-00011,2020-12-12,QBR,3.95
AMT-0000661,ACC-000020,Enterprise,REP-00011,2021-01-29,QBR,3.86
AMT-0000662,ACC-000020,Enterprise,REP-00011,2021-02-11,QBR,3.33
AMT-0000663,ACC-000020,Enterprise,REP-00011,2021-02-09,QBR,4.54
