account_id,month,upstream_actions,downstream_actions
ACC-000025,2024-04-01,50900,43660
ACC-000025,2024-05-01,91534,78592
ACC-000025,2024-06-01,172234,148922
ACC-000025,2024-07-01,279510,273595
ACC-000025,2024-08-01,531237,469146
ACC-000025,2024-09-01,494243,477813
ACC-000025,2024-10-01,597435,563445
ACC-000025,2024-11-01,574163,521090
ACC-000025,2024-12-01,505706,475851
ACC-000025,2025-01-01,599014,551014
ACC-000025,2025-02-01,509817,437363
ACC-000025,2025-03-01,579647,535028
ACC-000025,2025-04-01,595490,548860
ACC-000025,2025-05-01,585830,526078
ACC-000025,2025-06-01,523829,487734
ACC-000025,2025-07-01,480102,424166
ACC-000025,2025-08-01,544590,517797
ACC-000025,2025-09-01,641682,574033
ACC-000025,2025-10-01,601147,574208
ACC-000025,2025-11-01,585279,539600
ACC-000025,2025-12-01,486818,431968
ACC-000026,2024-07-01,77605,71484
ACC-000026,2024-08-01,151784,130273
ACC-000026,2024-09-01,294042,283151
ACC-000026,2024-10-01,529975,516276
ACC-000026,2024-11-01,856886,802019
ACC-000026,2024-12-01,782645,719090
ACC-000026,2025-01-01,927233,815323
ACC-000026,2025-02-01,879094,789155
ACC-000026,2025-03-01,862664,810515
ACC-000026,2025-04-01,912270,857696
ACC-000026,2025-05-01,905359,865845
ACC-000026,2025-06-01,904600,862141
ACC-000026,2025-07-01,764080,715399
ACC-000026,2025-08-01,906012,882390
ACC-000026,2025-09-01,1046195,981037
ACC-000026,2025-10-01,1130134,1077956
ACC-000026,2025-11-01,1053564,1001813
ACC-000026,2025-12-01,955657,901200
ACC-000027,2024-11-01,104195,101812
ACC-000027,2024-12-01,149405,136755
ACC-000027,2025-01-01,352599,327117
ACC-000027,2025-02-01,527247,454651
ACC-000027,2025-03-01,982763,910783
ACC-000027,2025-04-01,931680,883937
ACC-000027,2025-05-01,959069,820821
ACC-000027,2025-06-01,940865,869488
ACC-000027,2025-07-01,1060034,907841
ACC-000027,2025-08-01,947140,869042
ACC-000027,2025-09-01,1027558,879240
ACC-000027,2025-10-01,994338,970452
ACC-000027,2025-11-01,988587,896869
ACC-000027,2025-12-01,934604,893381
ACC-000028,2022-09-01,74923,67273
ACC-000028,2022-10-01,155727,147417
ACC-000028,2022-11-01,252625,226638
ACC-000028,2022-12-01,355768,312981
ACC-000028,2023-01-01,859275,741475
ACC-000028,2023-02-01,923575,823490
ACC-000028,2023-03-01,760713,739305
ACC-000028,2023-04-01,823596,757018
ACC-000028,2023-05-01,852148,784014
ACC-000028,2023-06-01,716273,693095
ACC-000028,2023-07-01,687887,613203
ACC-000028,2023-08-01,785085,696543
ACC-000028,2023-09-01,904083,871084
ACC-000028,2023-10-01,874985,744264
ACC-000028,2023-11-01,762462,708751
ACC-000028,2023-12-01,654266,593166
ACC-000028,2024-01-01,928621,897403
ACC-000028,2024-02-01,927156,893703
ACC-000028,2024-03-01,893796,780754
ACC-000028,2024-04-01,973369,922022
ACC-000028,2024-05-01,1048260,939276
ACC-000028,2024-06-01,992818,887203
ACC-000028,2024-07-01,777960,680360
ACC-000028,2024-08-01,943546,893666
ACC-000028,2024-09-01,1044621,1007926
ACC-000028,2024-10-01,979291,953344
ACC-000028,2024-11-01,1232516,1056220
ACC-000028,2024-12-01,917082,852580
ACC-000028,2025-01-01,1240272,1103473
ACC-000028,2025-02-01,1070593,926787
ACC-000028,2025-03-01,1162440,1017179
ACC-000028,2025-04-01,1072862,943943
ACC-000028,2025-05-01,996927,935287
ACC-000028,2025-06-01,1144334,1082291
ACC-000028,2025-07-01,1019001,908832
ACC-000028,2025-08-01,1182599,1110130
ACC-000028,2025-09-01,1197749,1025224
ACC-000028,2025-10-01,1193016,1031835
ACC-000028,2025-11-01,1119076,1025641
ACC-000028,2025-12-01,1107621,988961
ACC-000029,2024-10-01,41329,40405
ACC-000029,2024-11-01,83328,81245
ACC-000029,2024-12-01,122514,116442
ACC-000029,2025-01-01,246599,218356
ACC-000029,2025-02-01,451964,431685
ACC-000029,2025-03-01,448921,392470
ACC-000029,2025-04-01,576154,549009
ACC-000029,2025-05-01,405415,363308
ACC-000029,2025-06-01,543574,496656
ACC-000029,2025-07-01,418096,359161
ACC-000029,2025-08-01,423628,363663
ACC-000029,2025-09-01,496642,448884
ACC-000029,2025-10-01,557750,483650
ACC-000029,2025-11-01,455693,388008
ACC-000029,2025-12-01,412160,388487
ACC-000030,2023-09-01,68332,63188
ACC-000030,2023-10-01,107465,103656
ACC-000030,2023-11-01,195420,185979
ACC-000030,2023-12-01,299098,279259
ACC-000030,2024-01-01,743871,647617
ACC-000030,2024-02-01,699599,633143
ACC-000030,2024-03-01,662400,618432
ACC-000030,2024-04-01,643981,615122
ACC-000030,2024-05-01,537298,515775
ACC-000030,2024-06-01,642222,575896
ACC-000030,2024-07-01,532578,503738
ACC-000030,2024-08-01,538078,506285
ACC-000030,2024-09-01,662875,593434
ACC-000030,2024-10-01,734025,711879
ACC-000030,2024-11-01,643017,596109
ACC-000030,2024-12-01,555400,507095
ACC-000030,2025-01-01,621968,604408
ACC-000030,2025-02-01,779211,739705
ACC-000030,2025-03-01,683356,601825
ACC-000030,2025-04-01,720617,625778
ACC-000030,2025-05-01,688065,271257
ACC-000030,2025-06-01,612829,365957
ACC-000030,2025-07-01,467474,208825
ACC-000030,2025-08-01,431056,235586
ACC-000030,2025-09-01,446026,212907
ACC-000031,2023-08-01,60078,54535
ACC-000031,2023-09-01,121563,112555
ACC-000031,2023-10-01,247150,217823
ACC-000031,2023-11-01,428744,370348
ACC-000031,2023-12-01,558901,521368
ACC-000031,2024-01-01,735803,633069
ACC-000031,2024-02-01,716837,634387
ACC-000031,2024-03-01,608528,521056
ACC-000031,2024-04-01,834523,814645
ACC-000031,2024-05-01,773125,725665
ACC-000031,2024-06-01,700160,614049
ACC-000031,2024-07-01,634454,572393
ACC-000031,2024-08-01,674517,588901
ACC-000031,2024-09-01,766883,739726
ACC-000031,2024-10-01,778774,668303
ACC-000031,2024-11-01,775939,747846
ACC-000031,2024-12-01,665574,646384
ACC-000031,2025-01-01,813575,700651
ACC-000031,2025-02-01,961151,935504
ACC-000031,2025-03-01,697410,611064
ACC-000031,2025-04-01,990038,893889
ACC-000031,2025-05-01,841504,720051
ACC-000031,2025-06-01,823491,806224
ACC-000031,2025-07-01,729806,693907
ACC-000031,2025-08-01,742740,681331
ACC-000031,2025-09-01,735487,702567
ACC-000031,2025-10-01,842587,816087
ACC-000031,2025-11-01,802423,695255
ACC-000031,2025-12-01,823281,740911
ACC-000032,2025-01-01,55757,50641
ACC-000032,2025-02-01,101600,86726
ACC-000032,2025-03-01,150101,132341
ACC-000032,2025-04-01,228948,215853
ACC-000032,2025-05-01,452751,436922
ACC-000032,2025-06-01,460253,391499
ACC-000032,2025-07-01,408013,352268
ACC-000032,2025-08-01,450066,388232
ACC-000032,2025-09-01,442649,406599
ACC-000032,2025-10-01,556980,524893
ACC-000032,2025-11-01,500336,486599
ACC-000032,2025-12-01,408897,357802
ACC-000033,2020-12-01,68925,66033
ACC-000033,2021-01-01,159423,142083
ACC-000033,2021-02-01,313232,297756
ACC-000033,2021-03-01,492642,480963
ACC-000033,2021-04-01,749667,714797
ACC-000033,2021-05-01,856687,814879
ACC-000033,2021-06-01,902484,857984
ACC-000033,2021-07-01,837592,781837
ACC-000033,2021-08-01,859530,756565
ACC-000033,2021-09-01,887900,830195
ACC-000033,2021-10-01,909966,810323
ACC-000033,2021-11-01,899594,837937
ACC-000033,2021-12-01,785417,674215
ACC-000033,2022-01-01,990629,856132
ACC-000033,2022-02-01,857906,778823
ACC-000033,2022-03-01,1114656,969403
ACC-000033,2022-04-01,937647,820646
ACC-000033,2022-05-01,920851,830094
ACC-000033,2022-06-01,916799,791215
ACC-000033,2022-07-01,857657,824890
ACC-000033,2022-08-01,1009063,859357
ACC-000033,2022-09-01,962460,856729
ACC-000033,2022-10-01,1120637,968494
ACC-000033,2022-11-01,1054718,976370
ACC-000033,2022-12-01,970540,890281
ACC-000033,2023-01-01,1108941,1020434
ACC-000033,2023-02-01,1184969,1104487
ACC-000033,2023-03-01,1015756,922417
ACC-000033,2023-04-01,1115541,1046646
ACC-000033,2023-05-01,1033390,924765
ACC-000033,2023-06-01,1005362,866145
ACC-000033,2023-07-01,1002894,926014
ACC-000033,2023-08-01,1073561,930107
ACC-000033,2023-09-01,1181264,1147427
ACC-000033,2023-10-01,1095608,973045
ACC-000033,2023-11-01,1305400,1236814
ACC-000033,2023-12-01,1076584,936231
ACC-000033,2024-01-01,1211331,1129870
ACC-000033,2024-02-01,1324911,1182689
ACC-000033,2024-03-01,1200919,1038187
ACC-000033,2024-04-01,1081337,1035759
ACC-000033,2024-05-01,1233355,1147826
ACC-000033,2024-06-01,1250478,1162811
ACC-000033,2024-07-01,1113666,1032235
ACC-000033,2024-08-01,1232472,1136773
ACC-000033,2024-09-01,1297865,1121551
ACC-000033,2024-10-01,1339966,1267496
ACC-000033,2024-11-01,1308827,1176457
ACC-000033,2024-12-01,1095155,956698
ACC-000033,2025-01-01,1488545,1457223
ACC-000033,2025-02-01,1423287,1323159
ACC-000033,2025-03-01,1342743,1271458
ACC-000033,2025-04-01,1296659,1130522
ACC-000033,2025-05-01,1318388,1237815
ACC-000033,2025-06-01,1297813,1210499
ACC-000033,2025-07-01,1306491,1232817
ACC-000033,2025-08-01,1323111,1128371
ACC-000033,2025-09-01,1511344,1414341
ACC-000033,2025-10-01,1291233,1114520
ACC-000033,2025-11-01,1399639,1215623
ACC-000033,2025-12-01,1142568,1089012
ACC-000034,2024-03-01,106990,92222
ACC-000034,2024-04-01,217331,211042
ACC-000034,2024-05-01,340225,291644
ACC-000034,2024-06-01,512545,454656
ACC-000034,2024-07-01,944500,805491
ACC-000034,2024-08-01,983354,875448
ACC-000034,2024-09-01,1169878,1025398
ACC-000034,2024-10-01,1113372,1047635
ACC-000034,2024-11-01,1062636,1032725
ACC-000034,2024-12-01,905683,806390
ACC-000034,2025-01-01,1287672,1182227
ACC-000034,2025-02-01,1210212,1102449
ACC-000034,2025-03-01,1243492,1174498
ACC-000034,2025-04-01,1175335,1137412
ACC-000034,2025-05-01,1185340,1133542
ACC-000034,2025-06-01,1272227,1204584
ACC-000034,2025-07-01,1138617,1072326
ACC-000034,2025-08-01,1217882,1113930
ACC-000034,2025-09-01,1292935,1208938
ACC-000034,2025-10-01,1328747,1154837
ACC-000034,2025-11-01,1245714,1173857
ACC-000034,2025-12-01,1246558,1211429
ACC-000035,2024-04-01,36154,34558
ACC-000035,2024-05-01,65399,58340
ACC-000035,2024-06-01,108911,106583
ACC-000035,2024-07-01,188155,176242
ACC-000035,2024-08-01,354868,325524
ACC-000035,2024-09-01,333008,300270
ACC-000035,2024-10-01,361118,315138
ACC-000035,2024-11-01,402166,361468
ACC-000035,2024-12-01,392683,356416
ACC-000035,2025-01-01,431793,412465
ACC-000035,2025-02-01,386016,372574
ACC-000035,2025-03-01,395101,342069
ACC-000035,2025-04-01,413243,389254
ACC-000035,2025-05-01,368836,322388
ACC-000035,2025-06-01,416427,360389
ACC-000035,2025-07-01,386013,374117
ACC-000035,2025-08-01,348417,305363
ACC-000035,2025-09-01,449659,428713
ACC-000035,2025-10-01,404485,378417
ACC-000035,2025-11-01,479445,430885
ACC-000035,2025-12-01,404387,344471
ACC-000036,2025-08-01,53283,49300
ACC-000036,2025-09-01,104595,99310
ACC-000036,2025-10-01,191886,166772
ACC-000036,2025-11-01,328415,317996
ACC-000036,2025-12-01,502541,445618
ACC-000037,2024-05-01,59903,54974
ACC-000037,2024-06-01,103386,93724
ACC-000037,2024-07-01,172579,162572
ACC-000037,2024-08-01,300575,268599
ACC-000037,2024-09-01,578416,565415
ACC-000037,2024-10-01,575645,547911
ACC-000037,2024-11-01,707288,653853
ACC-000037,2024-12-01,525866,514858
ACC-000037,2025-01-01,700263,672180
ACC-000037,2025-02-01,645336,602584
ACC-000037,2025-03-01,650756,625518
ACC-000037,2025-04-01,563042,483765
ACC-000037,2025-05-01,577619,565250
ACC-000037,2025-06-01,573678,546780
ACC-000037,2025-07-01,486039,472385
ACC-000037,2025-08-01,573619,551754
ACC-000037,2025-09-01,665683,594110
ACC-000037,2025-10-01,742812,684953
ACC-000037,2025-11-01,556523,516174
ACC-000037,2025-12-01,592168,536001
ACC-000038,2022-06-01,82282,72371
ACC-000038,2022-07-01,153449,131389
ACC-000038,2022-08-01,302535,268751
ACC-000038,2022-09-01,603667,577453
ACC-000038,2022-10-01,1006525,898044
ACC-000038,2022-11-01,963321,832916
ACC-000038,2022-12-01,846733,811969
ACC-000038,2023-01-01,824776,760304
ACC-000038,2023-02-01,994647,851871
ACC-000038,2023-03-01,1049588,954991
ACC-000038,2023-04-01,911932,880465
ACC-000038,2023-05-01,1104449,1001124
ACC-000038,2023-06-01,1195326,1165903
ACC-000038,2023-07-01,927714,808649
ACC-000038,2023-08-01,1116011,955692
ACC-000038,2023-09-01,1243551,1095952
ACC-000038,2023-10-01,1174255,1124147
ACC-000038,2023-11-01,1082550,1003270
ACC-000038,2023-12-01,940729,805246
ACC-000038,2024-01-01,1334992,1171677
ACC-000038,2024-02-01,1253424,1216589
ACC-000038,2024-03-01,1271274,1095912
ACC-000038,2024-04-01,1283295,1198494
ACC-000038,2024-05-01,1218841,1056004
ACC-000038,2024-06-01,1211591,1141657
ACC-000038,2024-07-01,1064164,974264
ACC-000038,2024-08-01,1235878,1118877
ACC-000038,2024-09-01,1375126,1299183
ACC-000038,2024-10-01,1529976,1396888
ACC-000038,2024-11-01,1716985,1523237
ACC-000038,2024-12-01,1139042,1064434
ACC-000038,2025-01-01,1564893,1369576
ACC-000038,2025-02-01,1872998,1778364
ACC-000038,2025-03-01,1450664,1407148
ACC-000038,2025-04-01,1394564,1207516
ACC-000038,2025-05-01,1464257,1264313
ACC-000038,2025-06-01,1748961,1699311
ACC-000038,2025-07-01,1233251,1155749
ACC-000038,2025-08-01,1415296,1284566
ACC-000038,2025-09-01,1846499,1766116
ACC-000038,2025-10-01,1860781,1822389
ACC-000038,2025-11-01,1603192,1377335
ACC-000038,2025-12-01,1459131,1270015
ACC-000039,2022-02-01,50152,45706
ACC-000039,2022-03-01,71216,69464
ACC-000039,2022-04-01,138908,121831
ACC-000039,2022-05-01,227166,208874
ACC-000039,2022-06-01,375159,347352
ACC-000039,2022-07-01,323167,298712
ACC-000039,2022-08-01,362318,332670
ACC-000039,2022-09-01,385609,340001
ACC-000039,2022-10-01,422754,387276
ACC-000039,2022-11-01,490370,474745
ACC-000039,2022-12-01,372873,323728
ACC-000039,2023-01-01,527620,457966
ACC-000039,2023-02-01,529439,473193
ACC-000039,2023-03-01,449168,426913
ACC-000039,2023-04-01,473036,428587
ACC-000039,2023-05-01,533213,505487
ACC-000039,2023-06-01,454235,391198
ACC-000039,2023-07-01,448274,413629
ACC-000039,2023-08-01,417307,400897
ACC-000039,2023-09-01,492433,426170
ACC-000039,2023-10-01,488751,468060
ACC-000039,2023-11-01,560038,534254
ACC-000039,2023-12-01,472405,418154
ACC-000039,2024-01-01,485966,465036
ACC-000039,2024-02-01,482414,457242
ACC-000039,2024-03-01,583113,564012
ACC-000039,2024-04-01,600452,554122
ACC-000039,2024-05-01,559855,496357
ACC-000039,2024-06-01,530964,508289
ACC-000039,2024-07-01,495131,439891
ACC-000039,2024-08-01,456776,401755
ACC-000039,2024-09-01,527628,477384
ACC-000039,2024-10-01,563246,504354
ACC-000039,2024-11-01,583570,530084
ACC-000039,2024-12-01,458709,435263
ACC-000039,2025-01-01,766347,692782
ACC-000039,2025-02-01,559148,484084
ACC-000039,2025-03-01,641308,563848
ACC-000039,2025-04-01,550416,511375
ACC-000039,2025-05-01,629465,592954
ACC-000039,2025-06-01,638842,554820
ACC-000039,2025-07-01,566368,545136
ACC-000039,2025-08-01,543305,520795
ACC-000039,2025-09-01,640246,582449
ACC-000039,2025-10-01,661132,626946
ACC-000039,2025-11-01,654484,562155
ACC-000039,2025-12-01,613305,560856
ACC-000040,2023-11-01,102554,92505
ACC-000040,2023-12-01,146412,136573
ACC-000040,2024-01-01,314288,301033
ACC-000040,2024-02-01,551189,507287
ACC-000040,2024-03-01,972830,853278
ACC-000040,2024-04-01,992419,870049
ACC-000040,2024-05-01,934089,845187
ACC-000040,2024-06-01,907909,843095
ACC-000040,2024-07-01,921923,819484
ACC-000040,2024-08-01,1027083,992786
ACC-000040,2024-09-01,920338,893276
ACC-000040,2024-10-01,966363,860897
ACC-000040,2024-11-01,911439,846509
ACC-000040,2024-12-01,908627,783078
ACC-000040,2025-01-01,1143593,1023013
ACC-000040,2025-02-01,1037676,895979
ACC-000040,2025-03-01,1080607,1055909
ACC-000040,2025-04-01,1111438,956073
ACC-000040,2025-05-01,1287099,1222679
ACC-000040,2025-06-01,1131472,978752
ACC-000040,2025-07-01,1084494,1026102
ACC-000040,2025-08-01,1100977,1041101
ACC-000040,2025-09-01,1075083,992101
ACC-000040,2025-10-01,1235260,1160132
ACC-000040,2025-11-01,1224374,1043916
ACC-000040,2025-12-01,961953,877875
ACC-000041,2022-08-01,47774,46157
ACC-000041,2022-09-01,105196,96670
ACC-000041,2022-10-01,149603,145772
ACC-000041,2022-11-01,326153,290298
ACC-000041,2022-12-01,452030,401963
ACC-000041,2023-01-01,566341,517668
ACC-000041,2023-02-01,575494,537643
ACC-000041,2023-03-01,541922,522744
ACC-000041,2023-04-01,591799,551734
ACC-000041,2023-05-01,542596,513872
ACC-000041,2023-06-01,619835,571614
ACC-000041,2023-07-01,586173,569275
ACC-000041,2023-08-01,554089,534854
ACC-000041,2023-09-01,645343,585679
ACC-000041,2023-10-01,752833,709841
ACC-000041,2023-11-01,642176,558420
ACC-000041,2023-12-01,598920,515962
ACC-000041,2024-01-01,716667,697778
ACC-000041,2024-02-01,719488,647620
ACC-000041,2024-03-01,838065,748497
ACC-000041,2024-04-01,688981,444722
ACC-000041,2024-05-01,598319,223029
ACC-000041,2024-06-01,417027,264364
ACC-000041,2024-07-01,321412,199870
ACC-000041,2024-08-01,179482,107578
ACC-000042,2022-05-01,44472,43262
ACC-000042,2022-06-01,64456,56852
ACC-000042,2022-07-01,136651,119408
ACC-000042,2022-08-01,231040,210679
ACC-000042,2022-09-01,441465,392663
ACC-000042,2022-10-01,595522,533300
ACC-000042,2022-11-01,456405,409861
ACC-000042,2022-12-01,409328,353605
ACC-000042,2023-01-01,512313,436094
ACC-000042,2023-02-01,458570,395979
ACC-000042,2023-03-01,432768,418658
ACC-000042,2023-04-01,476386,430252
ACC-000042,2023-05-01,491081,427111
ACC-000042,2023-06-01,401532,346764
ACC-000042,2023-07-01,414862,394517
ACC-000042,2023-08-01,457516,440181
ACC-000042,2023-09-01,495114,475296
ACC-000042,2023-10-01,526227,514021
ACC-000042,2023-11-01,450674,425907
ACC-000042,2023-12-01,419132,397794
ACC-000042,2024-01-01,524767,503372
ACC-000042,2024-02-01,492551,469649
ACC-000042,2024-03-01,532370,470292
ACC-000042,2024-04-01,576578,506092
ACC-000042,2024-05-01,459029,428610
ACC-000043,2025-08-01,41797,40933
ACC-000043,2025-09-01,65223,57043
ACC-000043,2025-10-01,127405,124262
ACC-000043,2025-11-01,218495,203681
ACC-000043,2025-12-01,310108,286353
ACC-000044,2025-10-01,87684,76855
ACC-000044,2025-11-01,285566,269043
ACC-000044,2025-12-01,702066,601882
ACC-000045,2025-04-01,30709,26459
ACC-000045,2025-05-01,52623,50939
ACC-000045,2025-06-01,98412,89692
ACC-000045,2025-07-01,172359,167128
ACC-000045,2025-08-01,324173,316723
ACC-000045,2025-09-01,359503,320879
ACC-000045,2025-10-01,363501,339394
ACC-000045,2025-11-01,397017,379453
ACC-000045,2025-12-01,332248,321212
ACC-000046,2025-11-01,80600,71564
ACC-000046,2025-12-01,722071,670262
ACC-000047,2024-10-01,41940,39243
ACC-000047,2024-11-01,79154,74598
ACC-000047,2024-12-01,109446,98562
ACC-000047,2025-01-01,253025,229718
ACC-000047,2025-02-01,389514,353588
ACC-000047,2025-03-01,482665,435621
ACC-000047,2025-04-01,468803,440012
ACC-000047,2025-05-01,439224,428788
ACC-000047,2025-06-01,426968,364792
ACC-000047,2025-07-01,388029,361185
ACC-000047,2025-08-01,452936,418384
ACC-000047,2025-09-01,484997,427110
ACC-000047,2025-10-01,556409,489912
ACC-000047,2025-11-01,470817,460364
ACC-000047,2025-12-01,435585,376145
ACC-000048,2024-04-01,82186,73009
ACC-000048,2024-05-01,159028,153425
ACC-000048,2024-06-01,250252,219359
ACC-000048,2024-07-01,385034,352037
ACC-000048,2024-08-01,644306,570978
ACC-000048,2024-09-01,743313,725852
ACC-000048,2024-10-01,694436,653041
ACC-000048,2024-11-01,767561,728172
ACC-000048,2024-12-01,719250,691669
ACC-000048,2025-01-01,923393,890557
ACC-000048,2025-02-01,795665,705202
ACC-000048,2025-03-01,828530,805389
ACC-000048,2025-04-01,826487,747223
ACC-000048,2025-05-01,953413,904623
ACC-000048,2025-06-01,824839,735861
ACC-000048,2025-07-01,836565,750321
ACC-000048,2025-08-01,991598,928268
ACC-000048,2025-09-01,1040085,978006
ACC-000048,2025-10-01,1031832,922363
ACC-000048,2025-11-01,993307,911357
ACC-000048,2025-12-01,886612,822941
ACC-000049,2025-08-01,37123,33768
ACC-000049,2025-09-01,63890,62196
ACC-000049,2025-10-01,142557,135946
ACC-000049,2025-11-01,212715,202403
ACC-000049,2025-12-01,336104,321840
ACC-000050,2024-03-01,112897,105009
ACC-000050,2024-04-01,182377,169365
ACC-000050,2024-05-01,305318,273882
ACC-000050,2024-06-01,587752,557682
ACC-000050,2024-07-01,904365,849712
ACC-000050,2024-08-01,903140,869693
ACC-000050,2024-09-01,1011686,971625
ACC-000050,2024-10-01,1114136,1075186
ACC-000050,2024-11-01,1165341,1046016
ACC-000050,2024-12-01,1151120,1074838
ACC-000050,2025-01-01,1242394,1159176
ACC-000050,2025-02-01,1185880,1011536
ACC-000050,2025-03-01,1271459,1173627
ACC-000050,2025-04-01,1093917,1008110
ACC-000050,2025-05-01,1093832,1051056
ACC-000050,2025-06-01,1244954,1112617
ACC-000050,2025-07-01,1209623,1135959
ACC-000050,2025-08-01,1156398,1017793
ACC-000050,2025-09-01,1293917,1131794
ACC-000050,2025-10-01,1394095,1263368
ACC-000050,2025-11-01,1377020,1347331
ACC-000050,2025-12-01,1096076,967562
ACC-000051,2023-11-01,59147,52094
ACC-000051,2023-12-01,78919,75081
ACC-000051,2024-01-01,184344,173787
ACC-000051,2024-02-01,356162,330070
ACC-000051,2024-03-01,554275,495008
ACC-000051,2024-04-01,639012,620308
